rank,hostname,cpu_id,cpu_affinity,cpu_numa_node,gpu_id,gpu_pci_bus_id,gpu_pci_numa_node,status,payload_bytes,payload_type,direction,iters,host_buf_numa_node,variant,page_policy,src_page_policy,dst_page_policy,reg_mode,transfer_mode,src_pages,dst_pages,dst_pages_after,lat_min_us,lat_p25_us,lat_median_us,lat_p75_us,lat_iqr_us,lat_max_us,lat_mean_us,lat_stddev_us,bw_gibs_min,bw_gibs_p25,bw_gibs_median,bw_gibs_p75,bw_gibs_iqr,bw_gibs_max,bw_gibs_mean,bw_gibs_stddev,bw_gbps_median,gpu_dma_time_median_us
0,"w23g0007.hpc.itc.rwth-aachen.de",0,"0",0,0,0000:1b:00.0,0,"OK",4096,"latency","D2H",50,1,"gpu0-cpu0-src0-dst1-interleaved",-1,0,1,0,"interleaved","0:1","1:1","1:1",10.381,10.6385,10.816,10.9677,0.32925,18.826,10.9871,1.1518,0.202629,0.34781,0.35269,0.358575,0.0107647,0.367469,0.349549,0.022684,0.378698,5.12
0,"w23g0007.hpc.itc.rwth-aachen.de",0,"0",0,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","H2D",50,0,"gpu0-cpu0-src0-dst1-interleaved",-1,0,1,0,"interleaved","0:16384","1:16384","1:16384",1218.2,1219.57,1220.43,1221.44,1.8685,1225.04,1220.57,1.4222,51.0187,51.1691,51.2114,51.2475,0.0783957,51.3054,51.2057,0.0596195,54.9878,1214.02
0,"w23g0007.hpc.itc.rwth-aachen.de",0,"0",0,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","D2H",50,1,"gpu0-cpu0-src0-dst1-interleaved",-1,0,1,0,"interleaved","0:16384","1:16384","1:16384",1520.85,1528.2,1532.57,1534.8,6.599,1544.41,1531.67,4.69534,40.4684,40.7219,40.7813,40.8977,0.175848,41.0955,40.8055,0.125149,43.7886,1526
0,"w23g0007.hpc.itc.rwth-aachen.de",0,"0",0,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","H2D",50,0,"gpu0-cpu0-src0-dst1-interleaved",-1,0,1,0,"interleaved","0:65536","1:65536","1:65536",4840.49,4841.07,4841.79,4843.76,2.684,4846.42,4842.38,1.59339,51.5844,51.6128,51.6338,51.6414,0.0286153,51.6477,51.6275,0.0169841,55.4414,4835.47
0,"w23g0007.hpc.itc.rwth-aachen.de",0,"0",0,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","D2H",50,1,"gpu0-cpu0-src0-dst1-interleaved",-1,0,1,0,"interleaved","0:65536","1:65536","1:65536",6101.22,6111.08,6115.6,6119.85,8.76375,6136.28,6116.25,7.82813,40.7413,40.8507,40.8791,40.9093,0.0585829,40.9754,40.8748,0.0522802,43.8936,6109.07
0,"w23g0007.hpc.itc.rwth-aachen.de",0,"0",0,0,0000:1b:00.0,0,"NOT_RUN (d2h-only)",4096,"latency","H2D",50,0,"gpu0-cpu0-src0-dst1-d2h-only",-1,0,1,0,"d2h-only","0:1","1:1","1:1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"w23g0007.hpc.itc.rwth-aachen.de",0,"0",0,0,0000:1b:00.0,0,"OK",4096,"latency","D2H",50,1,"gpu0-cpu0-src0-dst1-d2h-only",-1,0,1,0,"d2h-only","0:1","1:1","1:1",10.447,10.5565,10.9495,11.4533,0.89675,11.998,10.9762,0.452835,0.317944,0.333067,0.348391,0.36136,0.0282932,0.365148,0.348124,0.014138,0.374082,5.072
0,"w23g0007.hpc.itc.rwth-aachen.de",0,"0",0,0,0000:1b:00.0,0,"NOT_RUN (d2h-only)",67108864,"bandwidth","H2D",50,0,"gpu0-cpu0-src0-dst1-d2h-only",-1,0,1,0,"d2h-only","0:16384","1:16384","1:16384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"w23g0007.hpc.itc.rwth-aachen.de",0,"0",0,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","D2H",50,1,"gpu0-cpu0-src0-dst1-d2h-only",-1,0,1,0,"d2h-only","0:16384","1:16384","1:16384",1502.61,1509.22,1513.08,1514.91,5.696,1521.45,1511.87,4.16571,41.0793,41.2565,41.3064,41.4122,0.155708,41.5943,41.3399,0.114025,44.3525,1506.66
0,"w23g0007.hpc.itc.rwth-aachen.de",0,"0",0,0,0000:1b:00.0,0,"NOT_RUN (d2h-only)",268435456,"bandwidth","H2D",50,0,"gpu0-cpu0-src0-dst1-d2h-only",-1,0,1,0,"d2h-only","0:65536","1:65536","1:65536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"w23g0007.hpc.itc.rwth-aachen.de",0,"0",0,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","D2H",50,1,"gpu0-cpu0-src0-dst1-d2h-only",-1,0,1,0,"d2h-only","0:65536","1:65536","1:65536",6057.09,6066.59,6070.28,6073.89,7.29425,6091.39,6071.27,6.83007,41.0415,41.1598,41.1842,41.2093,0.049489,41.274,41.1776,0.0462885,44.2212,6063.44
0,"w23g0007.hpc.itc.rwth-aachen.de",0,"0",0,0,0000:1b:00.0,0,"OK",4096,"latency","H2D",50,0,"gpu0-cpu0-src0-dst0-interleaved",-1,0,0,0,"interleaved","0:1","0:1","0:1",10.403,10.889,11.0235,11.123,0.234,13.132,11.0619,0.432918,0.290489,0.342956,0.346051,0.350326,0.00736995,0.366692,0.345343,0.0126343,0.37157,5.312
0,"w23g0007.hpc.itc.rwth-aachen.de",0,"0",0,0,0000:1b:00.0,0,"OK",4096,"latency","D2H",50,0,"gpu0-cpu0-src0-dst0-interleaved",-1,0,0,0,"interleaved","0:1","0:1","0:1",10.518,10.6773,10.8495,11.0663,0.389,18.636,11.1382,1.28144,0.204695,0.344715,0.351601,0.357273,0.0125588,0.362683,0.345477,0.0262231,0.377529,5.216
0,"w23g0007.hpc.itc.rwth-aachen.de",0,"0",0,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","H2D",50,0,"gpu0-cpu0-src0-dst0-interleaved",-1,0,0,0,"interleaved","0:16384","0:16384","0:16384",1218.06,1218.64,1219.55,1219.82,1.18025,1222.58,1219.35,0.948592,51.1215,51.2371,51.2482,51.2867,0.0496231,51.3111,51.257,0.0398362,55.0274,1213.36
0,"w23g0007.hpc.itc.rwth-aachen.de",0,"0",0,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","D2H",50,0,"gpu0-cpu0-src0-dst0-interleaved",-1,0,0,0,"interleaved","0:16384","0:16384","0:16384",1516.2,1529.67,1532.94,1535.89,6.21475,2825.33,1558.38,181.051,22.1213,40.6931,40.7713,40.8584,0.165328,41.2214,40.4096,2.61548,43.7779,1526.54
0,"w23g0007.hpc.itc.rwth-aachen.de",0,"0",0,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","H2D",50,0,"gpu0-cpu0-src0-dst0-interleaved",-1,0,0,0,"interleaved","0:65536","0:65536","0:65536",4839.92,4841.17,4841.52,4843.68,2.50825,4847.35,4842.26,1.75262,51.5746,51.6136,51.6367,51.6404,0.026741,51.6538,51.6287,0.0186782,55.4445,4835.34
0,"w23g0007.hpc.itc.rwth-aachen.de",0,"0",0,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","D2H",50,0,"gpu0-cpu0-src0-dst0-interleaved",-1,0,0,0,"interleaved","0:65536","0:65536","0:65536",6162.32,6174.63,6177.61,6182.06,7.43025,6196.66,6178.18,7.14129,40.3443,40.4396,40.4687,40.4883,0.0486631,40.5691,40.465,0.0467697,43.4529,6171.5
0,"w23g0007.hpc.itc.rwth-aachen.de",0,"0",0,0,0000:1b:00.0,0,"NOT_RUN (d2h-only)",4096,"latency","H2D",50,0,"gpu0-cpu0-src0-dst0-d2h-only",-1,0,0,0,"d2h-only","0:1","0:1","0:1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"w23g0007.hpc.itc.rwth-aachen.de",0,"0",0,0,0000:1b:00.0,0,"OK",4096,"latency","D2H",50,0,"gpu0-cpu0-src0-dst0-d2h-only",-1,0,0,0,"d2h-only","0:1","0:1","0:1",10.358,10.5478,10.9375,11.3798,0.832,11.671,10.9225,0.400938,0.326853,0.335219,0.348772,0.361661,0.0264413,0.368285,0.349718,0.0127489,0.374491,5.024
0,"w23g0007.hpc.itc.rwth-aachen.de",0,"0",0,0,0000:1b:00.0,0,"NOT_RUN (d2h-only)",67108864,"bandwidth","H2D",50,0,"gpu0-cpu0-src0-dst0-d2h-only",-1,0,0,0,"d2h-only","0:16384","0:16384","0:16384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"w23g0007.hpc.itc.rwth-aachen.de",0,"0",0,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","D2H",50,0,"gpu0-cpu0-src0-dst0-d2h-only",-1,0,0,0,"d2h-only","0:16384","0:16384","0:16384",1520.41,1530.18,1532.53,1536.56,6.382,2115.17,1544.32,81.683,29.5485,40.6752,40.7822,40.8448,0.169644,41.1073,40.5543,1.57716,43.7895,1525.92
0,"w23g0007.hpc.itc.rwth-aachen.de",0,"0",0,0,0000:1b:00.0,0,"NOT_RUN (d2h-only)",268435456,"bandwidth","H2D",50,0,"gpu0-cpu0-src0-dst0-d2h-only",-1,0,0,0,"d2h-only","0:65536","0:65536","0:65536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"w23g0007.hpc.itc.rwth-aachen.de",0,"0",0,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","D2H",50,0,"gpu0-cpu0-src0-dst0-d2h-only",-1,0,0,0,"d2h-only","0:65536","0:65536","0:65536",6143.54,6165.71,6169.47,6174.5,8.79125,7336.43,6192.13,163.705,34.0765,40.4891,40.5221,40.5468,0.0577305,40.6931,40.3978,0.904857,43.5103,6162.7
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,4,"gpu2-cpu48-src4-dst7-interleaved",-1,4,7,0,"interleaved","4:1","7:1","7:1",10.051,10.5515,10.6215,10.823,0.2715,14.673,10.7622,0.719466,0.259981,0.352464,0.359149,0.361531,0.00906743,0.379534,0.355721,0.0191237,0.385633,5.024
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,7,"gpu2-cpu48-src4-dst7-interleaved",-1,4,7,0,"interleaved","4:1","7:1","7:1",10.068,10.2258,10.445,10.6007,0.375,1734.55,44.9384,241.374,0.00219924,0.359852,0.365218,0.373048,0.0131965,0.378893,0.357777,0.0515418,0.392149,4.896
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst7-interleaved",-1,4,7,0,"interleaved","4:16384","7:16384","7:16384",1218.09,1218.6,1219.42,1219.68,1.0895,1806.38,1230.99,82.2023,34.5995,51.2428,51.2539,51.2886,0.0458143,51.3099,50.9278,2.33285,55.0335,1213.42
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,7,"gpu2-cpu48-src4-dst7-interleaved",-1,4,7,0,"interleaved","4:16384","7:16384","7:16384",1811.85,1818.01,1820.62,1822.54,4.52425,1826.31,1820.25,3.22177,34.2221,34.2929,34.3289,34.3782,0.0853404,34.4951,34.3361,0.0608184,36.8603,1814.43
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst7-interleaved",-1,4,7,0,"interleaved","4:65536","7:65536","7:65536",4840.65,4841.43,4841.74,4842.5,1.069,4844.28,4842.04,0.871095,51.6072,51.6262,51.6344,51.6376,0.0113992,51.646,51.6312,0.00928708,55.442,4835.7
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,7,"gpu2-cpu48-src4-dst7-interleaved",-1,4,7,0,"interleaved","4:65536","7:65536","7:65536",7236.1,7244.24,7248.76,7252.42,8.17725,7265.75,7248.48,6.11604,34.408,34.4713,34.4886,34.5102,0.0389109,34.549,34.49,0.0290947,37.0319,7242.45
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"NOT_RUN (d2h-only)",4096,"latency","H2D",50,4,"gpu2-cpu48-src4-dst7-d2h-only",-1,4,7,0,"d2h-only","4:1","7:1","7:1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,7,"gpu2-cpu48-src4-dst7-d2h-only",-1,4,7,0,"d2h-only","4:1","7:1","7:1",10.002,10.1002,10.377,10.9745,0.87425,14.2,10.5274,0.651461,0.268641,0.347597,0.367617,0.377683,0.0300862,0.381393,0.363522,0.0189688,0.394726,4.752
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"NOT_RUN (d2h-only)",67108864,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst7-d2h-only",-1,4,7,0,"d2h-only","4:16384","7:16384","7:16384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,7,"gpu2-cpu48-src4-dst7-d2h-only",-1,4,7,0,"d2h-only","4:16384","7:16384","7:16384",1808.7,1816.59,1818.55,1820.18,3.586,1825.35,1818.11,3.34719,34.2399,34.3373,34.3681,34.4051,0.0677829,34.5552,34.3765,0.0633732,36.9024,1811.9
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"NOT_RUN (d2h-only)",268435456,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst7-d2h-only",-1,4,7,0,"d2h-only","4:65536","7:65536","7:65536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,7,"gpu2-cpu48-src4-dst7-d2h-only",-1,4,7,0,"d2h-only","4:65536","7:65536","7:65536",7229.26,7240.81,7244.37,7248.28,7.4665,8233.97,7263.91,138.68,30.362,34.4909,34.5096,34.5265,0.0355659,34.5817,34.4278,0.581371,37.0544,7237.57
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,4,"gpu2-cpu48-src4-dst6-interleaved",-1,4,6,0,"interleaved","4:1","6:1","6:1",10.134,10.5457,10.668,10.7622,0.2165,13.33,10.7016,0.448979,0.286174,0.354452,0.357583,0.361728,0.00727675,0.376426,0.357004,0.0130527,0.383952,5.056
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,6,"gpu2-cpu48-src4-dst6-interleaved",-1,4,6,0,"interleaved","4:1","6:1","6:1",10.025,10.2135,10.35,10.4712,0.25775,18.521,10.5328,1.16517,0.205966,0.364302,0.36857,0.373496,0.00919362,0.380518,0.364812,0.0241034,0.395749,4.848
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst6-interleaved",-1,4,6,0,"interleaved","4:16384","6:16384","6:16384",1218.16,1218.86,1219.12,1219.34,0.4835,1221.92,1219.24,0.710538,51.149,51.2572,51.2663,51.2776,0.0203329,51.3068,51.2615,0.0298398,55.0468,1213.12
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,6,"gpu2-cpu48-src4-dst6-interleaved",-1,4,6,0,"interleaved","4:16384","6:16384","6:16384",2300.14,2302.46,2303.5,2304.66,2.2,3694.19,2331.42,194.688,16.9184,27.1189,27.1326,27.1448,0.025912,27.1723,26.9271,1.42993,29.1334,2297.28
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst6-interleaved",-1,4,6,0,"interleaved","4:65536","6:65536","6:65536",4840.31,4841.28,4841.74,4842.85,1.5695,4845.23,4842.02,1.03691,51.5971,51.6225,51.6344,51.6392,0.0167355,51.6496,51.6313,0.0110547,55.442,4835.74
0,"w23g0007.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,6,"gpu2-cpu48-src4-dst6-interleaved",-1,4,6,0,"interleaved","4:65536","6:65536","6:65536",9174.74,9180.37,9182.52,9185.16,4.79175,9188.44,9182.49,3.07681,27.2081,27.2178,27.2256,27.232,0.0142065,27.2487,27.2257,0.0091229,29.2333,9176.03
