rank,hostname,cpu_id,cpu_affinity,cpu_numa_node,gpu_id,gpu_pci_bus_id,gpu_pci_numa_node,status,payload_bytes,payload_type,direction,iters,host_buf_numa_node,variant,page_policy,src_page_policy,dst_page_policy,reg_mode,transfer_mode,src_pages,dst_pages,dst_pages_after,lat_min_us,lat_p25_us,lat_median_us,lat_p75_us,lat_iqr_us,lat_max_us,lat_mean_us,lat_stddev_us,bw_gibs_min,bw_gibs_p25,bw_gibs_median,bw_gibs_p75,bw_gibs_iqr,bw_gibs_max,bw_gibs_mean,bw_gibs_stddev,bw_gbps_median,gpu_dma_time_median_us
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst4-interleaved",-1,4,4,0,"interleaved","4:65536","4:65536","4:65536",4840.65,4841.33,4841.61,4844.62,3.28725,4869.12,4843.01,4.18919,51.3439,51.6036,51.6357,51.6387,0.0350387,51.646,51.6208,0.0444644,55.4435,4835.6
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,4,"gpu2-cpu48-src4-dst4-interleaved",-1,4,4,0,"interleaved","4:65536","4:65536","4:65536",6151.73,6161.22,6163.95,6169.5,8.28075,7001.81,6183.72,117.696,35.7051,40.5219,40.5584,40.5764,0.0544618,40.639,40.4417,0.682716,43.5492,6158
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"NOT_RUN (d2h-only)",4096,"latency","H2D",50,4,"gpu2-cpu48-src4-dst5-d2h-only",-1,4,5,0,"d2h-only","4:1","5:1","5:1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,5,"gpu2-cpu48-src4-dst5-d2h-only",-1,4,5,0,"d2h-only","4:1","5:1","5:1",10.405,10.5452,10.6495,10.792,0.24675,14.38,10.8288,0.608412,0.265278,0.353475,0.358205,0.361746,0.00827093,0.366622,0.353188,0.0164074,0.384619,5.04
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"NOT_RUN (d2h-only)",67108864,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst5-d2h-only",-1,4,5,0,"d2h-only","4:16384","5:16384","5:16384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,5,"gpu2-cpu48-src4-dst5-d2h-only",-1,4,5,0,"d2h-only","4:16384","5:16384","5:16384",1525.45,1532.58,1535.84,1537.5,4.91675,1542.32,1535.02,3.93753,40.5233,40.6504,40.6943,40.7808,0.130414,40.9715,40.7162,0.104552,43.6951,1530
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"NOT_RUN (d2h-only)",268435456,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst5-d2h-only",-1,4,5,0,"d2h-only","4:65536","5:65536","5:65536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,5,"gpu2-cpu48-src4-dst5-d2h-only",-1,4,5,0,"d2h-only","4:65536","5:65536","5:65536",6113.31,6120.54,6125.06,6127.98,7.44675,6141.13,6124.78,5.89845,40.7091,40.7965,40.816,40.8461,0.0496364,40.8944,40.8178,0.0393032,43.8258,6118.82
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,4,"gpu2-cpu48-src4-dst5-interleaved",-1,4,5,0,"interleaved","4:1","5:1","5:1",10.316,10.5555,10.8885,11.0463,0.49075,13.426,10.8673,0.45094,0.284128,0.345339,0.350342,0.361394,0.0160556,0.369785,0.351562,0.0129855,0.376177,5.232
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,5,"gpu2-cpu48-src4-dst5-interleaved",-1,4,5,0,"interleaved","4:1","5:1","5:1",10.457,10.685,10.898,11.0335,0.3485,13.839,10.9212,0.47547,0.275648,0.345738,0.350036,0.357014,0.0112761,0.364798,0.349853,0.0129186,0.375849,5.248
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst5-interleaved",-1,4,5,0,"interleaved","4:16384","5:16384","5:16384",1218.38,1218.75,1219.78,1219.94,1.19075,2007.46,1235.41,110.3,31.1338,51.2322,51.2389,51.2822,0.0500553,51.2975,50.8421,2.81585,55.0173,1213.86
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,5,"gpu2-cpu48-src4-dst5-interleaved",-1,4,5,0,"interleaved","4:16384","5:16384","5:16384",1516.94,1522.58,1524.85,1528.24,5.65725,1533.21,1524.93,3.85501,40.7641,40.8968,40.9877,41.0487,0.151952,41.2013,40.9856,0.10364,44.0102,1518.9
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst5-interleaved",-1,4,5,0,"interleaved","4:65536","5:65536","5:65536",4840.69,4841.25,4841.89,4844.59,3.3345,4848.5,4842.7,1.89202,51.5623,51.604,51.6327,51.6395,0.0355432,51.6456,51.6242,0.0201615,55.4402,4835.94
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,5,"gpu2-cpu48-src4-dst5-interleaved",-1,4,5,0,"interleaved","4:65536","5:65536","5:65536",6091.43,6099.36,6103.83,6108.08,8.71525,6118.67,6104.14,6.57606,40.8585,40.9294,40.9579,40.9879,0.0584832,41.0412,40.9558,0.0441065,43.9782,6097.95
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"NOT_RUN (d2h-only)",4096,"latency","H2D",50,4,"gpu2-cpu48-src4-dst6-d2h-only",-1,4,6,0,"d2h-only","4:1","6:1","6:1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,6,"gpu2-cpu48-src4-dst6-d2h-only",-1,4,6,0,"d2h-only","4:1","6:1","6:1",10.362,10.5325,10.6305,11.0113,0.47875,11.712,10.7915,0.372862,0.325708,0.346437,0.358845,0.362184,0.0157473,0.368143,0.353897,0.0117831,0.385306,5.024
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"NOT_RUN (d2h-only)",67108864,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst6-d2h-only",-1,4,6,0,"d2h-only","4:16384","6:16384","6:16384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,6,"gpu2-cpu48-src4-dst6-d2h-only",-1,4,6,0,"d2h-only","4:16384","6:16384","6:16384",2144.28,2148.76,2149.64,2150.83,2.07575,3328.33,2173.24,165.02,18.7782,29.0585,29.0747,29.0866,0.0280712,29.1473,28.8683,1.44161,31.2187,2143.74
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"NOT_RUN (d2h-only)",268435456,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst6-d2h-only",-1,4,6,0,"d2h-only","4:65536","6:65536","6:65536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,6,"gpu2-cpu48-src4-dst6-d2h-only",-1,4,6,0,"d2h-only","4:65536","6:65536","6:65536",8559.27,8565.74,8568.17,8570.31,4.5755,8574.58,8567.76,3.14795,29.1559,29.1705,29.1777,29.1861,0.0155818,29.2081,29.1792,0.0107217,31.3294,8561.79
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,4,"gpu2-cpu48-src4-dst6-interleaved",-1,4,6,0,"interleaved","4:1","6:1","6:1",10.528,10.7222,11.1045,11.2715,0.54925,13.785,11.0993,0.519546,0.276728,0.338437,0.343529,0.355774,0.017337,0.362338,0.344361,0.0144885,0.368861,5.312
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,6,"gpu2-cpu48-src4-dst6-interleaved",-1,4,6,0,"interleaved","4:1","6:1","6:1",10.536,10.7593,10.947,11.161,0.40175,11.636,10.9621,0.268672,0.327836,0.341788,0.348471,0.354551,0.0127625,0.362063,0.348196,0.00846643,0.374168,5.264
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst6-interleaved",-1,4,6,0,"interleaved","4:16384","6:16384","6:16384",1218.52,1218.84,1219.89,1220.08,1.2335,2528,1245.96,183.153,24.7231,51.2263,51.2343,51.2782,0.0518424,51.2916,50.7079,3.71249,55.0124,1213.84
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,6,"gpu2-cpu48-src4-dst6-interleaved",-1,4,6,0,"interleaved","4:16384","6:16384","6:16384",2143.21,2150.77,2151.87,2152.79,2.02125,2156.2,2151.52,2.39191,28.9862,29.0321,29.0445,29.0594,0.0272838,29.1619,29.0493,0.0323451,31.1863,2145.78
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst6-interleaved",-1,4,6,0,"interleaved","4:65536","6:65536","6:65536",4840.76,4841.45,4842.33,4844.47,3.0255,4847.94,4842.96,1.84586,51.5683,51.6052,51.628,51.6375,0.032249,51.6448,51.6213,0.019668,55.4352,4836.32
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,6,"gpu2-cpu48-src4-dst6-interleaved",-1,4,6,0,"interleaved","4:65536","6:65536","6:65536",8561.15,8568.23,8569.91,8572.27,4.04025,8576.14,8569.96,2.97792,29.1506,29.1638,29.1718,29.1776,0.0137518,29.2017,29.1717,0.0101378,31.323,8563.89
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"NOT_RUN (d2h-only)",4096,"latency","H2D",50,4,"gpu2-cpu48-src4-dst7-d2h-only",-1,4,7,0,"d2h-only","4:1","7:1","7:1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,7,"gpu2-cpu48-src4-dst7-d2h-only",-1,4,7,0,"d2h-only","4:1","7:1","7:1",10.434,10.6478,10.711,10.8158,0.168,15.77,10.9335,0.778589,0.241896,0.352698,0.356148,0.358263,0.005565,0.365603,0.350239,0.0189929,0.382411,5.024
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"NOT_RUN (d2h-only)",67108864,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst7-d2h-only",-1,4,7,0,"d2h-only","4:16384","7:16384","7:16384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,7,"gpu2-cpu48-src4-dst7-d2h-only",-1,4,7,0,"d2h-only","4:16384","7:16384","7:16384",1803.16,1810.87,1813.97,1815.75,4.87825,1823.26,1813.24,4.01562,34.2793,34.4211,34.4549,34.5138,0.092726,34.6614,34.4688,0.0764102,36.9957,1808
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"NOT_RUN (d2h-only)",268435456,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst7-d2h-only",-1,4,7,0,"d2h-only","4:65536","7:65536","7:65536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,7,"gpu2-cpu48-src4-dst7-d2h-only",-1,4,7,0,"d2h-only","4:65536","7:65536","7:65536",7204.61,7212.45,7217.46,7221.31,8.86425,7237.59,7218.11,7.59325,34.5419,34.6198,34.6382,34.6623,0.0425484,34.7,34.6351,0.0364088,37.1925,7211.01
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,4,"gpu2-cpu48-src4-dst7-interleaved",-1,4,7,0,"interleaved","4:1","7:1","7:1",10.38,10.559,11.025,11.1758,0.61675,13.728,10.972,0.506082,0.277877,0.341337,0.346004,0.361275,0.0199379,0.367505,0.348332,0.0143432,0.371519,5.28
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,7,"gpu2-cpu48-src4-dst7-interleaved",-1,4,7,0,"interleaved","4:1","7:1","7:1",10.406,10.6442,10.922,11.1545,0.51025,11.646,10.8996,0.297728,0.327554,0.341987,0.349269,0.358381,0.0163937,0.366586,0.350245,0.00949807,0.375024,5.264
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst7-interleaved",-1,4,7,0,"interleaved","4:16384","7:16384","7:16384",1218.51,1218.81,1219.74,1220.01,1.20025,1223.46,1219.73,1.03217,51.0845,51.2289,51.2404,51.2794,0.0504488,51.2922,51.2411,0.0433074,55.019,1213.76
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,7,"gpu2-cpu48-src4-dst7-interleaved",-1,4,7,0,"interleaved","4:16384","7:16384","7:16384",1804.94,1810.94,1813.4,1815.23,4.2915,2485.37,1826.55,94.1694,25.1472,34.431,34.4656,34.5125,0.0815934,34.6272,34.2849,1.30675,37.0072,1807.38
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,4,"gpu2-cpu48-src4-dst7-interleaved",-1,4,7,0,"interleaved","4:65536","7:65536","7:65536",4840.81,4841.41,4841.89,4844.65,3.238,5564.15,4861.55,104.811,44.9305,51.6033,51.6327,51.6378,0.034513,51.6443,51.4451,0.98033,55.4402,4835.95
0,"w23g0011.hpc.itc.rwth-aachen.de",48,"48",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,7,"gpu2-cpu48-src4-dst7-interleaved",-1,4,7,0,"interleaved","4:65536","7:65536","7:65536",7208.35,7216.36,7219.24,7222.31,5.95625,7235,7219.53,6.05604,34.5543,34.6149,34.6297,34.6435,0.0285704,34.682,34.6283,0.0290373,37.1834,7213.15
