rank,hostname,cpu_id,cpu_affinity,cpu_numa_node,gpu_id,gpu_pci_bus_id,gpu_pci_numa_node,status,payload_bytes,payload_type,direction,iters,host_buf_numa_node,variant,page_policy,reg_mode,src_pages,dst_pages,dst_pages_after,lat_min_us,lat_p25_us,lat_median_us,lat_p75_us,lat_iqr_us,lat_max_us,lat_mean_us,lat_stddev_us,bw_gibs_min,bw_gibs_p25,bw_gibs_median,bw_gibs_p75,bw_gibs_iqr,bw_gibs_max,bw_gibs_mean,bw_gibs_stddev,bw_gbps_median,gpu_dma_time_median_us
0,"n23g0009.hpc.itc.rwth-aachen.de",24,"24,25,26,27,28,29,30,31,32,33,34,35",2,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","H2D",50,2,"fwd-n2-alloc",-1,3,"2:65536","2:65536","2:65536",6432.48,6441.37,6443.21,6447.28,5.913,6455.32,6443.55,4.66606,38.7278,38.776,38.8006,38.8116,0.0355953,38.8653,38.7985,0.0281033,41.6618,6437.33
0,"n23g0009.hpc.itc.rwth-aachen.de",24,"24,25,26,27,28,29,30,31,32,33,34,35",2,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","D2H",50,2,"fwd-n2-alloc",-1,3,"2:65536","2:65536","2:65536",8635.77,8642.72,8645.24,8648.07,5.35075,8654.96,8644.93,4.14697,28.8852,28.9082,28.9177,28.9261,0.0178972,28.9494,28.9187,0.0138738,31.0501,8639.01
0,"n23g0009.hpc.itc.rwth-aachen.de",48,"48,49,50,51,52,53,54,55,56,57,58,59",4,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,4,"fwd-n4-auto",-1,0,"4:1","4:1","4:1",10.34,10.8398,10.989,11.0828,0.243,13.223,11.0333,0.425283,0.28849,0.344201,0.347138,0.351918,0.00771633,0.368926,0.346213,0.0122411,0.372737,5.264
0,"n23g0009.hpc.itc.rwth-aachen.de",48,"48,49,50,51,52,53,54,55,56,57,58,59",4,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,4,"fwd-n4-auto",-1,0,"4:1","4:1","4:1",10.366,10.5348,10.6515,10.795,0.26025,16.293,10.8108,0.815502,0.234131,0.353376,0.358137,0.362106,0.00872979,0.368001,0.354258,0.018694,0.384547,5.056
0,"n23g0009.hpc.itc.rwth-aachen.de",48,"48,49,50,51,52,53,54,55,56,57,58,59",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,4,"fwd-n4-auto",-1,0,"4:16384","4:16384","4:16384",1218.07,1218.69,1219.57,1219.71,1.016,1222.74,1219.45,1.0571,51.1148,51.2417,51.2478,51.2844,0.0427192,51.3108,51.2525,0.0443806,55.0269,1213.58
0,"n23g0009.hpc.itc.rwth-aachen.de",48,"48,49,50,51,52,53,54,55,56,57,58,59",4,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,4,"fwd-n4-auto",-1,0,"4:16384","4:16384","4:16384",1549.33,1559.36,1563.24,1567.22,7.86175,1571.76,1562.9,5.50408,39.7644,39.8795,39.981,40.0805,0.201058,40.3401,39.9902,0.141036,42.9293,1557.36
0,"n23g0009.hpc.itc.rwth-aachen.de",48,"48,49,50,51,52,53,54,55,56,57,58,59",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,4,"fwd-n4-auto",-1,0,"4:65536","4:65536","4:65536",4839.44,4840.4,4840.92,4842.55,2.14175,4847.15,4841.57,1.6776,51.5767,51.6257,51.643,51.6486,0.0228424,51.6588,51.6361,0.017883,55.4513,4834.85
0,"n23g0009.hpc.itc.rwth-aachen.de",48,"48,49,50,51,52,53,54,55,56,57,58,59",4,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,4,"fwd-n4-auto",-1,0,"4:65536","4:65536","4:65536",6254.95,6269.39,6276.88,6284.39,14.9987,6291.61,6276.52,8.59114,39.7355,39.7811,39.8287,39.8763,0.0951712,39.9683,39.8311,0.0545354,42.7657,6270.26
0,"n23g0009.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,5,"fwd-n5-auto",-1,0,"5:1","5:1","5:1",10.388,10.8992,11.092,11.224,0.32475,13.318,11.1176,0.430366,0.286432,0.33987,0.343915,0.349996,0.0101266,0.367222,0.343595,0.0122703,0.369276,5.312
0,"n23g0009.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,5,"fwd-n5-auto",-1,0,"5:1","5:1","5:1",10.4,10.5992,10.8555,10.9875,0.38825,18.935,11.0689,1.31353,0.201463,0.347185,0.351408,0.359903,0.0127174,0.366798,0.347753,0.0265591,0.377321,5.216
0,"n23g0009.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,5,"fwd-n5-auto",-1,0,"5:16384","5:16384","5:16384",1466.71,1470.4,1471.91,1473.59,3.192,1477.73,1471.92,2.47469,42.2947,42.4135,42.4618,42.5056,0.0920733,42.6123,42.4618,0.0713873,45.593,1465.74
0,"n23g0009.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,5,"fwd-n5-auto",-1,0,"5:16384","5:16384","5:16384",1546.74,1557.14,1560.75,1562.03,4.893,1568.81,1559.82,4.25964,39.8392,40.0119,40.0449,40.1376,0.125731,40.4075,40.0689,0.109631,42.9979,1554.27
0,"n23g0009.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,5,"fwd-n5-auto",-1,0,"5:65536","5:65536","5:65536",5846.05,5853.11,5856.32,5860.59,7.47625,5870.08,5856.44,5.66893,42.5888,42.6579,42.6889,42.7123,0.0544874,42.7639,42.6881,0.0413122,45.8369,5850.11
0,"n23g0009.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,5,"fwd-n5-auto",-1,0,"5:65536","5:65536","5:65536",6238.12,6247.86,6251.97,6257.5,9.635,6273.26,6252.49,6.68904,39.8517,39.9521,39.9874,40.0137,0.0616113,40.0761,39.9841,0.0427626,42.9361,6245.55
0,"n23g0009.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,6,"fwd-n6-auto",-1,0,"6:1","6:1","6:1",10.39,10.9462,11.0845,11.2165,0.27025,13.436,11.1149,0.428717,0.283916,0.340097,0.344147,0.348494,0.00839654,0.367151,0.343666,0.0120169,0.369525,5.344
0,"n23g0009.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,6,"fwd-n6-auto",-1,0,"6:1","6:1","6:1",10.443,10.604,10.794,10.9525,0.3485,11.576,10.8075,0.256576,0.329535,0.348295,0.353409,0.359741,0.0114468,0.365287,0.353163,0.00824205,0.37947,5.136
0,"n23g0009.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,6,"fwd-n6-auto",-1,0,"6:16384","6:16384","6:16384",1567.56,1570.44,1571.88,1573.22,2.77775,1576.81,1571.99,2.06797,39.637,39.7274,39.7614,39.7977,0.0702687,39.8709,39.7585,0.0522812,42.6935,1565.81
0,"n23g0009.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,6,"fwd-n6-auto",-1,0,"6:16384","6:16384","6:16384",2327.81,2332,2333.37,2335.17,3.17425,2337.15,2333.34,2.18991,26.7419,26.7646,26.7853,26.801,0.0364311,26.8493,26.7857,0.025147,28.7604,2327.09
0,"n23g0009.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,6,"fwd-n6-auto",-1,0,"6:65536","6:65536","6:65536",6239.14,6250.15,6253.05,6255.6,5.447,6259.71,6252.36,4.47011,39.938,39.9642,39.9805,39.999,0.0348287,40.0696,39.9849,0.0286002,42.9287,6246.91
0,"n23g0009.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,6,"fwd-n6-auto",-1,0,"6:65536","6:65536","6:65536",9282.04,9292.16,9296.54,9299.74,7.577,9310.99,9296.24,5.85654,26.85,26.8825,26.8917,26.9044,0.0219205,26.9337,26.8926,0.0169423,28.8748,9289.98
0,"n23g0009.hpc.itc.rwth-aachen.de",95,"84,85,86,87,88,89,90,91,92,93,94,95",7,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,7,"fwd-n7-auto",-1,0,"7:1","7:1","7:1",10.512,11.0325,11.221,11.415,0.3825,13.511,11.2747,0.474176,0.28234,0.334183,0.339961,0.345772,0.0115887,0.36289,0.338891,0.0131578,0.36503,5.376
0,"n23g0009.hpc.itc.rwth-aachen.de",95,"84,85,86,87,88,89,90,91,92,93,94,95",7,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,7,"fwd-n7-auto",-1,0,"7:1","7:1","7:1",10.479,10.7203,10.9225,11.136,0.41575,19.311,11.1358,1.20368,0.19754,0.342556,0.349252,0.35584,0.0132844,0.364033,0.345008,0.022948,0.375006,5.184
0,"n23g0009.hpc.itc.rwth-aachen.de",95,"84,85,86,87,88,89,90,91,92,93,94,95",7,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,7,"fwd-n7-auto",-1,0,"7:16384","7:16384","7:16384",1979.52,1984.05,1985.7,1987.95,3.89775,1992.06,1986,2.47292,31.3746,31.4395,31.4751,31.5013,0.0617643,31.5733,31.4703,0.0391773,33.7961,1979.26
0,"n23g0009.hpc.itc.rwth-aachen.de",95,"84,85,86,87,88,89,90,91,92,93,94,95",7,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,7,"fwd-n7-auto",-1,0,"7:16384","7:16384","7:16384",1767.39,1775.4,1778.25,1779.24,3.837,1785.55,1777.26,3.46662,35.0032,35.1273,35.147,35.2033,0.075919,35.363,35.1667,0.0686584,37.7388,1771.68
0,"n23g0009.hpc.itc.rwth-aachen.de",95,"84,85,86,87,88,89,90,91,92,93,94,95",7,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,7,"fwd-n7-auto",-1,0,"7:65536","7:65536","7:65536",7896,7907.56,7911.61,7913.84,6.2815,7919.45,7910.74,5.06578,31.5678,31.5902,31.5991,31.6153,0.0250941,31.6616,31.6026,0.0202456,33.9293,7905.28
0,"n23g0009.hpc.itc.rwth-aachen.de",95,"84,85,86,87,88,89,90,91,92,93,94,95",7,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,7,"fwd-n7-auto",-1,0,"7:65536","7:65536","7:65536",7064.08,7075.96,7081.64,7086.16,10.1955,7094.29,7080.73,7.36733,35.2396,35.28,35.3026,35.3309,0.0508338,35.3903,35.3071,0.0367483,37.9059,7075.01
0,"n23g0009.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,6,"fwd-n5-p6",6,0,"6:1","6:1","6:1",10.445,10.8792,11.084,11.167,0.28775,19.229,11.2842,1.24418,0.198383,0.341604,0.344163,0.35064,0.00903533,0.365218,0.34074,0.0247972,0.369542,5.296
0,"n23g0009.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,6,"fwd-n5-p6",6,0,"6:1","6:1","6:1",10.391,10.6943,10.8245,11.0057,0.3115,19.265,11.3123,1.93306,0.198012,0.346609,0.352413,0.356705,0.010096,0.367116,0.343432,0.0365058,0.378401,5.152
0,"n23g0009.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,6,"fwd-n5-p6",6,0,"6:16384","6:16384","6:16384",1570.12,1574,1575.55,1577.12,3.11775,1581.9,1575.44,2.51898,39.5095,39.6292,39.6687,39.7077,0.078497,39.806,39.6717,0.0634206,42.5939,1569.22
0,"n23g0009.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,6,"fwd-n5-p6",6,0,"6:16384","6:16384","6:16384",2309.91,2311.6,2312.47,2313.1,1.50425,2317.47,2312.48,1.24661,26.969,27.02,27.0274,27.0376,0.017583,27.0573,27.0272,0.0145614,29.0205,2306.24
0,"n23g0009.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,6,"fwd-n5-p6",6,0,"6:65536","6:65536","6:65536",6247.16,6256.36,6260.86,6264.33,7.96875,6272.61,6260.44,5.3864,39.8558,39.9085,39.9306,39.9593,0.0508314,40.0182,39.9333,0.0343594,42.8751,6254.34
0,"n23g0009.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,6,"fwd-n5-p6",6,0,"6:65536","6:65536","6:65536",9210.03,9214.36,9215.81,9217.76,3.4,9223.34,9216.43,3.00503,27.1051,27.1216,27.1273,27.1316,0.0100076,27.1443,27.1255,0.00884258,29.1277,9209.38
0,"n23g0009.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,5,"fwd-n6-p5",5,0,"5:1","5:1","5:1",10.555,11.0165,11.139,11.2815,0.265,13.921,11.2188,0.483962,0.274025,0.338138,0.342463,0.346271,0.00813331,0.361411,0.340586,0.0130109,0.367717,5.376
0,"n23g0009.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,5,"fwd-n6-p5",5,0,"5:1","5:1","5:1",10.532,10.7767,10.965,11.086,0.30925,13.223,11.0117,0.405948,0.28849,0.3441,0.347898,0.353976,0.00987601,0.362201,0.346846,0.011547,0.373552,5.296
0,"n23g0009.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,5,"fwd-n6-p5",5,0,"5:16384","5:16384","5:16384",1468.21,1471.1,1473.13,1474.1,2.99725,1478.23,1472.91,2.06796,42.2803,42.3988,42.4266,42.4851,0.086384,42.5689,42.4331,0.0595813,45.5552,1466.96
0,"n23g0009.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,5,"fwd-n6-p5",5,0,"5:16384","5:16384","5:16384",1529.12,1535.71,1538.1,1541.21,5.4955,1545.98,1538.32,3.98435,40.4273,40.5526,40.6346,40.6977,0.145117,40.8732,40.6289,0.105301,43.6311,1531.54
0,"n23g0009.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,5,"fwd-n6-p5",5,0,"5:65536","5:65536","5:65536",5847.69,5854.57,5856.84,5859.52,4.9505,5868.29,5857.57,4.33812,42.6018,42.6656,42.6851,42.7017,0.0360772,42.7519,42.6798,0.0315952,45.8328,5850.58
0,"n23g0009.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,5,"fwd-n6-p5",5,0,"5:65536","5:65536","5:65536",6145.51,6157.93,6162.08,6166.34,8.40375,6176.12,6161.65,7.00791,40.4785,40.5427,40.5707,40.598,0.0553288,40.6801,40.5736,0.0461518,43.5625,6155.66
0,"n23g0009.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,5,"fwd-n5-alloc",-1,3,"5:1","5:1","5:1",10.512,10.9265,11.059,11.2252,0.29875,13.342,11.1073,0.411162,0.285916,0.339832,0.344941,0.349124,0.00929117,0.36289,0.343868,0.0115697,0.370377,5.312
0,"n23g0009.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,5,"fwd-n5-alloc",-1,3,"5:1","5:1","5:1",10.513,10.693,10.834,11.0175,0.3245,19.25,11.1854,1.62427,0.198166,0.34624,0.352104,0.356747,0.0105073,0.362855,0.345474,0.0306958,0.378069,5.152
0,"n23g0009.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,5,"fwd-n5-alloc",-1,3,"5:16384","5:16384","5:16384",1465.74,1470.27,1471.6,1473.5,3.22975,1477.58,1471.76,2.5828,42.2988,42.4161,42.4708,42.5093,0.0931757,42.6405,42.4664,0.074535,45.6027,1465.49
0,"n23g0009.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,5,"fwd-n5-alloc",-1,3,"5:16384","5:16384","5:16384",1566.82,1573.95,1578.98,1582.79,8.84325,1588.32,1578.7,5.69148,39.3498,39.4872,39.5826,39.7091,0.22186,39.8897,39.59,0.142828,42.5015,1572.96
0,"n23g0009.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,5,"fwd-n5-alloc",-1,3,"5:65536","5:65536","5:65536",5839.52,5847.18,5850.55,5854.04,6.86225,5862.15,5850.66,4.89941,42.6465,42.7056,42.731,42.7557,0.0501193,42.8117,42.7303,0.0357828,45.8821,5844
0,"n23g0009.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,5,"fwd-n5-alloc",-1,3,"5:65536","5:65536","5:65536",6312.1,6327.25,6344.61,6356.96,29.713,6370.64,6342.93,16.2398,39.2425,39.327,39.4035,39.5116,0.184681,39.6065,39.4142,0.100973,42.3092,6338.03
0,"n23g0009.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,6,"fwd-n6-alloc",-1,3,"6:1","6:1","6:1",10.436,10.9138,11.108,11.2877,0.374,15.992,11.2722,0.853739,0.238538,0.337953,0.343419,0.349533,0.01158,0.365533,0.339954,0.0205227,0.368743,5.344
0,"n23g0009.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,6,"fwd-n6-alloc",-1,3,"6:1","6:1","6:1",10.345,10.617,10.785,10.951,0.334,19.288,11.1154,1.59806,0.197776,0.348343,0.353704,0.359304,0.010961,0.368748,0.34757,0.0306606,0.379787,5.152
0,"n23g0009.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,6,"fwd-n6-alloc",-1,3,"6:16384","6:16384","6:16384",1568.01,1571.86,1572.76,1574.47,2.615,1578.06,1573.02,1.94205,39.6056,39.6959,39.7392,39.7619,0.0660395,39.8595,39.7325,0.0490587,42.6696,1566.74
0,"n23g0009.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,6,"fwd-n6-alloc",-1,3,"6:16384","6:16384","6:16384",2319.81,2322.8,2323.89,2324.54,1.73275,2329.27,2323.82,1.64164,26.8325,26.8871,26.8945,26.9071,0.0200571,26.9418,26.8954,0.0189929,28.8778,2317.58
0,"n23g0009.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,6,"fwd-n6-alloc",-1,3,"6:65536","6:65536","6:65536",6251.99,6258.87,6261.75,6265.25,6.383,6276.65,6262.47,4.72338,39.8301,39.9026,39.9249,39.9433,0.040694,39.9873,39.9204,0.0300968,42.8691,6255.47
0,"n23g0009.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,6,"fwd-n6-alloc",-1,3,"6:65536","6:65536","6:65536",9250.71,9254.37,9256.24,9258.45,4.07925,9265.98,9256.69,3.35354,26.9804,27.0024,27.0088,27.0143,0.0119024,27.0249,27.0075,0.00978195,29.0005,9250.06
0,"n23g0009.hpc.itc.rwth-aachen.de",95,"84,85,86,87,88,89,90,91,92,93,94,95",7,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,7,"rev-n7-auto",-1,0,"7:1","7:1","7:1",10.578,10.9202,11.085,11.2698,0.3495,13.656,11.1624,0.474728,0.279342,0.33849,0.344131,0.349323,0.010833,0.360626,0.3423,0.0131447,0.369508,5.296
0,"n23g0009.hpc.itc.rwth-aachen.de",95,"84,85,86,87,88,89,90,91,92,93,94,95",7,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,7,"rev-n7-auto",-1,0,"7:1","7:1","7:1",10.432,10.6875,10.8455,10.9853,0.29775,18.541,11.019,1.09925,0.205744,0.347256,0.351731,0.356931,0.00967441,0.365673,0.348333,0.0216585,0.377668,5.152
0,"n23g0009.hpc.itc.rwth-aachen.de",95,"84,85,86,87,88,89,90,91,92,93,94,95",7,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,7,"rev-n7-auto",-1,0,"7:16384","7:16384","7:16384",1981.85,1985.79,1987.47,1988.84,3.044,1992.92,1987.17,2.37989,31.361,31.4254,31.447,31.4736,0.0481717,31.5362,31.4517,0.0376833,33.766,1980.99
0,"n23g0009.hpc.itc.rwth-aachen.de",95,"84,85,86,87,88,89,90,91,92,93,94,95",7,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,7,"rev-n7-auto",-1,0,"7:16384","7:16384","7:16384",1768.43,1776.09,1778.25,1779.85,3.7625,1783.61,1777.71,3.37815,35.0413,35.1152,35.1469,35.1896,0.0743888,35.342,35.1578,0.066887,37.7387,1771.7
0,"n23g0009.hpc.itc.rwth-aachen.de",95,"84,85,86,87,88,89,90,91,92,93,94,95",7,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,7,"rev-n7-auto",-1,0,"7:65536","7:65536","7:65536",7898.09,7907.33,7910.56,7916.29,8.95975,7927.41,7911.65,6.56966,31.5362,31.5805,31.6033,31.6162,0.0357835,31.6532,31.599,0.0262346,33.9338,7904.05
0,"n23g0009.hpc.itc.rwth-aachen.de",95,"84,85,86,87,88,89,90,91,92,93,94,95",7,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,7,"rev-n7-auto",-1,0,"7:65536","7:65536","7:65536",7062.08,7074.65,7078.92,7082.46,7.809,7087.68,7078.09,5.61154,35.2725,35.2985,35.3161,35.3374,0.0389624,35.4003,35.3203,0.0280163,37.9204,7072.37
0,"n23g0009.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,6,"rev-n6-auto",-1,0,"6:1","6:1","6:1",10.492,11.0787,11.2915,11.456,0.37725,19.458,11.6794,1.65939,0.196048,0.332987,0.337838,0.344326,0.0113389,0.363582,0.330949,0.03089,0.362751,5.408
0,"n23g0009.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,6,"rev-n6-auto",-1,0,"6:1","6:1","6:1",10.525,10.746,10.9005,11.1295,0.3835,19.477,11.4274,1.96958,0.195857,0.342756,0.349956,0.354988,0.0122321,0.362442,0.340089,0.0365328,0.375763,5.248
0,"n23g0009.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,6,"rev-n6-auto",-1,0,"6:16384","6:16384","6:16384",1568.36,1571.63,1572.84,1574.07,2.4355,1577.02,1572.71,2.15349,39.6318,39.7061,39.7371,39.7676,0.0615306,39.8506,39.7403,0.0544186,42.6674,1566.66
0,"n23g0009.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,6,"rev-n6-auto",-1,0,"6:16384","6:16384","6:16384",2326.9,2332.01,2334.11,2335.7,3.698,2338.57,2333.74,2.6566,26.7257,26.7585,26.7768,26.801,0.0424325,26.8598,26.7811,0.030505,28.7514,2327.73
0,"n23g0009.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,6,"rev-n6-auto",-1,0,"6:65536","6:65536","6:65536",6244.41,6253.74,6257.71,6259.76,6.021,6268.47,6257.36,5.33507,39.8822,39.9376,39.9507,39.9761,0.0384514,40.0358,39.953,0.0340663,42.8968,6251.55
0,"n23g0009.hpc.itc.rwth-aachen.de",72,"72,73,74,75,76,77,78,79,80,81,82,83",6,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,6,"rev-n6-auto",-1,0,"6:65536","6:65536","6:65536",9277.11,9296.98,9301.26,9302.77,5.78825,9313.46,9300.14,6.21646,26.8429,26.8737,26.8781,26.8905,0.0167314,26.948,26.8813,0.0179794,28.8601,9294.96
0,"n23g0009.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,5,"rev-n5-auto",-1,0,"5:1","5:1","5:1",10.379,10.975,11.0835,11.3343,0.35925,14.763,11.2674,0.671456,0.258396,0.336565,0.344178,0.347581,0.011016,0.36754,0.339569,0.0170438,0.369559,5.344
0,"n23g0009.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,5,"rev-n5-auto",-1,0,"5:1","5:1","5:1",10.505,10.7195,10.853,11.064,0.3445,18.979,11.0842,1.16893,0.200996,0.344785,0.351488,0.355865,0.0110798,0.363132,0.346534,0.0228444,0.377407,5.184
0,"n23g0009.hpc.itc.rwth-aachen.de",60,"60,61,62,63,64,65,66,67,68,69,70,71",5,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,5,"rev-n5-auto",-1,0,"5:16384","5:16384","5:16384",1466.96,1470.38,1471.61,1472.84,2.4575,1476.78,1471.75,2.04632,42.3218,42.435,42.4704,42.5059,0.0709229,42.6052,42.4665,0.0590197,45.6023,1465.47
