rank_i,host_i,cpu_i,affinity_i,ip_i,rank_j,host_j,cpu_j,affinity_j,ip_j,iface,small_bytes,large_bytes,warmup,iters,connect_us,latency_min_us,latency_mean_us,latency_median_us,latency_max_us,bandwidth_median_gibs,bandwidth_mean_gibs
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,1,"n23m0223.hpc.itc.rwth-aachen.de",1,"1",134.61.46.53,ib0,64,4194304,10,50,137.916,17.211,24.872,23.678,39.44,8.4562,8.43097
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,2,"n23m0223.hpc.itc.rwth-aachen.de",2,"2",134.61.46.53,ib0,64,4194304,10,50,92.223,20.886,26.8079,26.311,40.159,8.06217,8.05565
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,3,"n23m0223.hpc.itc.rwth-aachen.de",3,"3",134.61.46.53,ib0,64,4194304,10,50,92.589,19.717,25.6077,23.925,37.568,8.52212,8.48942
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,4,"n23m0223.hpc.itc.rwth-aachen.de",4,"4",134.61.46.53,ib0,64,4194304,10,50,91.815,19.989,25.0807,24.544,32.859,8.53477,8.49353
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,5,"n23m0223.hpc.itc.rwth-aachen.de",5,"5",134.61.46.53,ib0,64,4194304,10,50,101.589,20.239,24.9581,24.088,39.05,8.32509,8.27982
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,6,"n23m0223.hpc.itc.rwth-aachen.de",6,"6",134.61.46.53,ib0,64,4194304,10,50,95.299,21.694,24.8121,24.153,39.584,8.49292,8.4165
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",134.61.46.53,ib0,64,4194304,10,50,96.742,21.557,25.2009,24.358,38.76,8.48857,8.45716
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,8,"n23m0223.hpc.itc.rwth-aachen.de",8,"8",134.61.46.53,ib0,64,4194304,10,50,108.629,19.336,24.8154,23.808,37.255,8.49783,8.42239
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,9,"n23m0223.hpc.itc.rwth-aachen.de",9,"9",134.61.46.53,ib0,64,4194304,10,50,103.144,21.049,24.7042,23.7385,34.988,8.37646,8.30273
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,10,"n23m0223.hpc.itc.rwth-aachen.de",10,"10",134.61.46.53,ib0,64,4194304,10,50,99.07,22.832,24.8923,24.4765,35.126,8.18977,8.14711
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,11,"n23m0223.hpc.itc.rwth-aachen.de",11,"11",134.61.46.53,ib0,64,4194304,10,50,83.378,21.807,25.0232,24.3865,33.819,8.23063,8.17097
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,12,"n23m0223.hpc.itc.rwth-aachen.de",12,"12",134.61.46.53,ib0,64,4194304,10,50,90.353,20.61,24.4291,23.7555,33.477,8.35945,8.35351
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,13,"n23m0223.hpc.itc.rwth-aachen.de",13,"13",134.61.46.53,ib0,64,4194304,10,50,82.599,21.909,24.3934,23.677,35.789,8.5628,8.46455
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,14,"n23m0223.hpc.itc.rwth-aachen.de",14,"14",134.61.46.53,ib0,64,4194304,10,50,82.219,20.422,24.7813,24.0725,32.736,8.43669,8.4066
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,15,"n23m0223.hpc.itc.rwth-aachen.de",15,"15",134.61.46.53,ib0,64,4194304,10,50,80.703,20.025,24.3177,23.631,34.155,8.52428,8.5111
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,16,"n23m0223.hpc.itc.rwth-aachen.de",16,"16",134.61.46.53,ib0,64,4194304,10,50,82.002,21.781,24.0281,23.0435,34.663,8.43579,8.38269
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,17,"n23m0223.hpc.itc.rwth-aachen.de",17,"17",134.61.46.53,ib0,64,4194304,10,50,129.908,21.605,24.1889,23.507,36.382,8.62744,8.57528
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,18,"n23m0223.hpc.itc.rwth-aachen.de",18,"18",134.61.46.53,ib0,64,4194304,10,50,126.338,19.709,24.4793,23.789,35.953,8.64126,8.59995
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,19,"n23m0223.hpc.itc.rwth-aachen.de",19,"19",134.61.46.53,ib0,64,4194304,10,50,123.625,21.072,23.9997,23.258,35.986,8.49308,8.4459
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,20,"n23m0223.hpc.itc.rwth-aachen.de",20,"20",134.61.46.53,ib0,64,4194304,10,50,93.718,21.115,24.9576,23.9255,48.29,8.34373,8.28013
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,21,"n23m0223.hpc.itc.rwth-aachen.de",21,"21",134.61.46.53,ib0,64,4194304,10,50,118.708,22.404,24.871,24.4135,32.445,8.42678,8.39186
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,22,"n23m0223.hpc.itc.rwth-aachen.de",22,"22",134.61.46.53,ib0,64,4194304,10,50,101.53,20.814,25.2372,24.055,37.494,8.35675,8.31855
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,23,"n23m0223.hpc.itc.rwth-aachen.de",23,"23",134.61.46.53,ib0,64,4194304,10,50,125.02,18.814,24.2196,23.173,36.544,8.57634,8.51269
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,24,"n23m0223.hpc.itc.rwth-aachen.de",24,"24",134.61.46.53,ib0,64,4194304,10,50,94.701,18.128,26.3503,24.4335,64.843,8.45538,8.39614
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,25,"n23m0223.hpc.itc.rwth-aachen.de",25,"25",134.61.46.53,ib0,64,4194304,10,50,115.467,21.802,24.2082,23.627,33.505,8.37698,8.34458
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,26,"n23m0223.hpc.itc.rwth-aachen.de",26,"26",134.61.46.53,ib0,64,4194304,10,50,90.102,22.245,24.7008,23.838,33.455,8.22866,8.16518
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,27,"n23m0223.hpc.itc.rwth-aachen.de",27,"27",134.61.46.53,ib0,64,4194304,10,50,107.821,21.694,23.9643,23.3625,35.652,8.40081,8.32729
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,28,"n23m0223.hpc.itc.rwth-aachen.de",28,"28",134.61.46.53,ib0,64,4194304,10,50,90.672,18.412,25.5624,23.6725,39.748,8.51435,8.46143
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,29,"n23m0223.hpc.itc.rwth-aachen.de",29,"29",134.61.46.53,ib0,64,4194304,10,50,114.077,19.075,24.2438,23.4105,33.166,8.37796,8.32201
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,30,"n23m0223.hpc.itc.rwth-aachen.de",30,"30",134.61.46.53,ib0,64,4194304,10,50,92.646,22.265,24.9045,24.2955,32.136,8.41573,8.30008
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,31,"n23m0223.hpc.itc.rwth-aachen.de",31,"31",134.61.46.53,ib0,64,4194304,10,50,111.721,22.295,24.431,23.9685,31.385,8.23827,8.21162
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,32,"n23m0223.hpc.itc.rwth-aachen.de",32,"32",134.61.46.53,ib0,64,4194304,10,50,103.851,20.789,23.8487,23.428,33.558,8.41944,8.36322
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,33,"n23m0223.hpc.itc.rwth-aachen.de",33,"33",134.61.46.53,ib0,64,4194304,10,50,118.147,19.08,24.6873,23.851,32.603,7.96934,7.95172
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,34,"n23m0223.hpc.itc.rwth-aachen.de",34,"34",134.61.46.53,ib0,64,4194304,10,50,95.23,19.148,24.0354,23.4545,30.856,7.57041,7.63117
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,35,"n23m0223.hpc.itc.rwth-aachen.de",35,"35",134.61.46.53,ib0,64,4194304,10,50,134.607,23.61,27.6314,26.924,42.469,7.78471,7.73075
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,36,"n23m0223.hpc.itc.rwth-aachen.de",36,"36",134.61.46.53,ib0,64,4194304,10,50,106.801,22.46,27.5131,26.62,39.389,7.6941,7.65123
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,37,"n23m0223.hpc.itc.rwth-aachen.de",37,"37",134.61.46.53,ib0,64,4194304,10,50,131.389,22.525,26.9981,26.2675,36.299,7.6146,7.57249
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,38,"n23m0223.hpc.itc.rwth-aachen.de",38,"38",134.61.46.53,ib0,64,4194304,10,50,104.766,20.924,26.0714,25.2645,41.944,7.80945,7.77958
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,39,"n23m0223.hpc.itc.rwth-aachen.de",39,"39",134.61.46.53,ib0,64,4194304,10,50,141.911,17.756,27.4111,26.7955,44.297,7.57089,7.51859
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,40,"n23m0223.hpc.itc.rwth-aachen.de",40,"40",134.61.46.53,ib0,64,4194304,10,50,105.215,23.453,25.7191,25.2885,34.392,7.78033,7.74843
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,41,"n23m0223.hpc.itc.rwth-aachen.de",41,"41",134.61.46.53,ib0,64,4194304,10,50,132.601,21.145,25.9059,25.2935,38.617,7.70453,7.65395
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,42,"n23m0223.hpc.itc.rwth-aachen.de",42,"42",134.61.46.53,ib0,64,4194304,10,50,111.663,23.749,30.6867,25.812,239.324,7.67906,7.67555
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,43,"n23m0223.hpc.itc.rwth-aachen.de",43,"43",134.61.46.53,ib0,64,4194304,10,50,123.879,20.98,25.9667,25.346,34.862,7.72487,7.71113
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,44,"n23m0223.hpc.itc.rwth-aachen.de",44,"44",134.61.46.53,ib0,64,4194304,10,50,108.96,22.172,26.8936,26.1925,46.093,7.72235,7.66402
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,45,"n23m0223.hpc.itc.rwth-aachen.de",45,"45",134.61.46.53,ib0,64,4194304,10,50,137.138,24.234,26.0444,25.4485,41.483,7.77967,7.70018
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,46,"n23m0223.hpc.itc.rwth-aachen.de",46,"46",134.61.46.53,ib0,64,4194304,10,50,109.698,21.234,26.0142,25.202,36.991,7.46957,7.45819
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,47,"n23m0223.hpc.itc.rwth-aachen.de",47,"47",134.61.46.53,ib0,64,4194304,10,50,128.054,23.269,26.9441,26.3205,36.794,7.39134,7.34947
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,48,"n23m0223.hpc.itc.rwth-aachen.de",48,"48",134.61.46.53,ib0,64,4194304,10,50,126.398,25.714,39.3903,39.3785,49.256,4.0531,4.03921
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,49,"n23m0223.hpc.itc.rwth-aachen.de",49,"49",134.61.46.53,ib0,64,4194304,10,50,205.052,32.69,43.2363,44.202,63.63,3.05597,3.06677
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,50,"n23m0223.hpc.itc.rwth-aachen.de",50,"50",134.61.46.53,ib0,64,4194304,10,50,168.501,35.839,54.2496,53.8915,72.718,2.54061,2.55042
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,51,"n23m0223.hpc.itc.rwth-aachen.de",51,"51",134.61.46.53,ib0,64,4194304,10,50,200.827,38.064,52.4512,51.3785,68.895,4.31396,4.24072
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,52,"n23m0223.hpc.itc.rwth-aachen.de",52,"52",134.61.46.53,ib0,64,4194304,10,50,114.555,27.309,40.094,40.5025,56.374,3.79397,3.8013
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,53,"n23m0223.hpc.itc.rwth-aachen.de",53,"53",134.61.46.53,ib0,64,4194304,10,50,162.007,29.754,42.7217,42.649,65.685,2.74399,2.89844
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,54,"n23m0223.hpc.itc.rwth-aachen.de",54,"54",134.61.46.53,ib0,64,4194304,10,50,190.024,35.019,57.2201,57.1815,93.1,2.42711,2.43257
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,55,"n23m0223.hpc.itc.rwth-aachen.de",55,"55",134.61.46.53,ib0,64,4194304,10,50,219.252,44.555,59.3229,58.068,89.804,4.06089,3.84463
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,56,"n23m0223.hpc.itc.rwth-aachen.de",56,"56",134.61.46.53,ib0,64,4194304,10,50,115.167,27.57,39.2668,39.9395,54.112,3.93886,3.98561
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,57,"n23m0223.hpc.itc.rwth-aachen.de",57,"57",134.61.46.53,ib0,64,4194304,10,50,149.345,34.065,44.6891,43.467,70.363,3.70247,3.69658
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,58,"n23m0223.hpc.itc.rwth-aachen.de",58,"58",134.61.46.53,ib0,64,4194304,10,50,131.096,32.297,44.3757,44.8365,64.163,2.75596,2.94541
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,59,"n23m0223.hpc.itc.rwth-aachen.de",59,"59",134.61.46.53,ib0,64,4194304,10,50,204.189,35.191,55.1233,55.0745,76.556,2.57308,2.44338
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,60,"n23m0223.hpc.itc.rwth-aachen.de",60,"60",134.61.46.53,ib0,64,4194304,10,50,175.319,36.601,55.6363,54.0605,80.787,2.84464,3.20388
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,61,"n23m0223.hpc.itc.rwth-aachen.de",61,"61",134.61.46.53,ib0,64,4194304,10,50,148.075,25.806,38.5786,37.434,60.812,4.32517,4.30522
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,62,"n23m0223.hpc.itc.rwth-aachen.de",62,"62",134.61.46.53,ib0,64,4194304,10,50,138.279,32.534,43.1868,41.5175,70.533,3.58494,3.58491
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,63,"n23m0223.hpc.itc.rwth-aachen.de",63,"63",134.61.46.53,ib0,64,4194304,10,50,143.538,28.946,44.5409,44.2405,66.313,2.69205,2.81685
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,64,"n23m0223.hpc.itc.rwth-aachen.de",64,"64",134.61.46.53,ib0,64,4194304,10,50,166.927,39.78,53.1433,51.3635,81.974,2.51754,2.51613
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,65,"n23m0223.hpc.itc.rwth-aachen.de",65,"65",134.61.46.53,ib0,64,4194304,10,50,191.695,43.166,56.7622,55.3755,82.441,3.99554,3.76483
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,66,"n23m0223.hpc.itc.rwth-aachen.de",66,"66",134.61.46.53,ib0,64,4194304,10,50,137.784,26.617,38.745,39.2105,49.639,3.90284,3.82198
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,67,"n23m0223.hpc.itc.rwth-aachen.de",67,"67",134.61.46.53,ib0,64,4194304,10,50,157.43,34.357,45.3593,45.6455,56.493,2.5713,2.58023
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,68,"n23m0223.hpc.itc.rwth-aachen.de",68,"68",134.61.46.53,ib0,64,4194304,10,50,189.416,41.282,56.3519,56.3685,89.73,2.44565,2.4524
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,69,"n23m0223.hpc.itc.rwth-aachen.de",69,"69",134.61.46.53,ib0,64,4194304,10,50,189.498,42.492,58.4733,55.3745,92.379,2.72328,3.13316
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,70,"n23m0223.hpc.itc.rwth-aachen.de",70,"70",134.61.46.53,ib0,64,4194304,10,50,137.28,29.368,57.6266,38.683,983.417,4.18868,4.16135
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,71,"n23m0223.hpc.itc.rwth-aachen.de",71,"71",134.61.46.53,ib0,64,4194304,10,50,157.667,29.815,43.3424,41.0755,66.516,2.6937,2.85655
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,72,"n23m0223.hpc.itc.rwth-aachen.de",72,"72",134.61.46.53,ib0,64,4194304,10,50,171.507,42.845,57.0012,55.0175,78.584,2.49222,2.48234
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,73,"n23m0223.hpc.itc.rwth-aachen.de",73,"73",134.61.46.53,ib0,64,4194304,10,50,213.543,36.752,57.0829,55.744,102.258,2.81527,3.29063
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,74,"n23m0223.hpc.itc.rwth-aachen.de",74,"74",134.61.46.53,ib0,64,4194304,10,50,127.888,27.142,39.787,38.644,58.906,4.11917,4.07062
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,75,"n23m0223.hpc.itc.rwth-aachen.de",75,"75",134.61.46.53,ib0,64,4194304,10,50,148.34,33.38,44.5255,43.3365,81.394,3.58964,3.59001
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,76,"n23m0223.hpc.itc.rwth-aachen.de",76,"76",134.61.46.53,ib0,64,4194304,10,50,293.623,31.507,44.8503,42.574,67.129,2.77526,2.89787
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,77,"n23m0223.hpc.itc.rwth-aachen.de",77,"77",134.61.46.53,ib0,64,4194304,10,50,204.549,40.596,53.7058,51.6985,87.534,2.53936,2.5387
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,78,"n23m0223.hpc.itc.rwth-aachen.de",78,"78",134.61.46.53,ib0,64,4194304,10,50,188.819,44.577,57.2715,55.0155,82.03,3.74391,3.465
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,79,"n23m0223.hpc.itc.rwth-aachen.de",79,"79",134.61.46.53,ib0,64,4194304,10,50,149.793,26.112,38.4116,38.6715,59.381,4.24469,4.25564
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,80,"n23m0223.hpc.itc.rwth-aachen.de",80,"80",134.61.46.53,ib0,64,4194304,10,50,112.508,26.251,42.1495,41.7375,73.03,2.76036,2.95175
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,81,"n23m0223.hpc.itc.rwth-aachen.de",81,"81",134.61.46.53,ib0,64,4194304,10,50,215.861,37.842,54.1186,52.8375,79.569,2.66325,2.63839
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,82,"n23m0223.hpc.itc.rwth-aachen.de",82,"82",134.61.46.53,ib0,64,4194304,10,50,149.045,38.942,56.7706,56.7775,84.862,2.72837,2.87557
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,83,"n23m0223.hpc.itc.rwth-aachen.de",83,"83",134.61.46.53,ib0,64,4194304,10,50,152.326,30.304,42.8866,41.6785,84.475,4.38175,4.31895
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,84,"n23m0223.hpc.itc.rwth-aachen.de",84,"84",134.61.46.53,ib0,64,4194304,10,50,112.641,29.587,41.2592,41.763,58.41,3.16313,3.18764
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,85,"n23m0223.hpc.itc.rwth-aachen.de",85,"85",134.61.46.53,ib0,64,4194304,10,50,189.395,35.668,53.0971,52.2495,76.424,2.62214,2.61796
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,86,"n23m0223.hpc.itc.rwth-aachen.de",86,"86",134.61.46.53,ib0,64,4194304,10,50,172.624,35.425,55.3825,57.0785,78.539,2.65114,2.64182
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,87,"n23m0223.hpc.itc.rwth-aachen.de",87,"87",134.61.46.53,ib0,64,4194304,10,50,191.255,40.465,55.5398,52.579,77.809,4.08535,3.92322
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,88,"n23m0223.hpc.itc.rwth-aachen.de",88,"88",134.61.46.53,ib0,64,4194304,10,50,119.662,22.229,37.5986,37.8885,56.816,4.12591,4.16055
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,89,"n23m0223.hpc.itc.rwth-aachen.de",89,"89",134.61.46.53,ib0,64,4194304,10,50,153.402,27.922,40.0983,40.5215,62.337,3.22028,3.18621
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,90,"n23m0223.hpc.itc.rwth-aachen.de",90,"90",134.61.46.53,ib0,64,4194304,10,50,181.954,39.327,52.9775,52.9855,74.45,2.66752,2.67024
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,91,"n23m0223.hpc.itc.rwth-aachen.de",91,"91",134.61.46.53,ib0,64,4194304,10,50,211.1,42.981,55.3278,53.7355,72.09,2.72025,2.90891
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,92,"n23m0223.hpc.itc.rwth-aachen.de",92,"92",134.61.46.53,ib0,64,4194304,10,50,107.845,32.551,41.3165,41.3145,59.169,4.42062,4.39901
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,93,"n23m0223.hpc.itc.rwth-aachen.de",93,"93",134.61.46.53,ib0,64,4194304,10,50,166.758,31.8,41.919,40.4165,59.805,3.20288,3.16292
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,94,"n23m0223.hpc.itc.rwth-aachen.de",94,"94",134.61.46.53,ib0,64,4194304,10,50,183.805,37.04,54.1188,54.303,92.513,2.59253,2.58834
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,95,"n23m0223.hpc.itc.rwth-aachen.de",95,"95",134.61.46.53,ib0,64,4194304,10,50,225.791,43.211,55.302,52.915,77.639,2.83578,2.77002
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,96,"n23m0236.hpc.itc.rwth-aachen.de",0,"0",134.61.46.66,ib0,64,4194304,10,50,859.709,19.477,49.8409,38.5885,101.323,2.05957,2.01844
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,97,"n23m0236.hpc.itc.rwth-aachen.de",1,"1",134.61.46.66,ib0,64,4194304,10,50,404.773,15.568,47.1239,48.6195,80.769,2.19365,2.14901
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,98,"n23m0236.hpc.itc.rwth-aachen.de",2,"2",134.61.46.66,ib0,64,4194304,10,50,396.112,24.19,47.8292,40.95,103.573,1.92371,1.95211
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,99,"n23m0236.hpc.itc.rwth-aachen.de",3,"3",134.61.46.66,ib0,64,4194304,10,50,323.248,19.172,45.0365,43.07,87.191,2.1856,2.14133
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,100,"n23m0236.hpc.itc.rwth-aachen.de",4,"4",134.61.46.66,ib0,64,4194304,10,50,434.769,19.334,50.9636,51.1885,83.363,1.89262,1.89789
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,101,"n23m0236.hpc.itc.rwth-aachen.de",5,"5",134.61.46.66,ib0,64,4194304,10,50,386.403,18.469,48.5934,50.547,87.109,2.07663,2.06972
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,102,"n23m0236.hpc.itc.rwth-aachen.de",6,"6",134.61.46.66,ib0,64,4194304,10,50,348.06,24.378,37.6648,33.2025,71.738,1.88948,1.8903
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,103,"n23m0236.hpc.itc.rwth-aachen.de",7,"7",134.61.46.66,ib0,64,4194304,10,50,418.677,20.948,51.2962,45.315,83.152,2.1442,2.11636
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,104,"n23m0236.hpc.itc.rwth-aachen.de",8,"8",134.61.46.66,ib0,64,4194304,10,50,282.139,31.703,75.1607,61.32,175.264,2.01649,1.99228
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,105,"n23m0236.hpc.itc.rwth-aachen.de",9,"9",134.61.46.66,ib0,64,4194304,10,50,425.942,19.507,108.962,81.7115,1288.58,1.85299,1.82256
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,106,"n23m0236.hpc.itc.rwth-aachen.de",10,"10",134.61.46.66,ib0,64,4194304,10,50,477.806,19.522,59.2999,54.259,406.33,2.16119,2.15502
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,107,"n23m0236.hpc.itc.rwth-aachen.de",11,"11",134.61.46.66,ib0,64,4194304,10,50,381.138,20.833,81.4281,76.9415,166.404,2.01788,1.96001
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,108,"n23m0236.hpc.itc.rwth-aachen.de",12,"12",134.61.46.66,ib0,64,4194304,10,50,699.563,27.722,52.266,53.1975,80.712,2.04593,2.0254
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,109,"n23m0236.hpc.itc.rwth-aachen.de",13,"13",134.61.46.66,ib0,64,4194304,10,50,378.028,13.778,48.3929,50.6565,101.694,2.22456,2.17948
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,110,"n23m0236.hpc.itc.rwth-aachen.de",14,"14",134.61.46.66,ib0,64,4194304,10,50,436.923,29.226,50.9431,54.274,73.934,2.03201,2.00776
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,111,"n23m0236.hpc.itc.rwth-aachen.de",15,"15",134.61.46.66,ib0,64,4194304,10,50,304.686,14.995,46.9896,51.8255,82.598,1.99826,1.9789
0,"n23m0223.hpc.itc.rwth-aachen.de",0,"0",134.61.46.53,112,"n23m0236.hpc.itc.rwth-aachen.de",16,"16",134.61.46.66,ib0,64,4194304,10,50,389.542,24.182,39.8051,38.49,65.54,2.09457,2.11003
