rank_i,host_i,cpu_i,affinity_i,rank_j,host_j,cpu_j,affinity_j,small_bytes,large_bytes,warmup,iters,latency_min_us,latency_mean_us,latency_median_us,latency_max_us,bandwidth_median_gibs,bandwidth_mean_gibs
6,"n23m0223.hpc.itc.rwth-aachen.de",6,"6",179,"n23m0236.hpc.itc.rwth-aachen.de",83,"83",64,4194304,10,50,0.114,5.17834,5.043,10.426,12.2344,12.2006
6,"n23m0223.hpc.itc.rwth-aachen.de",6,"6",180,"n23m0236.hpc.itc.rwth-aachen.de",84,"84",64,4194304,10,50,0.138,5.24164,5.0785,11.609,11.8469,11.8147
6,"n23m0223.hpc.itc.rwth-aachen.de",6,"6",181,"n23m0236.hpc.itc.rwth-aachen.de",85,"85",64,4194304,10,50,0.114,5.24354,5.2245,12.157,11.8324,11.7564
6,"n23m0223.hpc.itc.rwth-aachen.de",6,"6",182,"n23m0236.hpc.itc.rwth-aachen.de",86,"86",64,4194304,10,50,0.114,5.1716,5.124,11.46,11.8265,11.7999
6,"n23m0223.hpc.itc.rwth-aachen.de",6,"6",183,"n23m0236.hpc.itc.rwth-aachen.de",87,"87",64,4194304,10,50,0.121,5.22732,4.925,12.487,11.5517,11.5822
6,"n23m0223.hpc.itc.rwth-aachen.de",6,"6",184,"n23m0236.hpc.itc.rwth-aachen.de",88,"88",64,4194304,10,50,0.113,5.21194,4.9735,11.884,11.7945,11.7012
6,"n23m0223.hpc.itc.rwth-aachen.de",6,"6",185,"n23m0236.hpc.itc.rwth-aachen.de",89,"89",64,4194304,10,50,0.148,5.1383,4.917,10.699,11.547,11.5475
6,"n23m0223.hpc.itc.rwth-aachen.de",6,"6",186,"n23m0236.hpc.itc.rwth-aachen.de",90,"90",64,4194304,10,50,0.109,5.21128,5.032,12.562,10.9972,10.9738
6,"n23m0223.hpc.itc.rwth-aachen.de",6,"6",187,"n23m0236.hpc.itc.rwth-aachen.de",91,"91",64,4194304,10,50,0.121,5.12344,5.1105,11.819,11.0209,10.9589
6,"n23m0223.hpc.itc.rwth-aachen.de",6,"6",188,"n23m0236.hpc.itc.rwth-aachen.de",92,"92",64,4194304,10,50,0.117,5.1537,4.981,12.437,11.0631,11.023
6,"n23m0223.hpc.itc.rwth-aachen.de",6,"6",189,"n23m0236.hpc.itc.rwth-aachen.de",93,"93",64,4194304,10,50,0.117,5.26472,5.3715,11.994,11.0104,10.9678
6,"n23m0223.hpc.itc.rwth-aachen.de",6,"6",190,"n23m0236.hpc.itc.rwth-aachen.de",94,"94",64,4194304,10,50,0.116,5.21748,4.622,13.293,11.0524,10.9943
6,"n23m0223.hpc.itc.rwth-aachen.de",6,"6",191,"n23m0236.hpc.itc.rwth-aachen.de",95,"95",64,4194304,10,50,0.116,5.25864,5.2395,10.755,10.9681,10.9247
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",8,"n23m0223.hpc.itc.rwth-aachen.de",8,"8",64,4194304,10,50,0.238,0.58112,0.458,2.094,11.0002,11.1795
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",9,"n23m0223.hpc.itc.rwth-aachen.de",9,"9",64,4194304,10,50,0.214,0.40472,0.3615,1.074,14.6933,14.67
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",10,"n23m0223.hpc.itc.rwth-aachen.de",10,"10",64,4194304,10,50,0.189,0.41278,0.3275,1.776,20.094,20.3118
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",11,"n23m0223.hpc.itc.rwth-aachen.de",11,"11",64,4194304,10,50,0.183,0.38426,0.2925,1.908,19.2382,19.1398
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",12,"n23m0223.hpc.itc.rwth-aachen.de",12,"12",64,4194304,10,50,0.195,0.40286,0.327,1.955,20.3545,20.2002
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",13,"n23m0223.hpc.itc.rwth-aachen.de",13,"13",64,4194304,10,50,0.189,0.33028,0.294,0.677,21.7167,21.8716
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",14,"n23m0223.hpc.itc.rwth-aachen.de",14,"14",64,4194304,10,50,0.195,0.3586,0.2925,1.064,21.6081,21.5774
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",15,"n23m0223.hpc.itc.rwth-aachen.de",15,"15",64,4194304,10,50,0.197,0.36058,0.3,1.675,20.8461,20.8085
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",16,"n23m0223.hpc.itc.rwth-aachen.de",16,"16",64,4194304,10,50,0.19,0.3884,0.3115,1.51,20.8224,20.7443
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",17,"n23m0223.hpc.itc.rwth-aachen.de",17,"17",64,4194304,10,50,0.21,0.37596,0.307,1.527,20.9478,20.8882
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",18,"n23m0223.hpc.itc.rwth-aachen.de",18,"18",64,4194304,10,50,0.21,0.39236,0.3385,0.882,20.8559,21.0461
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",19,"n23m0223.hpc.itc.rwth-aachen.de",19,"19",64,4194304,10,50,0.205,0.37574,0.305,1.574,21.3519,21.2234
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",20,"n23m0223.hpc.itc.rwth-aachen.de",20,"20",64,4194304,10,50,0.188,0.3855,0.3005,1.383,21.3595,21.2566
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",21,"n23m0223.hpc.itc.rwth-aachen.de",21,"21",64,4194304,10,50,0.204,0.35392,0.2915,1.048,21.5527,21.4726
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",22,"n23m0223.hpc.itc.rwth-aachen.de",22,"22",64,4194304,10,50,0.18,0.38056,0.329,1.229,21.6024,21.3862
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",23,"n23m0223.hpc.itc.rwth-aachen.de",23,"23",64,4194304,10,50,0.195,0.36664,0.317,0.757,21.4427,21.3106
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",24,"n23m0223.hpc.itc.rwth-aachen.de",24,"24",64,4194304,10,50,0.203,0.3756,0.3005,1.633,20.9223,20.8574
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",25,"n23m0223.hpc.itc.rwth-aachen.de",25,"25",64,4194304,10,50,0.201,0.3958,0.321,1.352,20.8839,20.8077
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",26,"n23m0223.hpc.itc.rwth-aachen.de",26,"26",64,4194304,10,50,0.214,0.41988,0.3145,1.633,20.9072,20.8206
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",27,"n23m0223.hpc.itc.rwth-aachen.de",27,"27",64,4194304,10,50,0.209,0.38654,0.3205,1.159,20.9028,20.8138
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",28,"n23m0223.hpc.itc.rwth-aachen.de",28,"28",64,4194304,10,50,0.203,0.37268,0.316,0.767,20.9037,20.8357
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",29,"n23m0223.hpc.itc.rwth-aachen.de",29,"29",64,4194304,10,50,0.208,0.36748,0.315,1.019,20.8964,20.8161
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",30,"n23m0223.hpc.itc.rwth-aachen.de",30,"30",64,4194304,10,50,0.211,0.3715,0.3115,1.513,20.7081,20.6249
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",31,"n23m0223.hpc.itc.rwth-aachen.de",31,"31",64,4194304,10,50,0.208,0.37258,0.3195,0.95,20.4704,20.4091
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",32,"n23m0223.hpc.itc.rwth-aachen.de",32,"32",64,4194304,10,50,0.202,0.39724,0.332,0.979,20.6223,20.5591
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",33,"n23m0223.hpc.itc.rwth-aachen.de",33,"33",64,4194304,10,50,0.205,0.35946,0.318,0.75,20.9283,20.8595
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",34,"n23m0223.hpc.itc.rwth-aachen.de",34,"34",64,4194304,10,50,0.194,0.42758,0.3455,1.148,20.9052,20.8266
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",35,"n23m0223.hpc.itc.rwth-aachen.de",35,"35",64,4194304,10,50,0.21,0.4193,0.33,1.293,20.9197,20.8364
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",36,"n23m0223.hpc.itc.rwth-aachen.de",36,"36",64,4194304,10,50,0.218,0.4361,0.35,1.41,19.3746,19.3196
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",37,"n23m0223.hpc.itc.rwth-aachen.de",37,"37",64,4194304,10,50,0.207,0.44632,0.3545,1.701,19.5751,19.5436
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",38,"n23m0223.hpc.itc.rwth-aachen.de",38,"38",64,4194304,10,50,0.221,0.4331,0.3515,1.002,19.37,19.3305
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",39,"n23m0223.hpc.itc.rwth-aachen.de",39,"39",64,4194304,10,50,0.21,0.41342,0.342,0.94,19.8439,19.8087
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",40,"n23m0223.hpc.itc.rwth-aachen.de",40,"40",64,4194304,10,50,0.212,0.43086,0.3425,1.42,19.4748,19.4596
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",41,"n23m0223.hpc.itc.rwth-aachen.de",41,"41",64,4194304,10,50,0.215,0.44374,0.36,1.42,19.6195,19.5913
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",42,"n23m0223.hpc.itc.rwth-aachen.de",42,"42",64,4194304,10,50,0.219,0.41396,0.3435,1.319,20.0078,19.974
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",43,"n23m0223.hpc.itc.rwth-aachen.de",43,"43",64,4194304,10,50,0.221,0.4714,0.3535,1.665,19.5085,19.4695
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",44,"n23m0223.hpc.itc.rwth-aachen.de",44,"44",64,4194304,10,50,0.218,0.4218,0.345,1.067,19.4017,19.3471
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",45,"n23m0223.hpc.itc.rwth-aachen.de",45,"45",64,4194304,10,50,0.202,0.43302,0.346,1.523,19.4234,19.3926
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",46,"n23m0223.hpc.itc.rwth-aachen.de",46,"46",64,4194304,10,50,0.211,0.41016,0.342,1.199,19.3615,19.328
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",47,"n23m0223.hpc.itc.rwth-aachen.de",47,"47",64,4194304,10,50,0.214,0.46062,0.3725,1.015,19.367,19.358
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",48,"n23m0223.hpc.itc.rwth-aachen.de",48,"48",64,4194304,10,50,0.285,1.03232,0.9575,2.916,20.3246,20.3049
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",49,"n23m0223.hpc.itc.rwth-aachen.de",49,"49",64,4194304,10,50,0.295,1.11348,0.8785,3.609,20.8136,20.8976
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",50,"n23m0223.hpc.itc.rwth-aachen.de",50,"50",64,4194304,10,50,0.283,0.9757,0.88,2.095,21.0584,21.051
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",51,"n23m0223.hpc.itc.rwth-aachen.de",51,"51",64,4194304,10,50,0.269,1.06534,1.0095,2.146,21.0674,21.0202
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",52,"n23m0223.hpc.itc.rwth-aachen.de",52,"52",64,4194304,10,50,0.136,0.99754,0.9155,2.066,20.9739,20.9004
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",53,"n23m0223.hpc.itc.rwth-aachen.de",53,"53",64,4194304,10,50,0.287,1.05266,0.982,2.852,21.0246,21.0212
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",54,"n23m0223.hpc.itc.rwth-aachen.de",54,"54",64,4194304,10,50,0.308,1.005,1.015,1.973,20.8911,20.9083
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",55,"n23m0223.hpc.itc.rwth-aachen.de",55,"55",64,4194304,10,50,0.281,1.01754,0.972,2.065,20.9398,20.9368
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",56,"n23m0223.hpc.itc.rwth-aachen.de",56,"56",64,4194304,10,50,0.296,1.01304,0.8105,2.6,20.7848,20.8916
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",57,"n23m0223.hpc.itc.rwth-aachen.de",57,"57",64,4194304,10,50,0.106,0.95204,0.7635,2.209,20.7076,20.7592
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",58,"n23m0223.hpc.itc.rwth-aachen.de",58,"58",64,4194304,10,50,0.311,1.11392,0.944,6.675,20.9375,20.9552
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",59,"n23m0223.hpc.itc.rwth-aachen.de",59,"59",64,4194304,10,50,0.269,0.9793,0.867,2.37,21.04,21.0022
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",60,"n23m0223.hpc.itc.rwth-aachen.de",60,"60",64,4194304,10,50,0.251,1.01668,0.8585,2.297,21.1419,21.1581
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",61,"n23m0223.hpc.itc.rwth-aachen.de",61,"61",64,4194304,10,50,0.29,1.03338,1.0105,3.273,21.387,21.4519
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",62,"n23m0223.hpc.itc.rwth-aachen.de",62,"62",64,4194304,10,50,0.148,0.98102,0.7875,2.18,21.1947,21.1477
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",63,"n23m0223.hpc.itc.rwth-aachen.de",63,"63",64,4194304,10,50,0.29,1.04408,1.045,2.464,21.2228,21.36
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",64,"n23m0223.hpc.itc.rwth-aachen.de",64,"64",64,4194304,10,50,0.283,0.99724,0.863,2.069,21.2259,21.3588
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",65,"n23m0223.hpc.itc.rwth-aachen.de",65,"65",64,4194304,10,50,0.308,0.91876,0.7675,2.385,21.3717,21.4746
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",66,"n23m0223.hpc.itc.rwth-aachen.de",66,"66",64,4194304,10,50,0.159,1.08022,0.9775,5.682,21.3038,21.4078
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",67,"n23m0223.hpc.itc.rwth-aachen.de",67,"67",64,4194304,10,50,0.265,1.06032,1.038,2.166,21.4516,21.4615
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",68,"n23m0223.hpc.itc.rwth-aachen.de",68,"68",64,4194304,10,50,0.293,0.97646,0.807,1.995,21.1802,21.1884
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",69,"n23m0223.hpc.itc.rwth-aachen.de",69,"69",64,4194304,10,50,0.295,0.9732,0.7095,2.132,21.2668,21.3676
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",70,"n23m0223.hpc.itc.rwth-aachen.de",70,"70",64,4194304,10,50,0.313,1.00782,0.97,1.913,21.2507,21.3595
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",71,"n23m0223.hpc.itc.rwth-aachen.de",71,"71",64,4194304,10,50,0.114,0.97006,0.6635,2.084,21.0669,21.1576
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",72,"n23m0223.hpc.itc.rwth-aachen.de",72,"72",64,4194304,10,50,0.338,0.98654,0.8315,1.924,21.2973,21.3442
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",73,"n23m0223.hpc.itc.rwth-aachen.de",73,"73",64,4194304,10,50,0.294,1.03572,0.9285,2.584,21.2751,21.3854
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",74,"n23m0223.hpc.itc.rwth-aachen.de",74,"74",64,4194304,10,50,0.295,1.02962,1.0015,2.001,21.3188,21.3922
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",75,"n23m0223.hpc.itc.rwth-aachen.de",75,"75",64,4194304,10,50,0.294,1.1323,0.8775,9.279,21.2988,21.4225
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",76,"n23m0223.hpc.itc.rwth-aachen.de",76,"76",64,4194304,10,50,0.293,1.00598,0.713,3.157,21.2957,21.3463
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",77,"n23m0223.hpc.itc.rwth-aachen.de",77,"77",64,4194304,10,50,0.284,1.012,0.6955,2.311,21.2618,21.3248
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",78,"n23m0223.hpc.itc.rwth-aachen.de",78,"78",64,4194304,10,50,0.303,0.9407,0.8435,2.161,21.326,21.4154
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",79,"n23m0223.hpc.itc.rwth-aachen.de",79,"79",64,4194304,10,50,0.32,0.98668,0.9205,2.278,21.4573,21.4452
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",80,"n23m0223.hpc.itc.rwth-aachen.de",80,"80",64,4194304,10,50,0.128,1.00716,0.7645,3.535,21.4994,21.425
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",81,"n23m0223.hpc.itc.rwth-aachen.de",81,"81",64,4194304,10,50,0.135,1.04426,0.9865,4.266,21.3407,21.4406
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",82,"n23m0223.hpc.itc.rwth-aachen.de",82,"82",64,4194304,10,50,0.109,0.98366,0.678,2.69,21.3742,21.4218
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",83,"n23m0223.hpc.itc.rwth-aachen.de",83,"83",64,4194304,10,50,0.282,1.01144,0.6565,4.173,21.3251,21.4004
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",84,"n23m0223.hpc.itc.rwth-aachen.de",84,"84",64,4194304,10,50,0.109,0.9155,0.802,2.157,20.8334,20.9372
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",85,"n23m0223.hpc.itc.rwth-aachen.de",85,"85",64,4194304,10,50,0.218,0.9019,0.787,3.374,20.854,20.9486
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",86,"n23m0223.hpc.itc.rwth-aachen.de",86,"86",64,4194304,10,50,0.308,1.0439,0.641,5.685,21.031,21.0114
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",87,"n23m0223.hpc.itc.rwth-aachen.de",87,"87",64,4194304,10,50,0.318,0.97146,0.8925,2.112,21.0293,20.9831
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",88,"n23m0223.hpc.itc.rwth-aachen.de",88,"88",64,4194304,10,50,0.331,0.95284,0.718,3.002,21.0739,21.0151
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",89,"n23m0223.hpc.itc.rwth-aachen.de",89,"89",64,4194304,10,50,0.3,0.95136,0.8745,3.869,20.921,20.9666
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",90,"n23m0223.hpc.itc.rwth-aachen.de",90,"90",64,4194304,10,50,0.311,0.96826,0.8375,2.187,20.8749,20.9469
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",91,"n23m0223.hpc.itc.rwth-aachen.de",91,"91",64,4194304,10,50,0.286,1.0077,0.9455,2.645,20.8799,20.9733
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",92,"n23m0223.hpc.itc.rwth-aachen.de",92,"92",64,4194304,10,50,0.21,1.00292,0.8205,2.403,20.8191,20.9406
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",93,"n23m0223.hpc.itc.rwth-aachen.de",93,"93",64,4194304,10,50,0.277,0.99664,0.9015,2.589,21.0592,21.0482
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",94,"n23m0223.hpc.itc.rwth-aachen.de",94,"94",64,4194304,10,50,0.3,1.0058,0.9065,2.698,20.9742,21.0105
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",95,"n23m0223.hpc.itc.rwth-aachen.de",95,"95",64,4194304,10,50,0.286,1.18124,0.9165,7.583,20.8787,20.9561
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",96,"n23m0236.hpc.itc.rwth-aachen.de",0,"0",64,4194304,10,50,0.283,4.88954,4.845,10.139,12.8713,12.7241
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",97,"n23m0236.hpc.itc.rwth-aachen.de",1,"1",64,4194304,10,50,0.154,5.04638,4.881,11.301,12.1285,12.0408
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",98,"n23m0236.hpc.itc.rwth-aachen.de",2,"2",64,4194304,10,50,0.179,5.4027,5.143,12.697,12.0159,11.8907
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",99,"n23m0236.hpc.itc.rwth-aachen.de",3,"3",64,4194304,10,50,0.119,5.40664,5.315,11.83,11.6791,11.6196
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",100,"n23m0236.hpc.itc.rwth-aachen.de",4,"4",64,4194304,10,50,0.115,5.69874,5.486,13.14,12.1719,12.0393
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",101,"n23m0236.hpc.itc.rwth-aachen.de",5,"5",64,4194304,10,50,0.119,6.03928,5.4745,26.561,12.0301,11.982
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",102,"n23m0236.hpc.itc.rwth-aachen.de",6,"6",64,4194304,10,50,0.123,5.82166,5.8185,12.982,12.0441,12.0431
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",103,"n23m0236.hpc.itc.rwth-aachen.de",7,"7",64,4194304,10,50,0.12,5.8376,5.5425,12.688,11.9047,11.8393
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",104,"n23m0236.hpc.itc.rwth-aachen.de",8,"8",64,4194304,10,50,0.115,5.7111,5.4575,12.343,12.1887,12.133
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",105,"n23m0236.hpc.itc.rwth-aachen.de",9,"9",64,4194304,10,50,0.116,5.77504,5.5875,13.876,12.1651,12.1203
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",106,"n23m0236.hpc.itc.rwth-aachen.de",10,"10",64,4194304,10,50,0.117,5.75384,5.5315,12.044,11.9621,11.9302
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",107,"n23m0236.hpc.itc.rwth-aachen.de",11,"11",64,4194304,10,50,0.114,6.07242,5.4595,28.836,11.9948,11.9924
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",108,"n23m0236.hpc.itc.rwth-aachen.de",12,"12",64,4194304,10,50,0.116,5.90046,5.7105,12.789,12.1751,12.0886
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",109,"n23m0236.hpc.itc.rwth-aachen.de",13,"13",64,4194304,10,50,0.119,5.72874,5.821,11.863,12.0622,11.9942
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",110,"n23m0236.hpc.itc.rwth-aachen.de",14,"14",64,4194304,10,50,0.117,5.76116,5.773,11.703,11.9223,11.9153
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",111,"n23m0236.hpc.itc.rwth-aachen.de",15,"15",64,4194304,10,50,0.118,5.65378,5.4605,11.918,12.0548,11.9929
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",112,"n23m0236.hpc.itc.rwth-aachen.de",16,"16",64,4194304,10,50,0.122,5.59368,5.5095,11.497,12.1508,12.0635
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",113,"n23m0236.hpc.itc.rwth-aachen.de",17,"17",64,4194304,10,50,0.116,5.24984,5.0595,13.352,12.1819,12.0988
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",114,"n23m0236.hpc.itc.rwth-aachen.de",18,"18",64,4194304,10,50,0.118,5.37908,5.198,11.487,11.8357,11.7746
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",115,"n23m0236.hpc.itc.rwth-aachen.de",19,"19",64,4194304,10,50,0.12,5.56554,5.6065,11.586,12.0536,12.008
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",116,"n23m0236.hpc.itc.rwth-aachen.de",20,"20",64,4194304,10,50,0.115,5.7073,5.5065,12.29,11.9233,11.932
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",117,"n23m0236.hpc.itc.rwth-aachen.de",21,"21",64,4194304,10,50,0.117,5.67078,5.3295,11.999,12.0624,12.0469
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",118,"n23m0236.hpc.itc.rwth-aachen.de",22,"22",64,4194304,10,50,0.115,5.69316,5.4915,11.937,12.027,11.9516
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",119,"n23m0236.hpc.itc.rwth-aachen.de",23,"23",64,4194304,10,50,0.118,5.83518,5.6255,12.269,11.9191,11.8572
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",120,"n23m0236.hpc.itc.rwth-aachen.de",24,"24",64,4194304,10,50,0.116,5.95944,5.74,12.925,11.8363,11.8122
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",121,"n23m0236.hpc.itc.rwth-aachen.de",25,"25",64,4194304,10,50,0.114,5.78132,5.596,12.709,11.9023,11.912
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",122,"n23m0236.hpc.itc.rwth-aachen.de",26,"26",64,4194304,10,50,0.15,5.77688,5.528,11.974,11.8852,11.8595
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",123,"n23m0236.hpc.itc.rwth-aachen.de",27,"27",64,4194304,10,50,0.164,5.8556,5.6255,19.041,11.994,11.8947
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",124,"n23m0236.hpc.itc.rwth-aachen.de",28,"28",64,4194304,10,50,0.182,5.72934,5.588,12.352,11.8671,11.8492
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",125,"n23m0236.hpc.itc.rwth-aachen.de",29,"29",64,4194304,10,50,0.119,5.73338,5.63,12.435,12.1242,12.0577
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",126,"n23m0236.hpc.itc.rwth-aachen.de",30,"30",64,4194304,10,50,0.136,5.98582,5.752,16.019,12.1174,11.9933
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",127,"n23m0236.hpc.itc.rwth-aachen.de",31,"31",64,4194304,10,50,0.139,5.75544,5.622,11.73,11.9853,11.8963
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",128,"n23m0236.hpc.itc.rwth-aachen.de",32,"32",64,4194304,10,50,0.124,5.6965,5.5055,11.897,11.8724,11.8506
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",129,"n23m0236.hpc.itc.rwth-aachen.de",33,"33",64,4194304,10,50,0.121,5.71756,5.677,11.82,12.1165,12.0322
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",130,"n23m0236.hpc.itc.rwth-aachen.de",34,"34",64,4194304,10,50,0.114,5.99864,5.7745,23.862,12.1133,11.9986
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",131,"n23m0236.hpc.itc.rwth-aachen.de",35,"35",64,4194304,10,50,0.122,5.73144,5.526,13.367,11.9546,11.9099
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",132,"n23m0236.hpc.itc.rwth-aachen.de",36,"36",64,4194304,10,50,0.119,5.74062,5.4695,12.188,12.1129,12.0739
7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",133,"n23m0236.hpc.itc.rwth-aachen.de",37,"37",64,4194304,10,50,0.145,5.77412,5.6805,11.93,12.1841,12.1598
