rank_i,host_i,cpu_i,affinity_i,rank_j,host_j,cpu_j,affinity_j,small_bytes,large_bytes,warmup,iters,latency_min_us,latency_mean_us,latency_median_us,latency_max_us,bandwidth_median_gibs,bandwidth_mean_gibs
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",1,"n23m0123.hpc.itc.rwth-aachen.de",1,"1",64,4194304,10,50,0.169,0.31518,0.285,0.721,24.0132,23.8976
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",2,"n23m0123.hpc.itc.rwth-aachen.de",2,"2",64,4194304,10,50,0.168,0.3297,0.256,1.443,20.9931,20.7744
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",3,"n23m0123.hpc.itc.rwth-aachen.de",3,"3",64,4194304,10,50,0.175,0.34774,0.2725,1.886,22.4302,22.5913
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",4,"n23m0123.hpc.itc.rwth-aachen.de",4,"4",64,4194304,10,50,0.159,0.35802,0.282,2.022,22.5046,22.3949
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",5,"n23m0123.hpc.itc.rwth-aachen.de",5,"5",64,4194304,10,50,0.195,0.31268,0.257,1.872,22.4859,22.533
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",6,"n23m0123.hpc.itc.rwth-aachen.de",6,"6",64,4194304,10,50,0.172,0.33814,0.26,1.822,21.0559,21.1972
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",7,"n23m0123.hpc.itc.rwth-aachen.de",7,"7",64,4194304,10,50,0.141,0.4004,0.2785,2.078,22.8529,22.7535
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",8,"n23m0123.hpc.itc.rwth-aachen.de",8,"8",64,4194304,10,50,0.156,0.38488,0.2755,1.588,22.9282,22.8215
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",9,"n23m0123.hpc.itc.rwth-aachen.de",9,"9",64,4194304,10,50,0.185,0.3263,0.2735,1.709,24.3016,24.4481
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",10,"n23m0123.hpc.itc.rwth-aachen.de",10,"10",64,4194304,10,50,0.182,0.33826,0.26,1.399,22.3691,22.5689
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",11,"n23m0123.hpc.itc.rwth-aachen.de",11,"11",64,4194304,10,50,0.177,0.36856,0.2835,2.195,22.2258,22.395
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",12,"n23m0123.hpc.itc.rwth-aachen.de",12,"12",64,4194304,10,50,0.192,0.39342,0.312,1.613,21.6782,21.8535
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",13,"n23m0123.hpc.itc.rwth-aachen.de",13,"13",64,4194304,10,50,0.191,0.36168,0.2985,1.774,21.9573,22.0707
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",14,"n23m0123.hpc.itc.rwth-aachen.de",14,"14",64,4194304,10,50,0.189,0.34566,0.3,1.274,21.5664,21.8319
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",15,"n23m0123.hpc.itc.rwth-aachen.de",15,"15",64,4194304,10,50,0.185,0.36052,0.2945,1.815,22.1737,22.2662
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",16,"n23m0123.hpc.itc.rwth-aachen.de",16,"16",64,4194304,10,50,0.187,0.3888,0.2875,1.915,21.3466,21.4754
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",17,"n23m0123.hpc.itc.rwth-aachen.de",17,"17",64,4194304,10,50,0.18,0.38316,0.299,1.571,21.6804,21.9006
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",18,"n23m0123.hpc.itc.rwth-aachen.de",18,"18",64,4194304,10,50,0.201,0.42468,0.3245,1.536,21.7398,21.9329
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",19,"n23m0123.hpc.itc.rwth-aachen.de",19,"19",64,4194304,10,50,0.2,0.3895,0.3065,1.661,21.7515,22.001
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",20,"n23m0123.hpc.itc.rwth-aachen.de",20,"20",64,4194304,10,50,0.198,0.38798,0.3245,1.744,21.8519,21.9801
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",21,"n23m0123.hpc.itc.rwth-aachen.de",21,"21",64,4194304,10,50,0.199,0.41316,0.313,1.737,21.5795,21.5408
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",22,"n23m0123.hpc.itc.rwth-aachen.de",22,"22",64,4194304,10,50,0.17,0.50404,0.3285,5.195,21.8471,22.0785
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",23,"n23m0123.hpc.itc.rwth-aachen.de",23,"23",64,4194304,10,50,0.187,0.39678,0.307,1.837,21.636,21.8511
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",24,"n23m0123.hpc.itc.rwth-aachen.de",24,"24",64,4194304,10,50,0.208,0.4348,0.339,1.783,21.1229,21.2985
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",25,"n23m0123.hpc.itc.rwth-aachen.de",25,"25",64,4194304,10,50,0.196,0.43562,0.357,1.687,20.988,21.175
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",26,"n23m0123.hpc.itc.rwth-aachen.de",26,"26",64,4194304,10,50,0.2,0.44438,0.3465,1.339,20.7394,20.9513
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",27,"n23m0123.hpc.itc.rwth-aachen.de",27,"27",64,4194304,10,50,0.204,0.40318,0.3215,1.495,21.082,21.2921
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",28,"n23m0123.hpc.itc.rwth-aachen.de",28,"28",64,4194304,10,50,0.199,0.39786,0.3225,1.663,21.6636,21.6812
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",29,"n23m0123.hpc.itc.rwth-aachen.de",29,"29",64,4194304,10,50,0.203,0.441,0.3265,1.844,21.8164,21.7131
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",30,"n23m0123.hpc.itc.rwth-aachen.de",30,"30",64,4194304,10,50,0.209,0.4105,0.331,1.694,21.7945,21.6444
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",31,"n23m0123.hpc.itc.rwth-aachen.de",31,"31",64,4194304,10,50,0.205,0.42952,0.3185,1.662,21.2121,21.4343
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",32,"n23m0123.hpc.itc.rwth-aachen.de",32,"32",64,4194304,10,50,0.203,0.4184,0.314,1.516,21.3677,21.5745
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",33,"n23m0123.hpc.itc.rwth-aachen.de",33,"33",64,4194304,10,50,0.203,0.4101,0.322,1.659,21.2426,21.3964
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",34,"n23m0123.hpc.itc.rwth-aachen.de",34,"34",64,4194304,10,50,0.199,0.39196,0.319,1.319,21.1951,21.3958
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",35,"n23m0123.hpc.itc.rwth-aachen.de",35,"35",64,4194304,10,50,0.204,0.37216,0.3025,1.556,21.1972,21.4124
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",36,"n23m0123.hpc.itc.rwth-aachen.de",36,"36",64,4194304,10,50,0.211,0.45014,0.383,1.646,19.5739,19.7676
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",37,"n23m0123.hpc.itc.rwth-aachen.de",37,"37",64,4194304,10,50,0.226,0.44322,0.337,1.926,19.4331,19.5964
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",38,"n23m0123.hpc.itc.rwth-aachen.de",38,"38",64,4194304,10,50,0.21,0.4228,0.3325,1.845,19.3609,19.554
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",39,"n23m0123.hpc.itc.rwth-aachen.de",39,"39",64,4194304,10,50,0.209,0.39646,0.3475,1.208,19.427,19.5637
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",40,"n23m0123.hpc.itc.rwth-aachen.de",40,"40",64,4194304,10,50,0.214,0.42714,0.3885,1.329,19.4607,19.5902
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",41,"n23m0123.hpc.itc.rwth-aachen.de",41,"41",64,4194304,10,50,0.213,0.42938,0.356,1.485,19.5573,19.6995
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",42,"n23m0123.hpc.itc.rwth-aachen.de",42,"42",64,4194304,10,50,0.207,0.4264,0.354,1.627,19.5326,18.9632
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",43,"n23m0123.hpc.itc.rwth-aachen.de",43,"43",64,4194304,10,50,0.221,0.5536,0.338,7.265,19.6206,19.7446
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",44,"n23m0123.hpc.itc.rwth-aachen.de",44,"44",64,4194304,10,50,0.204,0.53964,0.3345,7.761,19.4897,19.6841
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",45,"n23m0123.hpc.itc.rwth-aachen.de",45,"45",64,4194304,10,50,0.215,0.5408,0.35,7.144,19.4727,19.6031
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",46,"n23m0123.hpc.itc.rwth-aachen.de",46,"46",64,4194304,10,50,0.21,0.60582,0.3425,7.318,19.4153,19.6166
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",47,"n23m0123.hpc.itc.rwth-aachen.de",47,"47",64,4194304,10,50,0.225,0.53294,0.3555,7.545,19.4791,19.6364
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",48,"n23m0123.hpc.itc.rwth-aachen.de",48,"48",64,4194304,10,50,0.273,0.97192,0.737,8.994,20.8866,20.9132
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",49,"n23m0123.hpc.itc.rwth-aachen.de",49,"49",64,4194304,10,50,0.262,1.1591,0.83,6.984,21.5512,21.6727
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",50,"n23m0123.hpc.itc.rwth-aachen.de",50,"50",64,4194304,10,50,0.258,1.07122,0.9455,6.967,21.4328,21.5431
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",51,"n23m0123.hpc.itc.rwth-aachen.de",51,"51",64,4194304,10,50,0.248,1.08312,0.8265,7.397,21.5094,21.7088
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",52,"n23m0123.hpc.itc.rwth-aachen.de",52,"52",64,4194304,10,50,0.27,1.08426,0.822,7.833,21.316,21.4859
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",53,"n23m0123.hpc.itc.rwth-aachen.de",53,"53",64,4194304,10,50,0.261,1.03414,0.832,8.182,21.2796,21.4445
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",54,"n23m0123.hpc.itc.rwth-aachen.de",54,"54",64,4194304,10,50,0.296,1.00288,0.742,7.195,21.3623,21.3676
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",55,"n23m0123.hpc.itc.rwth-aachen.de",55,"55",64,4194304,10,50,0.275,1.0041,0.788,7.023,21.5153,21.6994
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",56,"n23m0123.hpc.itc.rwth-aachen.de",56,"56",64,4194304,10,50,0.26,1.15146,0.9795,6.58,21.4777,21.698
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",57,"n23m0123.hpc.itc.rwth-aachen.de",57,"57",64,4194304,10,50,0.28,1.07896,0.881,6.31,21.303,21.2395
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",58,"n23m0123.hpc.itc.rwth-aachen.de",58,"58",64,4194304,10,50,0.272,1.06916,0.741,6.466,21.4576,21.66
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",59,"n23m0123.hpc.itc.rwth-aachen.de",59,"59",64,4194304,10,50,0.263,1.12086,0.6095,9.086,21.5251,21.7138
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",60,"n23m0123.hpc.itc.rwth-aachen.de",60,"60",64,4194304,10,50,0.275,1.06614,0.916,7.099,21.1887,21.2723
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",61,"n23m0123.hpc.itc.rwth-aachen.de",61,"61",64,4194304,10,50,0.269,1.13556,0.8995,7.921,21.3261,21.4758
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",62,"n23m0123.hpc.itc.rwth-aachen.de",62,"62",64,4194304,10,50,0.266,1.01608,0.713,7.616,21.6153,21.7949
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",63,"n23m0123.hpc.itc.rwth-aachen.de",63,"63",64,4194304,10,50,0.287,1.09936,0.966,8.101,21.4303,21.1396
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",64,"n23m0123.hpc.itc.rwth-aachen.de",64,"64",64,4194304,10,50,0.262,1.07986,0.877,9.542,24.0208,23.8775
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",65,"n23m0123.hpc.itc.rwth-aachen.de",65,"65",64,4194304,10,50,0.279,1.0458,0.8445,7.21,21.8025,21.644
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",66,"n23m0123.hpc.itc.rwth-aachen.de",66,"66",64,4194304,10,50,0.29,1.07244,0.871,7.575,21.5685,21.7563
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",67,"n23m0123.hpc.itc.rwth-aachen.de",67,"67",64,4194304,10,50,0.273,1.11388,0.828,8.575,21.2695,21.4378
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",68,"n23m0123.hpc.itc.rwth-aachen.de",68,"68",64,4194304,10,50,0.267,1.124,1.0005,8.196,21.1729,21.3644
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",69,"n23m0123.hpc.itc.rwth-aachen.de",69,"69",64,4194304,10,50,0.272,1.01312,0.761,7.174,21.1268,21.3322
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",70,"n23m0123.hpc.itc.rwth-aachen.de",70,"70",64,4194304,10,50,0.247,0.97326,0.773,6.631,21.6952,21.5618
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",71,"n23m0123.hpc.itc.rwth-aachen.de",71,"71",64,4194304,10,50,0.297,1.05162,0.671,8.615,21.8183,21.6736
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",72,"n23m0123.hpc.itc.rwth-aachen.de",72,"72",64,4194304,10,50,0.247,1.01774,0.604,8.052,21.7792,21.9807
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",73,"n23m0123.hpc.itc.rwth-aachen.de",73,"73",64,4194304,10,50,0.304,1.24866,0.818,10.794,21.8076,22.015
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",74,"n23m0123.hpc.itc.rwth-aachen.de",74,"74",64,4194304,10,50,0.295,1.03968,0.79,8.844,21.7898,21.8555
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",75,"n23m0123.hpc.itc.rwth-aachen.de",75,"75",64,4194304,10,50,0.242,1.12984,0.9165,7.563,21.8154,21.9473
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",76,"n23m0123.hpc.itc.rwth-aachen.de",76,"76",64,4194304,10,50,0.276,1.182,0.93,9.158,21.7605,21.9396
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",77,"n23m0123.hpc.itc.rwth-aachen.de",77,"77",64,4194304,10,50,0.229,1.02242,0.7745,9.718,21.834,22.0252
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",78,"n23m0123.hpc.itc.rwth-aachen.de",78,"78",64,4194304,10,50,0.286,0.96168,0.6865,7.298,22.0155,22.0712
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",79,"n23m0123.hpc.itc.rwth-aachen.de",79,"79",64,4194304,10,50,0.294,1.22296,0.8465,9.426,21.7607,21.7408
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",80,"n23m0123.hpc.itc.rwth-aachen.de",80,"80",64,4194304,10,50,0.297,0.99092,0.775,8.307,21.8301,22.0106
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",81,"n23m0123.hpc.itc.rwth-aachen.de",81,"81",64,4194304,10,50,0.237,1.08518,0.885,6.228,21.8715,22.0609
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",82,"n23m0123.hpc.itc.rwth-aachen.de",82,"82",64,4194304,10,50,0.236,1.1047,0.892,7.358,21.8383,22.018
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",83,"n23m0123.hpc.itc.rwth-aachen.de",83,"83",64,4194304,10,50,0.237,1.00194,0.8205,6.601,21.6427,21.8058
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",84,"n23m0123.hpc.itc.rwth-aachen.de",84,"84",64,4194304,10,50,0.265,1.08346,0.8295,7.786,21.7455,21.8881
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",85,"n23m0123.hpc.itc.rwth-aachen.de",85,"85",64,4194304,10,50,0.264,0.98026,0.837,6.963,21.4154,21.4509
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",86,"n23m0123.hpc.itc.rwth-aachen.de",86,"86",64,4194304,10,50,0.286,1.1268,0.9145,8.085,20.313,20.2155
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",87,"n23m0123.hpc.itc.rwth-aachen.de",87,"87",64,4194304,10,50,0.288,1.17332,0.928,10.636,21.5116,21.4229
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",88,"n23m0123.hpc.itc.rwth-aachen.de",88,"88",64,4194304,10,50,0.147,1.09174,0.772,9.374,19.8533,19.7573
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",89,"n23m0123.hpc.itc.rwth-aachen.de",89,"89",64,4194304,10,50,0.316,1.26678,0.8935,9.203,20.1358,20.047
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",90,"n23m0123.hpc.itc.rwth-aachen.de",90,"90",64,4194304,10,50,0.319,1.17538,0.961,7.666,20.3504,20.2783
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",91,"n23m0123.hpc.itc.rwth-aachen.de",91,"91",64,4194304,10,50,0.27,1.00582,0.686,7.923,20.3654,20.2666
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",92,"n23m0123.hpc.itc.rwth-aachen.de",92,"92",64,4194304,10,50,0.297,1.01778,0.784,8.737,20.993,20.8969
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",93,"n23m0123.hpc.itc.rwth-aachen.de",93,"93",64,4194304,10,50,0.309,1.12536,0.9575,9.165,21.1534,20.967
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",94,"n23m0123.hpc.itc.rwth-aachen.de",94,"94",64,4194304,10,50,0.26,1.198,1.003,10.949,21.0431,20.9628
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",95,"n23m0123.hpc.itc.rwth-aachen.de",95,"95",64,4194304,10,50,0.288,1.15538,0.715,10.532,21.0522,20.9837
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",96,"r23m0124.hpc.itc.rwth-aachen.de",0,"0",64,4194304,10,50,0.15,6.92238,3.2405,14.672,10.8316,10.788
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",97,"r23m0124.hpc.itc.rwth-aachen.de",1,"1",64,4194304,10,50,0.168,6.531,5.103,14.49,11.5107,11.4822
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",98,"r23m0124.hpc.itc.rwth-aachen.de",2,"2",64,4194304,10,50,0.285,6.89592,4.989,16.176,11.4264,11.4221
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",99,"r23m0124.hpc.itc.rwth-aachen.de",3,"3",64,4194304,10,50,0.122,7.00846,6.6155,27.361,11.1075,11.1175
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",100,"r23m0124.hpc.itc.rwth-aachen.de",4,"4",64,4194304,10,50,0.237,7.5471,7.255,21.317,11.4691,11.3642
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",101,"r23m0124.hpc.itc.rwth-aachen.de",5,"5",64,4194304,10,50,0.126,7.13054,6.7355,21.495,11.0976,11.0825
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",102,"r23m0124.hpc.itc.rwth-aachen.de",6,"6",64,4194304,10,50,0.133,7.14052,7.04,22.133,11.3524,11.3023
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",103,"r23m0124.hpc.itc.rwth-aachen.de",7,"7",64,4194304,10,50,0.124,7.47266,7.3685,22.79,11.1037,10.9617
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",104,"r23m0124.hpc.itc.rwth-aachen.de",8,"8",64,4194304,10,50,0.157,7.40834,6.895,22.843,11.3213,11.0186
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",105,"r23m0124.hpc.itc.rwth-aachen.de",9,"9",64,4194304,10,50,0.163,7.04696,6.6775,22.745,10.5912,10.6031
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",106,"r23m0124.hpc.itc.rwth-aachen.de",10,"10",64,4194304,10,50,0.128,8.00868,7.6365,24.593,9.84546,9.86361
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",107,"r23m0124.hpc.itc.rwth-aachen.de",11,"11",64,4194304,10,50,0.151,8.06332,7.656,28.264,9.23126,9.26701
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",108,"r23m0124.hpc.itc.rwth-aachen.de",12,"12",64,4194304,10,50,0.128,8.25152,7.4145,31.236,9.17123,8.78727
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",109,"r23m0124.hpc.itc.rwth-aachen.de",13,"13",64,4194304,10,50,0.121,7.8151,7.288,28.42,9.22149,9.1964
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",110,"r23m0124.hpc.itc.rwth-aachen.de",14,"14",64,4194304,10,50,0.169,8.04236,7.4805,29.984,9.16878,9.12451
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",111,"r23m0124.hpc.itc.rwth-aachen.de",15,"15",64,4194304,10,50,0.14,8.17872,7.717,28.857,9.73011,9.70183
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",112,"r23m0124.hpc.itc.rwth-aachen.de",16,"16",64,4194304,10,50,0.191,50.3969,10.9905,241.228,10.5373,10.2474
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",113,"r23m0124.hpc.itc.rwth-aachen.de",17,"17",64,4194304,10,50,0.257,7.49968,7.317,25.95,10.8769,10.8636
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",114,"r23m0124.hpc.itc.rwth-aachen.de",18,"18",64,4194304,10,50,0.124,7.04574,6.7225,22.984,10.738,10.7685
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",115,"r23m0124.hpc.itc.rwth-aachen.de",19,"19",64,4194304,10,50,0.126,7.5072,7.0175,24.311,10.0136,9.79431
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",116,"r23m0124.hpc.itc.rwth-aachen.de",20,"20",64,4194304,10,50,0.153,7.91428,7.3955,25.289,9.30089,9.39327
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",117,"r23m0124.hpc.itc.rwth-aachen.de",21,"21",64,4194304,10,50,0.125,8.0023,7.3715,28.31,9.06728,9.02831
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",118,"r23m0124.hpc.itc.rwth-aachen.de",22,"22",64,4194304,10,50,0.124,8.18128,7.959,25.98,9.10185,8.92734
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",119,"r23m0124.hpc.itc.rwth-aachen.de",23,"23",64,4194304,10,50,0.132,8.09572,7.613,28.332,9.20641,9.16566
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",120,"r23m0124.hpc.itc.rwth-aachen.de",24,"24",64,4194304,10,50,0.124,8.03366,7.509,28.772,9.03926,9.02377
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",121,"r23m0124.hpc.itc.rwth-aachen.de",25,"25",64,4194304,10,50,0.125,8.25382,7.7475,28.42,9.21925,8.95283
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",122,"r23m0124.hpc.itc.rwth-aachen.de",26,"26",64,4194304,10,50,0.129,8.29906,7.669,29.915,9.59142,9.57099
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",123,"r23m0124.hpc.itc.rwth-aachen.de",27,"27",64,4194304,10,50,0.132,7.5728,7.1525,23.339,10.8322,10.8578
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",124,"r23m0124.hpc.itc.rwth-aachen.de",28,"28",64,4194304,10,50,0.121,7.25732,6.973,23.16,10.912,10.9095
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",125,"r23m0124.hpc.itc.rwth-aachen.de",29,"29",64,4194304,10,50,0.158,7.65584,7.2335,25.715,10.7739,10.7751
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",126,"r23m0124.hpc.itc.rwth-aachen.de",30,"30",64,4194304,10,50,0.126,7.79476,7.3,25.572,10.2185,10.2112
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",127,"r23m0124.hpc.itc.rwth-aachen.de",31,"31",64,4194304,10,50,0.153,7.92734,7.4545,26.218,9.46305,9.49137
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",128,"r23m0124.hpc.itc.rwth-aachen.de",32,"32",64,4194304,10,50,0.149,8.16926,7.7915,28.74,9.13443,9.11401
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",129,"r23m0124.hpc.itc.rwth-aachen.de",33,"33",64,4194304,10,50,0.13,8.08686,7.6365,27.554,9.07376,9.04972
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",130,"r23m0124.hpc.itc.rwth-aachen.de",34,"34",64,4194304,10,50,0.135,8.25758,7.6265,24.084,9.17832,9.13207
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",131,"r23m0124.hpc.itc.rwth-aachen.de",35,"35",64,4194304,10,50,0.123,7.58564,5.9705,18.984,9.20523,9.16457
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",132,"r23m0124.hpc.itc.rwth-aachen.de",36,"36",64,4194304,10,50,0.124,7.79806,5.778,16.491,9.32157,9.29756
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",133,"r23m0124.hpc.itc.rwth-aachen.de",37,"37",64,4194304,10,50,0.125,8.38938,7.9765,22.974,9.14765,9.13358
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134,"r23m0124.hpc.itc.rwth-aachen.de",38,"38",64,4194304,10,50,0.132,7.92526,5.8235,21.408,9.51879,9.45353
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",135,"r23m0124.hpc.itc.rwth-aachen.de",39,"39",64,4194304,10,50,0.129,7.80776,7.4015,23.66,10.178,10.018
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",136,"r23m0124.hpc.itc.rwth-aachen.de",40,"40",64,4194304,10,50,0.133,7.32908,7.13,18.149,10.7351,10.8706
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",137,"r23m0124.hpc.itc.rwth-aachen.de",41,"41",64,4194304,10,50,0.121,7.38932,7.1755,19.787,11.2257,11.1844
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",138,"r23m0124.hpc.itc.rwth-aachen.de",42,"42",64,4194304,10,50,0.123,7.485,7.0115,21.006,10.2414,10.2868
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",139,"r23m0124.hpc.itc.rwth-aachen.de",43,"43",64,4194304,10,50,0.129,7.55802,7.344,21.089,9.69247,9.69604
