target_rank,target_host,sender_rank,sender_host,sender_cpu,sender_affinity,payload_bytes,iters,lat_min_us,lat_p25_us,lat_median_us,lat_mean_us,lat_p75_us,lat_p95_us,lat_max_us
0,"n23m0223.hpc.itc.rwth-aachen.de",1,"n23m0223.hpc.itc.rwth-aachen.de",1,"1",64,20,0.276,0.933,2.644,4.5392,5.595,15.6733,21.644
0,"n23m0223.hpc.itc.rwth-aachen.de",2,"n23m0223.hpc.itc.rwth-aachen.de",2,"2",64,20,0.211,0.48025,2.4225,4.29155,7.89,9.4766,21.515
0,"n23m0223.hpc.itc.rwth-aachen.de",3,"n23m0223.hpc.itc.rwth-aachen.de",3,"3",64,20,0.19,1.492,4.9965,5.4966,7.466,10.4041,20.171
0,"n23m0223.hpc.itc.rwth-aachen.de",4,"n23m0223.hpc.itc.rwth-aachen.de",4,"4",64,20,0.154,0.323,5.314,6.35035,8.863,21.4593,22.7
0,"n23m0223.hpc.itc.rwth-aachen.de",5,"n23m0223.hpc.itc.rwth-aachen.de",5,"5",64,20,0.73,6.521,7.79,8.4217,9.331,16.7203,22.578
0,"n23m0223.hpc.itc.rwth-aachen.de",6,"n23m0223.hpc.itc.rwth-aachen.de",6,"6",64,20,0.955,5.19675,7.112,7.184,8.47075,12.4343,17.532
0,"n23m0223.hpc.itc.rwth-aachen.de",7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",64,20,0.536,2.00625,6.0205,6.4176,8.436,15.8738,22.5
0,"n23m0223.hpc.itc.rwth-aachen.de",8,"n23m0223.hpc.itc.rwth-aachen.de",8,"8",64,20,0.213,1.163,6.7005,5.3022,8.57375,9.1123,11.113
0,"n23m0223.hpc.itc.rwth-aachen.de",9,"n23m0223.hpc.itc.rwth-aachen.de",9,"9",64,20,0.349,1.57825,6.2315,5.6003,8.4235,10.3075,18.81
0,"n23m0223.hpc.itc.rwth-aachen.de",10,"n23m0223.hpc.itc.rwth-aachen.de",10,"10",64,20,0.424,2.4605,7.0975,5.72245,8.00175,9.7067,12.038
0,"n23m0223.hpc.itc.rwth-aachen.de",11,"n23m0223.hpc.itc.rwth-aachen.de",11,"11",64,20,0.514,1.53325,4.849,4.7564,6.1745,8.4305,17.997
0,"n23m0223.hpc.itc.rwth-aachen.de",12,"n23m0223.hpc.itc.rwth-aachen.de",12,"12",64,20,0.264,2.582,7.935,6.8003,8.981,12.32,17.829
0,"n23m0223.hpc.itc.rwth-aachen.de",13,"n23m0223.hpc.itc.rwth-aachen.de",13,"13",64,20,0.176,1.233,4.579,4.5485,6.98,9.51775,12.667
0,"n23m0223.hpc.itc.rwth-aachen.de",14,"n23m0223.hpc.itc.rwth-aachen.de",14,"14",64,20,0.232,1.983,5.166,6.20275,7.53,15.7283,22.65
0,"n23m0223.hpc.itc.rwth-aachen.de",15,"n23m0223.hpc.itc.rwth-aachen.de",15,"15",64,20,0.347,4.26075,6.657,6.6031,8.1485,12.2961,22.881
0,"n23m0223.hpc.itc.rwth-aachen.de",16,"n23m0223.hpc.itc.rwth-aachen.de",16,"16",64,20,0.358,1.044,6.5905,5.47285,8.5385,9.01375,13.265
0,"n23m0223.hpc.itc.rwth-aachen.de",17,"n23m0223.hpc.itc.rwth-aachen.de",17,"17",64,20,0.155,2.93925,5.4185,5.50765,7.62325,8.9555,16.945
0,"n23m0223.hpc.itc.rwth-aachen.de",18,"n23m0223.hpc.itc.rwth-aachen.de",18,"18",64,20,0.312,5.0235,7.287,7.065,8.2705,11.9526,21.615
0,"n23m0223.hpc.itc.rwth-aachen.de",19,"n23m0223.hpc.itc.rwth-aachen.de",19,"19",64,20,0.544,3.35875,4.907,5.13345,7.16825,9.3829,11.585
0,"n23m0223.hpc.itc.rwth-aachen.de",20,"n23m0223.hpc.itc.rwth-aachen.de",20,"20",64,20,0.209,3.40175,5.447,5.75755,6.85625,12.0272,17.464
0,"n23m0223.hpc.itc.rwth-aachen.de",21,"n23m0223.hpc.itc.rwth-aachen.de",21,"21",64,20,0.565,1.9625,7.2275,6.3771,8.0745,17.3645,19.216
0,"n23m0223.hpc.itc.rwth-aachen.de",22,"n23m0223.hpc.itc.rwth-aachen.de",22,"22",64,20,0.576,3.55575,4.196,6.23825,8.011,16.8471,22.378
0,"n23m0223.hpc.itc.rwth-aachen.de",23,"n23m0223.hpc.itc.rwth-aachen.de",23,"23",64,20,0.26,3.72525,6.202,6.0778,7.72925,9.91975,21.809
0,"n23m0223.hpc.itc.rwth-aachen.de",24,"n23m0223.hpc.itc.rwth-aachen.de",24,"24",64,20,0.185,1.5395,6.506,5.8456,8.21125,13.3066,16.414
0,"n23m0223.hpc.itc.rwth-aachen.de",25,"n23m0223.hpc.itc.rwth-aachen.de",25,"25",64,20,0.622,1.905,5.583,5.7347,7.378,13.4028,22.12
0,"n23m0223.hpc.itc.rwth-aachen.de",26,"n23m0223.hpc.itc.rwth-aachen.de",26,"26",64,20,0.468,4.3585,6.068,6.46595,7.895,12.7569,22.881
0,"n23m0223.hpc.itc.rwth-aachen.de",27,"n23m0223.hpc.itc.rwth-aachen.de",27,"27",64,20,1.051,4.6615,5.85,6.13705,7.22725,11.7211,17.347
0,"n23m0223.hpc.itc.rwth-aachen.de",28,"n23m0223.hpc.itc.rwth-aachen.de",28,"28",64,20,0.197,3.8445,6.8955,7.06835,8.184,17.8632,22.768
0,"n23m0223.hpc.itc.rwth-aachen.de",29,"n23m0223.hpc.itc.rwth-aachen.de",29,"29",64,20,0.263,3.5035,5.534,5.4068,7.7865,10.7545,12.284
0,"n23m0223.hpc.itc.rwth-aachen.de",30,"n23m0223.hpc.itc.rwth-aachen.de",30,"30",64,20,0.183,2.65775,4.942,5.7829,7.63825,15.6601,16.649
0,"n23m0223.hpc.itc.rwth-aachen.de",31,"n23m0223.hpc.itc.rwth-aachen.de",31,"31",64,20,0.414,1.35875,3.724,4.26115,6.5605,9.12785,10.702
0,"n23m0223.hpc.itc.rwth-aachen.de",32,"n23m0223.hpc.itc.rwth-aachen.de",32,"32",64,20,0.152,0.34025,0.444,1.58475,0.818,7.1796,11.409
0,"n23m0223.hpc.itc.rwth-aachen.de",33,"n23m0223.hpc.itc.rwth-aachen.de",33,"33",64,20,0.18,0.2345,0.3865,1.36185,0.541,7.74855,8.557
0,"n23m0223.hpc.itc.rwth-aachen.de",34,"n23m0223.hpc.itc.rwth-aachen.de",34,"34",64,20,0.142,0.22775,0.362,1.3454,0.59225,6.0467,11.304
0,"n23m0223.hpc.itc.rwth-aachen.de",35,"n23m0223.hpc.itc.rwth-aachen.de",35,"35",64,20,0.168,0.18425,0.3095,1.20955,0.76025,5.71115,9.248
0,"n23m0223.hpc.itc.rwth-aachen.de",36,"n23m0223.hpc.itc.rwth-aachen.de",36,"36",64,20,0.155,0.1815,0.432,1.12565,0.71075,5.3534,8.895
0,"n23m0223.hpc.itc.rwth-aachen.de",37,"n23m0223.hpc.itc.rwth-aachen.de",37,"37",64,20,0.168,0.282,0.498,1.42365,0.69475,7.0319,10.545
0,"n23m0223.hpc.itc.rwth-aachen.de",38,"n23m0223.hpc.itc.rwth-aachen.de",38,"38",64,20,0.17,0.27175,0.6025,1.6274,0.75925,6.59905,9.051
0,"n23m0223.hpc.itc.rwth-aachen.de",39,"n23m0223.hpc.itc.rwth-aachen.de",39,"39",64,20,0.171,0.24425,0.415,1.0912,0.72125,5.38785,6.601
0,"n23m0223.hpc.itc.rwth-aachen.de",40,"n23m0223.hpc.itc.rwth-aachen.de",40,"40",64,20,0.154,0.2165,0.379,1.69105,1.17375,8.5718,11.038
0,"n23m0223.hpc.itc.rwth-aachen.de",41,"n23m0223.hpc.itc.rwth-aachen.de",41,"41",64,20,0.168,0.3145,0.481,0.9758,1.04025,2.49995,6.888
0,"n23m0223.hpc.itc.rwth-aachen.de",42,"n23m0223.hpc.itc.rwth-aachen.de",42,"42",64,20,0.165,0.20425,0.4665,1.93525,1.03725,9.55755,11.164
0,"n23m0223.hpc.itc.rwth-aachen.de",43,"n23m0223.hpc.itc.rwth-aachen.de",43,"43",64,20,0.18,0.25375,0.385,1.37285,1.25725,6.1718,6.377
0,"n23m0223.hpc.itc.rwth-aachen.de",44,"n23m0223.hpc.itc.rwth-aachen.de",44,"44",64,20,0.144,0.1705,0.374,1.08885,0.793,4.55885,6.931
0,"n23m0223.hpc.itc.rwth-aachen.de",45,"n23m0223.hpc.itc.rwth-aachen.de",45,"45",64,20,0.189,0.373,0.462,1.00935,0.6895,3.82025,6.561
0,"n23m0223.hpc.itc.rwth-aachen.de",46,"n23m0223.hpc.itc.rwth-aachen.de",46,"46",64,20,0.156,0.322,0.392,1.72265,2.105,7.8691,8.004
0,"n23m0223.hpc.itc.rwth-aachen.de",47,"n23m0223.hpc.itc.rwth-aachen.de",47,"47",64,20,0.162,0.3345,0.407,1.3342,1.282,5.40875,7.19
0,"n23m0223.hpc.itc.rwth-aachen.de",48,"n23m0223.hpc.itc.rwth-aachen.de",48,"48",64,20,0.192,0.32525,0.366,0.82075,0.79925,2.6757,4.323
0,"n23m0223.hpc.itc.rwth-aachen.de",49,"n23m0223.hpc.itc.rwth-aachen.de",49,"49",64,20,0.188,0.30575,0.35,0.6971,0.83225,1.838,4.156
0,"n23m0223.hpc.itc.rwth-aachen.de",50,"n23m0223.hpc.itc.rwth-aachen.de",50,"50",64,20,0.207,0.31175,0.4415,1.1853,0.81575,4.11065,8.208
0,"n23m0223.hpc.itc.rwth-aachen.de",51,"n23m0223.hpc.itc.rwth-aachen.de",51,"51",64,20,0.221,0.34175,0.435,0.9306,0.647,4.39335,5.065
0,"n23m0223.hpc.itc.rwth-aachen.de",52,"n23m0223.hpc.itc.rwth-aachen.de",52,"52",64,20,0.183,0.29475,0.3635,0.89825,0.88825,3.3072,3.995
0,"n23m0223.hpc.itc.rwth-aachen.de",53,"n23m0223.hpc.itc.rwth-aachen.de",53,"53",64,20,0.183,0.274,0.332,0.8586,0.539,2.437,7.662
0,"n23m0223.hpc.itc.rwth-aachen.de",54,"n23m0223.hpc.itc.rwth-aachen.de",54,"54",64,20,0.21,0.301,0.3605,0.93065,0.6635,1.82915,8.957
0,"n23m0223.hpc.itc.rwth-aachen.de",55,"n23m0223.hpc.itc.rwth-aachen.de",55,"55",64,20,0.176,0.19175,0.2765,0.70395,0.3855,1.95105,5.676
0,"n23m0223.hpc.itc.rwth-aachen.de",56,"n23m0223.hpc.itc.rwth-aachen.de",56,"56",64,20,0.185,0.3145,0.336,0.51725,0.4,1.2775,2.408
0,"n23m0223.hpc.itc.rwth-aachen.de",57,"n23m0223.hpc.itc.rwth-aachen.de",57,"57",64,20,0.172,0.20275,0.3025,0.77165,0.479,3.65575,4.012
0,"n23m0223.hpc.itc.rwth-aachen.de",58,"n23m0223.hpc.itc.rwth-aachen.de",58,"58",64,20,0.173,0.315,0.349,0.8778,0.54875,4.67175,5.541
0,"n23m0223.hpc.itc.rwth-aachen.de",59,"n23m0223.hpc.itc.rwth-aachen.de",59,"59",64,20,0.163,0.19275,0.323,0.70265,0.47875,3.1482,4.691
0,"n23m0223.hpc.itc.rwth-aachen.de",60,"n23m0223.hpc.itc.rwth-aachen.de",60,"60",64,20,0.16,0.1945,0.408,0.86195,0.65125,1.77495,8.158
0,"n23m0223.hpc.itc.rwth-aachen.de",61,"n23m0223.hpc.itc.rwth-aachen.de",61,"61",64,20,0.173,0.20225,0.291,0.60145,0.406,1.72595,3.986
0,"n23m0223.hpc.itc.rwth-aachen.de",62,"n23m0223.hpc.itc.rwth-aachen.de",62,"62",64,20,0.156,0.16475,0.2155,0.796,0.43525,3.07895,6.707
0,"n23m0223.hpc.itc.rwth-aachen.de",63,"n23m0223.hpc.itc.rwth-aachen.de",63,"63",64,20,0.168,0.23225,0.3265,0.48115,0.4665,1.09155,2.223
0,"n23m0223.hpc.itc.rwth-aachen.de",64,"n23m0223.hpc.itc.rwth-aachen.de",64,"64",64,20,0.119,0.36575,0.708,1.2239,2.0035,3.33995,4.669
0,"n23m0223.hpc.itc.rwth-aachen.de",65,"n23m0223.hpc.itc.rwth-aachen.de",65,"65",64,20,0.161,0.268,0.5995,1.78735,3.2815,5.92435,6.881
0,"n23m0223.hpc.itc.rwth-aachen.de",66,"n23m0223.hpc.itc.rwth-aachen.de",66,"66",64,20,0.18,0.29625,0.6445,2.7556,3.708,7.16615,18.075
0,"n23m0223.hpc.itc.rwth-aachen.de",67,"n23m0223.hpc.itc.rwth-aachen.de",67,"67",64,20,0.187,0.7075,3.032,3.5934,6.50725,8.0949,10.107
0,"n23m0223.hpc.itc.rwth-aachen.de",68,"n23m0223.hpc.itc.rwth-aachen.de",68,"68",64,20,0.232,0.63225,2.311,3.1778,6.00875,7.1423,9.58
0,"n23m0223.hpc.itc.rwth-aachen.de",69,"n23m0223.hpc.itc.rwth-aachen.de",69,"69",64,20,0.228,1.09925,2.139,2.8975,4.571,6.6396,7.031
0,"n23m0223.hpc.itc.rwth-aachen.de",70,"n23m0223.hpc.itc.rwth-aachen.de",70,"70",64,20,0.219,1.3625,2.799,4.15635,5.74975,9.16985,20.833
0,"n23m0223.hpc.itc.rwth-aachen.de",71,"n23m0223.hpc.itc.rwth-aachen.de",71,"71",64,20,0.413,1.4585,3.401,3.63225,4.964,7.9435,8.846
0,"n23m0223.hpc.itc.rwth-aachen.de",72,"n23m0223.hpc.itc.rwth-aachen.de",72,"72",64,20,0.203,0.537,2.13,2.6506,4.54225,6.45475,7.039
0,"n23m0223.hpc.itc.rwth-aachen.de",73,"n23m0223.hpc.itc.rwth-aachen.de",73,"73",64,20,0.203,0.79875,1.717,2.81395,4.70375,6.90325,10.157
0,"n23m0223.hpc.itc.rwth-aachen.de",74,"n23m0223.hpc.itc.rwth-aachen.de",74,"74",64,20,0.282,1.8245,3.2325,3.65325,4.9215,6.81115,8.258
0,"n23m0223.hpc.itc.rwth-aachen.de",75,"n23m0223.hpc.itc.rwth-aachen.de",75,"75",64,20,0.193,1.69125,2.7055,3.2771,4.19825,7.84535,10.246
0,"n23m0223.hpc.itc.rwth-aachen.de",76,"n23m0223.hpc.itc.rwth-aachen.de",76,"76",64,20,0.3,0.70875,3.485,3.4107,4.94675,7.1832,10.645
0,"n23m0223.hpc.itc.rwth-aachen.de",77,"n23m0223.hpc.itc.rwth-aachen.de",77,"77",64,20,0.386,1.43075,3.9075,4.09075,6.00075,8.5624,9.634
0,"n23m0223.hpc.itc.rwth-aachen.de",78,"n23m0223.hpc.itc.rwth-aachen.de",78,"78",64,20,0.251,1.1555,3.988,4.374,5.726,10.1338,19.629
0,"n23m0223.hpc.itc.rwth-aachen.de",79,"n23m0223.hpc.itc.rwth-aachen.de",79,"79",64,20,0.606,2.1705,2.866,4.0707,5.056,7.02465,18.247
0,"n23m0223.hpc.itc.rwth-aachen.de",80,"n23m0223.hpc.itc.rwth-aachen.de",80,"80",64,20,0.224,0.5395,1.531,2.62055,4.172,7.26435,9.095
0,"n23m0223.hpc.itc.rwth-aachen.de",81,"n23m0223.hpc.itc.rwth-aachen.de",81,"81",64,20,0.218,0.59,2.49,3.0722,4.294,7.0735,11.966
0,"n23m0223.hpc.itc.rwth-aachen.de",82,"n23m0223.hpc.itc.rwth-aachen.de",82,"82",64,20,0.257,1.21325,3.1835,3.38235,5.3615,7.6536,8.102
0,"n23m0223.hpc.itc.rwth-aachen.de",83,"n23m0223.hpc.itc.rwth-aachen.de",83,"83",64,20,0.308,1.8385,2.738,3.14145,4.40325,6.456,8.185
0,"n23m0223.hpc.itc.rwth-aachen.de",84,"n23m0223.hpc.itc.rwth-aachen.de",84,"84",64,20,0.325,3.03825,4.519,4.36415,5.75425,7.7032,8.638
0,"n23m0223.hpc.itc.rwth-aachen.de",85,"n23m0223.hpc.itc.rwth-aachen.de",85,"85",64,20,0.357,0.85725,4.101,3.83375,6.0065,7.71945,10.388
0,"n23m0223.hpc.itc.rwth-aachen.de",86,"n23m0223.hpc.itc.rwth-aachen.de",86,"86",64,20,0.409,1.882,4.374,4.3023,6.986,8.04605,10.878
0,"n23m0223.hpc.itc.rwth-aachen.de",87,"n23m0223.hpc.itc.rwth-aachen.de",87,"87",64,20,0.348,1.54825,3.2345,4.47335,6.181,8.9531,17.714
0,"n23m0223.hpc.itc.rwth-aachen.de",88,"n23m0223.hpc.itc.rwth-aachen.de",88,"88",64,20,0.858,3.429,5.634,5.01,6.49825,6.9925,8.712
0,"n23m0223.hpc.itc.rwth-aachen.de",89,"n23m0223.hpc.itc.rwth-aachen.de",89,"89",64,20,0.323,0.80925,2.2215,2.62085,4.199,6.0602,7.489
0,"n23m0223.hpc.itc.rwth-aachen.de",90,"n23m0223.hpc.itc.rwth-aachen.de",90,"90",64,20,0.302,1.04425,2.1965,3.3745,5.04875,8.2903,8.486
0,"n23m0223.hpc.itc.rwth-aachen.de",91,"n23m0223.hpc.itc.rwth-aachen.de",91,"91",64,20,0.245,0.70875,2.646,3.08685,4.47175,7.69015,9.46
0,"n23m0223.hpc.itc.rwth-aachen.de",92,"n23m0223.hpc.itc.rwth-aachen.de",92,"92",64,20,0.865,3.29425,3.872,4.3932,5.58275,8.24265,9.452
0,"n23m0223.hpc.itc.rwth-aachen.de",93,"n23m0223.hpc.itc.rwth-aachen.de",93,"93",64,20,0.272,3.3075,5.286,5.13235,6.53975,8.0102,17.476
0,"n23m0223.hpc.itc.rwth-aachen.de",94,"n23m0223.hpc.itc.rwth-aachen.de",94,"94",64,20,0.233,1.8935,3.417,4.1349,6.64225,8.63595,8.806
0,"n23m0223.hpc.itc.rwth-aachen.de",95,"n23m0223.hpc.itc.rwth-aachen.de",95,"95",64,20,0.252,1.56425,2.9315,3.25545,5.135,6.1893,6.442
0,"n23m0223.hpc.itc.rwth-aachen.de",96,"n23m0236.hpc.itc.rwth-aachen.de",0,"0",64,20,0.062,0.066,0.071,0.1185,0.09275,0.27145,0.508
0,"n23m0223.hpc.itc.rwth-aachen.de",97,"n23m0236.hpc.itc.rwth-aachen.de",1,"1",64,20,0.062,0.071,0.091,0.1229,0.189,0.2323,0.276
0,"n23m0223.hpc.itc.rwth-aachen.de",98,"n23m0236.hpc.itc.rwth-aachen.de",2,"2",64,20,0.062,0.065,0.0695,0.13755,0.22075,0.2999,0.355
0,"n23m0223.hpc.itc.rwth-aachen.de",99,"n23m0236.hpc.itc.rwth-aachen.de",3,"3",64,20,0.063,0.06575,0.07,0.109,0.0985,0.243,0.319
0,"n23m0223.hpc.itc.rwth-aachen.de",100,"n23m0236.hpc.itc.rwth-aachen.de",4,"4",64,20,0.062,0.065,0.068,0.12475,0.20825,0.25975,0.274
0,"n23m0223.hpc.itc.rwth-aachen.de",101,"n23m0236.hpc.itc.rwth-aachen.de",5,"5",64,20,0.062,0.064,0.069,0.11285,0.18825,0.2259,0.262
0,"n23m0223.hpc.itc.rwth-aachen.de",102,"n23m0236.hpc.itc.rwth-aachen.de",6,"6",64,20,0.066,0.068,0.0715,0.12265,0.2075,0.2616,0.311
0,"n23m0223.hpc.itc.rwth-aachen.de",103,"n23m0236.hpc.itc.rwth-aachen.de",7,"7",64,20,0.06,0.064,0.0665,0.1115,0.1985,0.2304,0.238
0,"n23m0223.hpc.itc.rwth-aachen.de",104,"n23m0236.hpc.itc.rwth-aachen.de",8,"8",64,20,0.061,0.064,0.075,0.12805,0.2005,0.2635,0.311
0,"n23m0223.hpc.itc.rwth-aachen.de",105,"n23m0236.hpc.itc.rwth-aachen.de",9,"9",64,20,0.061,0.067,0.095,0.14355,0.23375,0.32195,0.34
0,"n23m0223.hpc.itc.rwth-aachen.de",106,"n23m0236.hpc.itc.rwth-aachen.de",10,"10",64,20,0.064,0.0675,0.091,0.15065,0.2445,0.304,0.323
0,"n23m0223.hpc.itc.rwth-aachen.de",107,"n23m0236.hpc.itc.rwth-aachen.de",11,"11",64,20,0.061,0.064,0.072,0.1336,0.21975,0.2551,0.276
0,"n23m0223.hpc.itc.rwth-aachen.de",108,"n23m0236.hpc.itc.rwth-aachen.de",12,"12",64,20,0.062,0.06475,0.0855,0.1361,0.23175,0.26395,0.32
0,"n23m0223.hpc.itc.rwth-aachen.de",109,"n23m0236.hpc.itc.rwth-aachen.de",13,"13",64,20,0.06,0.065,0.069,0.1457,0.21975,0.3233,0.329
0,"n23m0223.hpc.itc.rwth-aachen.de",110,"n23m0236.hpc.itc.rwth-aachen.de",14,"14",64,20,0.061,0.0675,0.0925,0.1402,0.223,0.26535,0.291
0,"n23m0223.hpc.itc.rwth-aachen.de",111,"n23m0236.hpc.itc.rwth-aachen.de",15,"15",64,20,0.061,0.065,0.0705,0.1379,0.23825,0.271,0.29
0,"n23m0223.hpc.itc.rwth-aachen.de",112,"n23m0236.hpc.itc.rwth-aachen.de",16,"16",64,20,0.061,0.06575,0.08,0.1396,0.2235,0.2637,0.315
0,"n23m0223.hpc.itc.rwth-aachen.de",113,"n23m0236.hpc.itc.rwth-aachen.de",17,"17",64,20,0.062,0.065,0.0975,0.1414,0.20925,0.25575,0.27
0,"n23m0223.hpc.itc.rwth-aachen.de",114,"n23m0236.hpc.itc.rwth-aachen.de",18,"18",64,20,0.064,0.068,0.0875,0.1379,0.21625,0.2401,0.261
0,"n23m0223.hpc.itc.rwth-aachen.de",115,"n23m0236.hpc.itc.rwth-aachen.de",19,"19",64,20,0.061,0.065,0.0705,0.12665,0.21575,0.2373,0.243
0,"n23m0223.hpc.itc.rwth-aachen.de",116,"n23m0236.hpc.itc.rwth-aachen.de",20,"20",64,20,0.065,0.06675,0.079,0.1531,0.233,0.30455,0.372
0,"n23m0223.hpc.itc.rwth-aachen.de",117,"n23m0236.hpc.itc.rwth-aachen.de",21,"21",64,20,0.065,0.07375,0.09,0.13765,0.2145,0.26075,0.275
0,"n23m0223.hpc.itc.rwth-aachen.de",118,"n23m0236.hpc.itc.rwth-aachen.de",22,"22",64,20,0.062,0.064,0.0895,0.1451,0.22675,0.29035,0.297
0,"n23m0223.hpc.itc.rwth-aachen.de",119,"n23m0236.hpc.itc.rwth-aachen.de",23,"23",64,20,0.061,0.06375,0.0725,0.15055,0.2285,0.3229,0.34
0,"n23m0223.hpc.itc.rwth-aachen.de",120,"n23m0236.hpc.itc.rwth-aachen.de",24,"24",64,20,0.059,0.0655,0.076,0.12815,0.2075,0.2274,0.235
0,"n23m0223.hpc.itc.rwth-aachen.de",121,"n23m0236.hpc.itc.rwth-aachen.de",25,"25",64,20,0.058,0.065,0.0695,0.12485,0.20575,0.23185,0.248
0,"n23m0223.hpc.itc.rwth-aachen.de",122,"n23m0236.hpc.itc.rwth-aachen.de",26,"26",64,20,0.061,0.063,0.0815,0.13665,0.2225,0.2651,0.305
0,"n23m0223.hpc.itc.rwth-aachen.de",123,"n23m0236.hpc.itc.rwth-aachen.de",27,"27",64,20,0.061,0.06475,0.075,0.1545,0.20725,0.25785,0.768
0,"n23m0223.hpc.itc.rwth-aachen.de",124,"n23m0236.hpc.itc.rwth-aachen.de",28,"28",64,20,0.061,0.06375,0.081,0.1366,0.216,0.24185,0.277
0,"n23m0223.hpc.itc.rwth-aachen.de",125,"n23m0236.hpc.itc.rwth-aachen.de",29,"29",64,20,0.059,0.06275,0.069,0.1371,0.21825,0.2457,0.316
0,"n23m0223.hpc.itc.rwth-aachen.de",126,"n23m0236.hpc.itc.rwth-aachen.de",30,"30",64,20,0.065,0.067,0.075,0.1421,0.23275,0.2804,0.288
0,"n23m0223.hpc.itc.rwth-aachen.de",127,"n23m0236.hpc.itc.rwth-aachen.de",31,"31",64,20,0.061,0.0665,0.0695,0.1384,0.232,0.2853,0.291
0,"n23m0223.hpc.itc.rwth-aachen.de",128,"n23m0236.hpc.itc.rwth-aachen.de",32,"32",64,20,0.063,0.06475,0.106,0.13845,0.206,0.2367,0.288
0,"n23m0223.hpc.itc.rwth-aachen.de",129,"n23m0236.hpc.itc.rwth-aachen.de",33,"33",64,20,0.062,0.065,0.0685,0.12665,0.219,0.22905,0.249
0,"n23m0223.hpc.itc.rwth-aachen.de",130,"n23m0236.hpc.itc.rwth-aachen.de",34,"34",64,20,0.061,0.06375,0.07,0.1126,0.188,0.2168,0.251
0,"n23m0223.hpc.itc.rwth-aachen.de",131,"n23m0236.hpc.itc.rwth-aachen.de",35,"35",64,20,0.061,0.065,0.074,0.1245,0.218,0.23655,0.247
0,"n23m0223.hpc.itc.rwth-aachen.de",132,"n23m0236.hpc.itc.rwth-aachen.de",36,"36",64,20,0.06,0.066,0.082,0.14055,0.22325,0.27565,0.307
0,"n23m0223.hpc.itc.rwth-aachen.de",133,"n23m0236.hpc.itc.rwth-aachen.de",37,"37",64,20,0.061,0.06375,0.0685,0.12605,0.22425,0.2446,0.256
0,"n23m0223.hpc.itc.rwth-aachen.de",134,"n23m0236.hpc.itc.rwth-aachen.de",38,"38",64,20,0.063,0.06775,0.086,0.13425,0.20425,0.25225,0.257
0,"n23m0223.hpc.itc.rwth-aachen.de",135,"n23m0236.hpc.itc.rwth-aachen.de",39,"39",64,20,0.061,0.06875,0.079,0.13195,0.21275,0.2706,0.396
0,"n23m0223.hpc.itc.rwth-aachen.de",136,"n23m0236.hpc.itc.rwth-aachen.de",40,"40",64,20,0.066,0.07575,0.0935,0.13845,0.213,0.24655,0.257
0,"n23m0223.hpc.itc.rwth-aachen.de",137,"n23m0236.hpc.itc.rwth-aachen.de",41,"41",64,20,0.064,0.06575,0.0765,0.12065,0.22475,0.24235,0.249
0,"n23m0223.hpc.itc.rwth-aachen.de",138,"n23m0236.hpc.itc.rwth-aachen.de",42,"42",64,20,0.072,0.0855,0.0965,0.13495,0.204,0.23075,0.283
0,"n23m0223.hpc.itc.rwth-aachen.de",139,"n23m0236.hpc.itc.rwth-aachen.de",43,"43",64,20,0.06,0.064,0.0965,0.14415,0.2165,0.27,0.403
0,"n23m0223.hpc.itc.rwth-aachen.de",140,"n23m0236.hpc.itc.rwth-aachen.de",44,"44",64,20,0.061,0.0675,0.0885,0.1382,0.21825,0.25725,0.395
0,"n23m0223.hpc.itc.rwth-aachen.de",141,"n23m0236.hpc.itc.rwth-aachen.de",45,"45",64,20,0.061,0.06875,0.0845,0.1388,0.21675,0.26015,0.282
0,"n23m0223.hpc.itc.rwth-aachen.de",142,"n23m0236.hpc.itc.rwth-aachen.de",46,"46",64,20,0.061,0.06375,0.079,0.14405,0.22775,0.32585,0.38
0,"n23m0223.hpc.itc.rwth-aachen.de",143,"n23m0236.hpc.itc.rwth-aachen.de",47,"47",64,20,0.061,0.06375,0.0695,0.14305,0.20625,0.34795,0.385
0,"n23m0223.hpc.itc.rwth-aachen.de",144,"n23m0236.hpc.itc.rwth-aachen.de",48,"48",64,20,0.07,0.122,0.1495,0.1655,0.218,0.2566,0.306
0,"n23m0223.hpc.itc.rwth-aachen.de",145,"n23m0236.hpc.itc.rwth-aachen.de",49,"49",64,20,0.098,0.16375,0.203,0.20995,0.2355,0.3211,0.38
0,"n23m0223.hpc.itc.rwth-aachen.de",146,"n23m0236.hpc.itc.rwth-aachen.de",50,"50",64,20,0.062,0.11125,0.1335,0.1536,0.2055,0.23085,0.247
0,"n23m0223.hpc.itc.rwth-aachen.de",147,"n23m0236.hpc.itc.rwth-aachen.de",51,"51",64,20,0.067,0.09825,0.138,0.1576,0.225,0.27975,0.313
0,"n23m0223.hpc.itc.rwth-aachen.de",148,"n23m0236.hpc.itc.rwth-aachen.de",52,"52",64,20,0.061,0.10125,0.1255,0.15605,0.2225,0.3026,0.333
0,"n23m0223.hpc.itc.rwth-aachen.de",149,"n23m0236.hpc.itc.rwth-aachen.de",53,"53",64,20,0.061,0.093,0.1245,0.1592,0.234,0.2958,0.311
0,"n23m0223.hpc.itc.rwth-aachen.de",150,"n23m0236.hpc.itc.rwth-aachen.de",54,"54",64,20,0.066,0.11,0.1515,0.17965,0.23425,0.3429,0.36
