target_rank,target_host,sender_rank,sender_host,sender_cpu,sender_affinity,sender_ip,iface,payload_bytes,iters,lat_min_us,lat_p25_us,lat_median_us,lat_mean_us,lat_p75_us,lat_p95_us,lat_max_us
0,"n23m0223.hpc.itc.rwth-aachen.de",1,"n23m0223.hpc.itc.rwth-aachen.de",1,"1",134.61.46.53,"ib0",64,20,4739.88,4902.43,5467.73,5355.81,5679.61,5850.36,5887.2
0,"n23m0223.hpc.itc.rwth-aachen.de",2,"n23m0223.hpc.itc.rwth-aachen.de",2,"2",134.61.46.53,"ib0",64,20,4727.21,4877.13,5392.27,5310.48,5593.06,5814.52,5835.07
0,"n23m0223.hpc.itc.rwth-aachen.de",3,"n23m0223.hpc.itc.rwth-aachen.de",3,"3",134.61.46.53,"ib0",64,20,4715.12,4865.04,5442.62,5327.95,5643.34,5823.24,5863.64
0,"n23m0223.hpc.itc.rwth-aachen.de",4,"n23m0223.hpc.itc.rwth-aachen.de",4,"4",134.61.46.53,"ib0",64,20,4702.01,4849.73,5362.83,5282.7,5564.26,5786.87,5803.42
0,"n23m0223.hpc.itc.rwth-aachen.de",5,"n23m0223.hpc.itc.rwth-aachen.de",5,"5",134.61.46.53,"ib0",64,20,4690.44,4837.89,5415.38,5300.69,5617.33,5792.02,5834.52
0,"n23m0223.hpc.itc.rwth-aachen.de",6,"n23m0223.hpc.itc.rwth-aachen.de",6,"6",134.61.46.53,"ib0",64,20,1963.7,2011.24,2082.64,2168.41,2181.63,2620.68,2626.93
0,"n23m0223.hpc.itc.rwth-aachen.de",7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7",134.61.46.53,"ib0",64,20,1982.56,2031.76,2101.55,2219.09,2305.25,2653.95,2800.01
0,"n23m0223.hpc.itc.rwth-aachen.de",8,"n23m0223.hpc.itc.rwth-aachen.de",8,"8",134.61.46.53,"ib0",64,20,1997.57,2042.72,2114.55,2200.81,2215.73,2656.89,2657.93
0,"n23m0223.hpc.itc.rwth-aachen.de",9,"n23m0223.hpc.itc.rwth-aachen.de",9,"9",134.61.46.53,"ib0",64,20,2010.99,2057.66,2129.99,2246.49,2332.34,2680.66,2828.84
0,"n23m0223.hpc.itc.rwth-aachen.de",10,"n23m0223.hpc.itc.rwth-aachen.de",10,"10",134.61.46.53,"ib0",64,20,2022.48,2068.33,2142.68,2227.54,2245.1,2684.25,2685.74
0,"n23m0223.hpc.itc.rwth-aachen.de",11,"n23m0223.hpc.itc.rwth-aachen.de",11,"11",134.61.46.53,"ib0",64,20,2037.1,2083.64,2157.59,2273.71,2361.58,2706.91,2852.45
0,"n23m0223.hpc.itc.rwth-aachen.de",12,"n23m0223.hpc.itc.rwth-aachen.de",12,"12",134.61.46.53,"ib0",64,20,2049.05,2095.08,2169.09,2265.55,2348.11,2710.12,2712.18
0,"n23m0223.hpc.itc.rwth-aachen.de",13,"n23m0223.hpc.itc.rwth-aachen.de",13,"13",134.61.46.53,"ib0",64,20,2069.72,2110.76,2184.53,2336.14,2579.52,2880.13,2956.07
0,"n23m0223.hpc.itc.rwth-aachen.de",14,"n23m0223.hpc.itc.rwth-aachen.de",14,"14",134.61.46.53,"ib0",64,20,2081.07,2121.26,2196.16,2317.4,2400.29,2749.25,2969.4
0,"n23m0223.hpc.itc.rwth-aachen.de",15,"n23m0223.hpc.itc.rwth-aachen.de",15,"15",134.61.46.53,"ib0",64,20,2095.3,2136.85,2211.31,2363.2,2605.29,2908.4,2984.03
0,"n23m0223.hpc.itc.rwth-aachen.de",16,"n23m0223.hpc.itc.rwth-aachen.de",16,"16",134.61.46.53,"ib0",64,20,2106.7,2147.72,2223.27,2344.87,2425.4,2775.88,2994.94
0,"n23m0223.hpc.itc.rwth-aachen.de",17,"n23m0223.hpc.itc.rwth-aachen.de",17,"17",134.61.46.53,"ib0",64,20,2121.25,2163.32,2237.83,2390.93,2631.11,2936.05,3010.05
0,"n23m0223.hpc.itc.rwth-aachen.de",18,"n23m0223.hpc.itc.rwth-aachen.de",18,"18",134.61.46.53,"ib0",64,20,2133.69,2174.56,2248.41,2371.14,2452.02,2803.11,3020.91
0,"n23m0223.hpc.itc.rwth-aachen.de",19,"n23m0223.hpc.itc.rwth-aachen.de",19,"19",134.61.46.53,"ib0",64,20,2148.46,2189.43,2263.92,2416.74,2657.52,2960.99,3035.55
0,"n23m0223.hpc.itc.rwth-aachen.de",20,"n23m0223.hpc.itc.rwth-aachen.de",20,"20",134.61.46.53,"ib0",64,20,2162.08,2202.01,2276.07,2400.15,2479.25,2831.14,3051.18
0,"n23m0223.hpc.itc.rwth-aachen.de",21,"n23m0223.hpc.itc.rwth-aachen.de",21,"21",134.61.46.53,"ib0",64,20,2178.79,2218.8,2291.94,2447.41,2687.7,2993.82,3068.27
0,"n23m0223.hpc.itc.rwth-aachen.de",22,"n23m0223.hpc.itc.rwth-aachen.de",22,"22",134.61.46.53,"ib0",64,20,2191.12,2231.77,2305.23,2429.72,2507.57,2860.82,3080.45
0,"n23m0223.hpc.itc.rwth-aachen.de",23,"n23m0223.hpc.itc.rwth-aachen.de",23,"23",134.61.46.53,"ib0",64,20,2207.08,2247.86,2324.35,2477.12,2717.08,3025.1,3096.27
0,"n23m0223.hpc.itc.rwth-aachen.de",24,"n23m0223.hpc.itc.rwth-aachen.de",24,"24",134.61.46.53,"ib0",64,20,2219.2,2260.31,2336.91,2459.28,2536.73,2889.72,3108.58
0,"n23m0223.hpc.itc.rwth-aachen.de",25,"n23m0223.hpc.itc.rwth-aachen.de",25,"25",134.61.46.53,"ib0",64,20,2236.27,2278.35,2353.62,2507.04,2746.31,3053.93,3125.28
0,"n23m0223.hpc.itc.rwth-aachen.de",26,"n23m0223.hpc.itc.rwth-aachen.de",26,"26",134.61.46.53,"ib0",64,20,2253.78,2290.6,2366.66,2489.45,2568.64,2919.52,3137.13
0,"n23m0223.hpc.itc.rwth-aachen.de",27,"n23m0223.hpc.itc.rwth-aachen.de",27,"27",134.61.46.53,"ib0",64,20,2267.93,2344.97,2423.83,2693.85,2841.62,3267.5,5457.38
0,"n23m0223.hpc.itc.rwth-aachen.de",28,"n23m0223.hpc.itc.rwth-aachen.de",28,"28",134.61.46.53,"ib0",64,20,2281.23,2357.56,2435.46,2552.55,2789.55,3006.44,3164.28
0,"n23m0223.hpc.itc.rwth-aachen.de",29,"n23m0223.hpc.itc.rwth-aachen.de",29,"29",134.61.46.53,"ib0",64,20,2296.34,2373.13,2450.89,2599.21,2869.58,3115.06,3180.95
0,"n23m0223.hpc.itc.rwth-aachen.de",30,"n23m0223.hpc.itc.rwth-aachen.de",30,"30",134.61.46.53,"ib0",64,20,2309.11,2388.69,2463.88,2582.23,2818.52,3037.67,3193.81
0,"n23m0223.hpc.itc.rwth-aachen.de",31,"n23m0223.hpc.itc.rwth-aachen.de",31,"31",134.61.46.53,"ib0",64,20,2324.8,2404.46,2479.34,2629.01,2899.56,3147.84,3210.99
0,"n23m0223.hpc.itc.rwth-aachen.de",32,"n23m0223.hpc.itc.rwth-aachen.de",32,"32",134.61.46.53,"ib0",64,20,2327.12,2408.8,2480.66,2600.86,2837.41,3057.38,3213.8
0,"n23m0223.hpc.itc.rwth-aachen.de",33,"n23m0223.hpc.itc.rwth-aachen.de",33,"33",134.61.46.53,"ib0",64,20,2344.35,2425.64,2500.32,2650.04,2919.14,3173.41,3237.11
0,"n23m0223.hpc.itc.rwth-aachen.de",34,"n23m0223.hpc.itc.rwth-aachen.de",34,"34",134.61.46.53,"ib0",64,20,2355.12,2437.08,2512.26,2631.16,2866.15,3085.12,3248.07
0,"n23m0223.hpc.itc.rwth-aachen.de",35,"n23m0223.hpc.itc.rwth-aachen.de",35,"35",134.61.46.53,"ib0",64,20,2371.16,2453.59,2529.91,2679.18,2949.41,3202.43,3264.96
0,"n23m0223.hpc.itc.rwth-aachen.de",36,"n23m0223.hpc.itc.rwth-aachen.de",36,"36",134.61.46.53,"ib0",64,20,2383.06,2466.34,2543.41,2661.42,2895.77,3114.53,3279.8
0,"n23m0223.hpc.itc.rwth-aachen.de",37,"n23m0223.hpc.itc.rwth-aachen.de",37,"37",134.61.46.53,"ib0",64,20,2399.59,2485.11,2561.86,2710.55,2978.98,3238.82,3297.38
0,"n23m0223.hpc.itc.rwth-aachen.de",38,"n23m0223.hpc.itc.rwth-aachen.de",38,"38",134.61.46.53,"ib0",64,20,2413.3,2521.45,2624.62,2719.56,2970.25,3148.82,3312.88
0,"n23m0223.hpc.itc.rwth-aachen.de",39,"n23m0223.hpc.itc.rwth-aachen.de",39,"39",134.61.46.53,"ib0",64,20,2432.23,2538.7,2643.48,2768.35,3023.33,3272.62,3331.31
0,"n23m0223.hpc.itc.rwth-aachen.de",40,"n23m0223.hpc.itc.rwth-aachen.de",40,"40",134.61.46.53,"ib0",64,20,2443.3,2550.24,2657.05,2750.8,3003.04,3178.55,3343.17
0,"n23m0223.hpc.itc.rwth-aachen.de",41,"n23m0223.hpc.itc.rwth-aachen.de",41,"41",134.61.46.53,"ib0",64,20,2462.73,2568.87,2674.86,2799.29,3055.7,3307.14,3360.43
0,"n23m0223.hpc.itc.rwth-aachen.de",42,"n23m0223.hpc.itc.rwth-aachen.de",42,"42",134.61.46.53,"ib0",64,20,2474.48,2581.81,2686.13,2781.55,3034.23,3209.07,3374.61
0,"n23m0223.hpc.itc.rwth-aachen.de",43,"n23m0223.hpc.itc.rwth-aachen.de",43,"43",134.61.46.53,"ib0",64,20,2490.64,2599.4,2705.05,2829.72,3084.9,3338.81,3393.19
0,"n23m0223.hpc.itc.rwth-aachen.de",44,"n23m0223.hpc.itc.rwth-aachen.de",44,"44",134.61.46.53,"ib0",64,20,2503.46,2611.56,2721.81,2812.53,3065.45,3240.2,3404.96
0,"n23m0223.hpc.itc.rwth-aachen.de",45,"n23m0223.hpc.itc.rwth-aachen.de",45,"45",134.61.46.53,"ib0",64,20,2522.4,2627.66,2738.8,2861.12,3115.27,3369.46,3423.92
0,"n23m0223.hpc.itc.rwth-aachen.de",46,"n23m0223.hpc.itc.rwth-aachen.de",46,"46",134.61.46.53,"ib0",64,20,2535.92,2640.29,2752.09,2843.68,3097.22,3269.76,3437.09
0,"n23m0223.hpc.itc.rwth-aachen.de",47,"n23m0223.hpc.itc.rwth-aachen.de",47,"47",134.61.46.53,"ib0",64,20,2551.26,2655.9,2768.32,2890.59,3145.52,3401.26,3452.75
0,"n23m0223.hpc.itc.rwth-aachen.de",48,"n23m0223.hpc.itc.rwth-aachen.de",48,"48",134.61.46.53,"ib0",64,20,2571.24,2675.88,2790.4,2880.55,3133.03,3308.23,3472.11
0,"n23m0223.hpc.itc.rwth-aachen.de",49,"n23m0223.hpc.itc.rwth-aachen.de",49,"49",134.61.46.53,"ib0",64,20,2589.89,2695.57,2810.61,2931.18,3183.26,3443.79,3492.81
0,"n23m0223.hpc.itc.rwth-aachen.de",50,"n23m0223.hpc.itc.rwth-aachen.de",50,"50",134.61.46.53,"ib0",64,20,2577.02,2711.63,2825.91,2910,3157.31,3342.03,3499.09
0,"n23m0223.hpc.itc.rwth-aachen.de",51,"n23m0223.hpc.itc.rwth-aachen.de",51,"51",134.61.46.53,"ib0",64,20,2627.18,2730.92,2851.43,2967.7,3216.6,3479.46,3530.89
0,"n23m0223.hpc.itc.rwth-aachen.de",52,"n23m0223.hpc.itc.rwth-aachen.de",52,"52",134.61.46.53,"ib0",64,20,2632.62,2747.21,2863.87,2944.14,3203.88,3379.84,3536.69
0,"n23m0223.hpc.itc.rwth-aachen.de",53,"n23m0223.hpc.itc.rwth-aachen.de",53,"53",134.61.46.53,"ib0",64,20,2662.79,2765.19,2885.74,3003.22,3251.81,3514.01,3566.37
0,"n23m0223.hpc.itc.rwth-aachen.de",54,"n23m0223.hpc.itc.rwth-aachen.de",54,"54",134.61.46.53,"ib0",64,20,2671.98,2778.63,2894.81,2983.93,3232.6,3407.49,3575.05
0,"n23m0223.hpc.itc.rwth-aachen.de",55,"n23m0223.hpc.itc.rwth-aachen.de",55,"55",134.61.46.53,"ib0",64,20,2699.41,2800.87,2923.94,3039.15,3288.06,3550.07,3600.83
0,"n23m0223.hpc.itc.rwth-aachen.de",56,"n23m0223.hpc.itc.rwth-aachen.de",56,"56",134.61.46.53,"ib0",64,20,2708.8,2815.92,2935.18,3023.85,3282.69,3444.77,3615.92
0,"n23m0223.hpc.itc.rwth-aachen.de",57,"n23m0223.hpc.itc.rwth-aachen.de",57,"57",134.61.46.53,"ib0",64,20,2727.66,2832.19,2960.28,3074.49,3328.38,3583.02,3639.75
0,"n23m0223.hpc.itc.rwth-aachen.de",58,"n23m0223.hpc.itc.rwth-aachen.de",58,"58",134.61.46.53,"ib0",64,20,2749.45,2850.71,2971.51,3061.76,3321.22,3486.9,3654.41
0,"n23m0223.hpc.itc.rwth-aachen.de",59,"n23m0223.hpc.itc.rwth-aachen.de",59,"59",134.61.46.53,"ib0",64,20,2767.34,2871.06,3001.6,3112.54,3370,3622.61,3673.85
0,"n23m0223.hpc.itc.rwth-aachen.de",60,"n23m0223.hpc.itc.rwth-aachen.de",60,"60",134.61.46.53,"ib0",64,20,2785.87,2887.18,3010.12,3098.9,3356.65,3522.34,3690.73
0,"n23m0223.hpc.itc.rwth-aachen.de",61,"n23m0223.hpc.itc.rwth-aachen.de",61,"61",134.61.46.53,"ib0",64,20,2801.77,2910.15,3037.22,3149.11,3408.38,3658.58,3709.91
0,"n23m0223.hpc.itc.rwth-aachen.de",62,"n23m0223.hpc.itc.rwth-aachen.de",62,"62",134.61.46.53,"ib0",64,20,2820.94,2923.77,3046.07,3134.58,3391.68,3560.43,3728.26
0,"n23m0223.hpc.itc.rwth-aachen.de",63,"n23m0223.hpc.itc.rwth-aachen.de",63,"63",134.61.46.53,"ib0",64,20,2837.14,2945.83,3074.16,3185.64,3442.04,3699.08,3747.13
0,"n23m0223.hpc.itc.rwth-aachen.de",64,"n23m0223.hpc.itc.rwth-aachen.de",64,"64",134.61.46.53,"ib0",64,20,2864.63,2972.43,3095.68,3183.05,3438.49,3604.58,3774.65
0,"n23m0223.hpc.itc.rwth-aachen.de",65,"n23m0223.hpc.itc.rwth-aachen.de",65,"65",134.61.46.53,"ib0",64,20,2884.84,2992.73,3123.55,3234.07,3489.86,3748.23,3794.81
0,"n23m0223.hpc.itc.rwth-aachen.de",66,"n23m0223.hpc.itc.rwth-aachen.de",66,"66",134.61.46.53,"ib0",64,20,2900.45,3009.24,3131.56,3220.4,3481.36,3641.45,3811.38
0,"n23m0223.hpc.itc.rwth-aachen.de",67,"n23m0223.hpc.itc.rwth-aachen.de",67,"67",134.61.46.53,"ib0",64,20,2920.56,3029.62,3173.8,3399.45,3586.82,3929.54,5769.76
0,"n23m0223.hpc.itc.rwth-aachen.de",68,"n23m0223.hpc.itc.rwth-aachen.de",68,"68",134.61.46.53,"ib0",64,20,2941.4,3051.52,3167.49,3282.74,3541.85,3721.34,3849.16
0,"n23m0223.hpc.itc.rwth-aachen.de",69,"n23m0223.hpc.itc.rwth-aachen.de",69,"69",134.61.46.53,"ib0",64,20,2960.41,3072.72,3213.84,3334.67,3624.96,3821.52,3878.5
0,"n23m0223.hpc.itc.rwth-aachen.de",70,"n23m0223.hpc.itc.rwth-aachen.de",70,"70",134.61.46.53,"ib0",64,20,2979.79,3089.31,3209.74,3322.17,3584.17,3763.53,3899.36
0,"n23m0223.hpc.itc.rwth-aachen.de",71,"n23m0223.hpc.itc.rwth-aachen.de",71,"71",134.61.46.53,"ib0",64,20,2998.03,3109.12,3252.23,3373.34,3666.85,3863.16,3919.5
0,"n23m0223.hpc.itc.rwth-aachen.de",72,"n23m0223.hpc.itc.rwth-aachen.de",72,"72",134.61.46.53,"ib0",64,20,3015.61,3127.58,3250.09,3360.63,3623.31,3805.08,3941.04
0,"n23m0223.hpc.itc.rwth-aachen.de",73,"n23m0223.hpc.itc.rwth-aachen.de",73,"73",134.61.46.53,"ib0",64,20,3033.83,3150.26,3292.14,3411.41,3701.02,3902.62,3962.04
0,"n23m0223.hpc.itc.rwth-aachen.de",74,"n23m0223.hpc.itc.rwth-aachen.de",74,"74",134.61.46.53,"ib0",64,20,3051.18,3167.29,3288.58,3397.75,3657.2,3844.17,3979.45
0,"n23m0223.hpc.itc.rwth-aachen.de",75,"n23m0223.hpc.itc.rwth-aachen.de",75,"75",134.61.46.53,"ib0",64,20,3070.34,3185.8,3471.18,3563.58,3784.71,4076.36,5513.61
0,"n23m0223.hpc.itc.rwth-aachen.de",76,"n23m0223.hpc.itc.rwth-aachen.de",76,"76",134.61.46.53,"ib0",64,20,3083.61,3202.33,3357.44,3461.44,3749.19,3881.12,4017.91
0,"n23m0223.hpc.itc.rwth-aachen.de",77,"n23m0223.hpc.itc.rwth-aachen.de",77,"77",134.61.46.53,"ib0",64,20,3105.44,3222.18,3506.16,3511.94,3796.76,3971.69,4040.07
0,"n23m0223.hpc.itc.rwth-aachen.de",78,"n23m0223.hpc.itc.rwth-aachen.de",78,"78",134.61.46.53,"ib0",64,20,3123.43,3237.9,3400.2,3498.7,3783.28,3917.64,4055.99
0,"n23m0223.hpc.itc.rwth-aachen.de",79,"n23m0223.hpc.itc.rwth-aachen.de",79,"79",134.61.46.53,"ib0",64,20,3141.59,3257.93,3541.57,3549.24,3831.22,4022.93,4076.25
0,"n23m0223.hpc.itc.rwth-aachen.de",80,"n23m0223.hpc.itc.rwth-aachen.de",80,"80",134.61.46.53,"ib0",64,20,3157.43,3274.67,3437.04,3535.34,3818.34,3954.29,4093.11
0,"n23m0223.hpc.itc.rwth-aachen.de",81,"n23m0223.hpc.itc.rwth-aachen.de",81,"81",134.61.46.53,"ib0",64,20,3176.58,3293.71,3577.03,3585.9,3868.66,4061.19,4113.92
0,"n23m0223.hpc.itc.rwth-aachen.de",82,"n23m0223.hpc.itc.rwth-aachen.de",82,"82",134.61.46.53,"ib0",64,20,3192.28,3309.99,3473.57,3572,3853.33,3996.51,4130.93
0,"n23m0223.hpc.itc.rwth-aachen.de",83,"n23m0223.hpc.itc.rwth-aachen.de",83,"83",134.61.46.53,"ib0",64,20,3211.1,3332.97,3613.85,3623.74,3905.35,4098.26,4154.85
0,"n23m0223.hpc.itc.rwth-aachen.de",84,"n23m0223.hpc.itc.rwth-aachen.de",84,"84",134.61.46.53,"ib0",64,20,3227.99,3348.48,3510.96,3609.14,3891.95,4034.12,4171.94
0,"n23m0223.hpc.itc.rwth-aachen.de",85,"n23m0223.hpc.itc.rwth-aachen.de",85,"85",134.61.46.53,"ib0",64,20,3245.29,3366.79,3650.61,3658.36,3941.07,4132.59,4192.32
0,"n23m0223.hpc.itc.rwth-aachen.de",86,"n23m0223.hpc.itc.rwth-aachen.de",86,"86",134.61.46.53,"ib0",64,20,3263.56,3382.47,3548,3644.67,3925.64,4069.31,4208.85
0,"n23m0223.hpc.itc.rwth-aachen.de",87,"n23m0223.hpc.itc.rwth-aachen.de",87,"87",134.61.46.53,"ib0",64,20,3281.64,3401.13,3687.14,3694.42,3975.26,4171.88,4229.7
0,"n23m0223.hpc.itc.rwth-aachen.de",88,"n23m0223.hpc.itc.rwth-aachen.de",88,"88",134.61.46.53,"ib0",64,20,3301.01,3416.85,3586.98,3680.91,3960,4104.37,4255.93
0,"n23m0223.hpc.itc.rwth-aachen.de",89,"n23m0223.hpc.itc.rwth-aachen.de",89,"89",134.61.46.53,"ib0",64,20,3317.35,3436.38,3724.45,3731.04,4009.76,4207.73,4278.78
0,"n23m0223.hpc.itc.rwth-aachen.de",90,"n23m0223.hpc.itc.rwth-aachen.de",90,"90",134.61.46.53,"ib0",64,20,3334.03,3452.02,3624.04,3716.99,3995.96,4142.73,4294.14
0,"n23m0223.hpc.itc.rwth-aachen.de",91,"n23m0223.hpc.itc.rwth-aachen.de",91,"91",134.61.46.53,"ib0",64,20,3351.32,3471.03,3759.19,3766.63,4046.09,4248.65,4317.35
0,"n23m0223.hpc.itc.rwth-aachen.de",92,"n23m0223.hpc.itc.rwth-aachen.de",92,"92",134.61.46.53,"ib0",64,20,3374.97,3486.43,3661.89,3753.23,4028.13,4180.27,4332.62
0,"n23m0223.hpc.itc.rwth-aachen.de",93,"n23m0223.hpc.itc.rwth-aachen.de",93,"93",134.61.46.53,"ib0",64,20,3392.5,3506.42,3794.47,3804.06,4081.12,4284.74,4354.26
0,"n23m0223.hpc.itc.rwth-aachen.de",94,"n23m0223.hpc.itc.rwth-aachen.de",94,"94",134.61.46.53,"ib0",64,20,3410.74,3522.36,3699.22,3790.33,4064.51,4229.79,4371.57
0,"n23m0223.hpc.itc.rwth-aachen.de",95,"n23m0223.hpc.itc.rwth-aachen.de",95,"95",134.61.46.53,"ib0",64,20,3430.34,3539.13,3830.63,3839.24,4118.45,4319.78,4392.36
0,"n23m0223.hpc.itc.rwth-aachen.de",96,"n23m0236.hpc.itc.rwth-aachen.de",0,"0",134.61.46.66,"ib0",64,20,3447.17,3557.38,3738.02,3828.23,4101.07,4272.52,4415.4
0,"n23m0223.hpc.itc.rwth-aachen.de",97,"n23m0236.hpc.itc.rwth-aachen.de",1,"1",134.61.46.66,"ib0",64,20,3463.03,3575.53,3866.73,3875.73,4154.49,4360.7,4432.29
0,"n23m0223.hpc.itc.rwth-aachen.de",98,"n23m0236.hpc.itc.rwth-aachen.de",2,"2",134.61.46.66,"ib0",64,20,3472.63,3586.1,3764.58,3855.8,4128.95,4299.68,4443.43
0,"n23m0223.hpc.itc.rwth-aachen.de",99,"n23m0236.hpc.itc.rwth-aachen.de",3,"3",134.61.46.66,"ib0",64,20,3488.68,3600.21,3891.01,3902.81,4181.96,4386.46,4459.22
0,"n23m0223.hpc.itc.rwth-aachen.de",100,"n23m0236.hpc.itc.rwth-aachen.de",4,"4",134.61.46.66,"ib0",64,20,3498.89,3612.34,3903.54,3978.06,4199.67,4527.72,5583.25
0,"n23m0223.hpc.itc.rwth-aachen.de",101,"n23m0236.hpc.itc.rwth-aachen.de",5,"5",134.61.46.66,"ib0",64,20,3513.44,3629.5,3919.4,3932.25,4218.27,4422,4490.37
0,"n23m0223.hpc.itc.rwth-aachen.de",102,"n23m0236.hpc.itc.rwth-aachen.de",6,"6",134.61.46.66,"ib0",64,20,3526.82,3640.55,3826.33,3912.67,4186.16,4365.11,4500.51
0,"n23m0223.hpc.itc.rwth-aachen.de",103,"n23m0236.hpc.itc.rwth-aachen.de",7,"7",134.61.46.66,"ib0",64,20,3540.6,3654.36,3944.26,3958.17,4242.34,4446.69,4513.99
0,"n23m0223.hpc.itc.rwth-aachen.de",104,"n23m0236.hpc.itc.rwth-aachen.de",8,"8",134.61.46.66,"ib0",64,20,3557.52,3668.48,3860.19,3943.78,4219.12,4401.95,4530.61
0,"n23m0223.hpc.itc.rwth-aachen.de",105,"n23m0236.hpc.itc.rwth-aachen.de",9,"9",134.61.46.66,"ib0",64,20,3572.19,3681.54,3980.09,4053.32,4316.57,4592.1,5473.66
0,"n23m0223.hpc.itc.rwth-aachen.de",106,"n23m0236.hpc.itc.rwth-aachen.de",10,"10",134.61.46.66,"ib0",64,20,3583.05,3692.62,3892.17,3973.17,4248.19,4432.55,4560.09
0,"n23m0223.hpc.itc.rwth-aachen.de",107,"n23m0236.hpc.itc.rwth-aachen.de",11,"11",134.61.46.66,"ib0",64,20,3597.86,3710.03,4009.06,4019.07,4310.92,4509.86,4574.55
0,"n23m0223.hpc.itc.rwth-aachen.de",108,"n23m0236.hpc.itc.rwth-aachen.de",12,"12",134.61.46.66,"ib0",64,20,3608.47,3720.27,3919.82,4059.36,4324.55,4628.41,5461.7
0,"n23m0223.hpc.itc.rwth-aachen.de",109,"n23m0236.hpc.itc.rwth-aachen.de",13,"13",134.61.46.66,"ib0",64,20,3621.73,3733.57,4035.08,4042.45,4337,4531.71,4596.11
0,"n23m0223.hpc.itc.rwth-aachen.de",110,"n23m0236.hpc.itc.rwth-aachen.de",14,"14",134.61.46.66,"ib0",64,20,3637.38,3747.8,3949.23,4028.02,4298.24,4492.24,4611.07
0,"n23m0223.hpc.itc.rwth-aachen.de",111,"n23m0236.hpc.itc.rwth-aachen.de",15,"15",134.61.46.66,"ib0",64,20,3652.17,3760.96,4065.86,4073.8,4368.49,4564.67,4626.99
0,"n23m0223.hpc.itc.rwth-aachen.de",112,"n23m0236.hpc.itc.rwth-aachen.de",16,"16",134.61.46.66,"ib0",64,20,3663.25,3772.63,3975.18,4054.71,4325.96,4521.3,4638.76
0,"n23m0223.hpc.itc.rwth-aachen.de",113,"n23m0236.hpc.itc.rwth-aachen.de",17,"17",134.61.46.66,"ib0",64,20,3677.44,3788.35,4092.77,4100.4,4397.1,4591.37,4653.45
0,"n23m0223.hpc.itc.rwth-aachen.de",114,"n23m0236.hpc.itc.rwth-aachen.de",18,"18",134.61.46.66,"ib0",64,20,3690.26,3801.52,4007,4082.51,4352,4552.31,4665.58
0,"n23m0223.hpc.itc.rwth-aachen.de",115,"n23m0236.hpc.itc.rwth-aachen.de",19,"19",134.61.46.66,"ib0",64,20,3701.98,3813.5,4116.9,4125.33,4421.72,4615.47,4676.81
0,"n23m0223.hpc.itc.rwth-aachen.de",116,"n23m0236.hpc.itc.rwth-aachen.de",20,"20",134.61.46.66,"ib0",64,20,3717.91,3836.16,4031.92,4113.35,4381.85,4583.4,4693.65
0,"n23m0223.hpc.itc.rwth-aachen.de",117,"n23m0236.hpc.itc.rwth-aachen.de",21,"21",134.61.46.66,"ib0",64,20,3735.38,3851.35,4146.28,4160.56,4458,4645.65,4709.53
0,"n23m0223.hpc.itc.rwth-aachen.de",118,"n23m0236.hpc.itc.rwth-aachen.de",22,"22",134.61.46.66,"ib0",64,20,3744.51,3859.3,4057.49,4139.05,4407.97,4611.44,4719.42
0,"n23m0223.hpc.itc.rwth-aachen.de",119,"n23m0236.hpc.itc.rwth-aachen.de",23,"23",134.61.46.66,"ib0",64,20,3766.62,3877.56,4174.44,4189.52,4489.45,4674.98,4737.28
0,"n23m0223.hpc.itc.rwth-aachen.de",120,"n23m0236.hpc.itc.rwth-aachen.de",24,"24",134.61.46.66,"ib0",64,20,3778.13,3890.28,4089.07,4172.87,4450.18,4646.61,4752.5
0,"n23m0223.hpc.itc.rwth-aachen.de",121,"n23m0236.hpc.itc.rwth-aachen.de",25,"25",134.61.46.66,"ib0",64,20,3790.74,3906.27,4200.73,4218.64,4521.81,4702.73,4770.46
0,"n23m0223.hpc.itc.rwth-aachen.de",122,"n23m0236.hpc.itc.rwth-aachen.de",26,"26",134.61.46.66,"ib0",64,20,3801.75,3915.85,4118.59,4199.96,4481.22,4681.38,4781.48
0,"n23m0223.hpc.itc.rwth-aachen.de",123,"n23m0236.hpc.itc.rwth-aachen.de",27,"27",134.61.46.66,"ib0",64,20,3815.79,3931.81,4231.41,4246.82,4550.44,4729.86,4796.81
0,"n23m0223.hpc.itc.rwth-aachen.de",124,"n23m0236.hpc.itc.rwth-aachen.de",28,"28",134.61.46.66,"ib0",64,20,3826.67,3944.15,4148.01,4228.35,4514.28,4707.68,4809.18
0,"n23m0223.hpc.itc.rwth-aachen.de",125,"n23m0236.hpc.itc.rwth-aachen.de",29,"29",134.61.46.66,"ib0",64,20,3838.57,3955.15,4252.4,4270.44,4576.8,4752.14,4821.19
0,"n23m0223.hpc.itc.rwth-aachen.de",126,"n23m0236.hpc.itc.rwth-aachen.de",30,"30",134.61.46.66,"ib0",64,20,3854.35,3971.03,4176.67,4256.8,4541.22,4737.44,4838.35
0,"n23m0223.hpc.itc.rwth-aachen.de",127,"n23m0236.hpc.itc.rwth-aachen.de",31,"31",134.61.46.66,"ib0",64,20,3869.3,3987.86,4283.14,4302.86,4607.19,4784.92,4852.67
