pattern,target_rank,active_workers,worker_rank,worker_host,is_remote,payload_bytes,iters,lat_min_us,lat_p25_us,lat_median_us,lat_mean_us,lat_p75_us,lat_p95_us,lat_max_us
immediate_response,0,32,186,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4405.89,8154.53,8593.99,8311.58,9455.29,10194.4,10937.8
incast,0,48,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,10226.2,11424,12006.1,13561,16473.2,18241.3,19126.3
incast,0,48,4,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,11080.6,15366.8,16578.8,16057.6,17570.6,18306.4,18499.5
incast,0,48,8,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,11202.6,15531.8,16161.2,16166.6,17795.8,18560.3,18852.7
incast,0,48,12,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,11103.6,16798,17504.9,17225.3,17941.4,18436.4,18631.3
incast,0,48,16,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,11560.3,16764.5,17647.2,17256.6,17999.6,18554.4,18762.3
incast,0,48,20,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,15131.8,17181.3,17717.8,17460.7,17985.4,18503.3,18675.2
incast,0,48,24,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,10838.8,16801.2,17677.7,17069.9,17953.1,18444.6,19016.4
incast,0,48,28,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,10892.6,17545.3,17976.3,17505.9,18154.8,18451.9,18953.3
incast,0,48,32,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,17931.4,18977.4,19248.6,19179,19440.3,19750.2,20084
incast,0,48,36,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,17147.8,18916.7,19183.8,19174.7,19491.5,19826.8,19879.8
incast,0,48,40,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,18166.2,18970.4,19225,19206,19448.4,19763.5,20172.7
incast,0,48,44,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,18337.7,19069.6,19309.7,19278.8,19528,19854.1,20172.9
incast,0,48,48,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,18243.3,19183,19448.3,19436.9,19674.7,20163.8,20371.9
incast,0,48,52,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,17467.3,18985.5,19351.7,19258.8,19568.6,19837.2,19965.5
incast,0,48,56,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,16274.3,19271.4,19498.6,19413.6,19766.5,19975.8,20072.2
incast,0,48,60,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,18458.9,19308.3,19600.4,19546.2,19823.5,20088.2,20273.1
incast,0,48,64,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,12775.7,18216.8,18486,18304.9,18732.9,19110.1,19744.5
incast,0,48,68,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,16246.2,18059.8,18513.4,18339.5,18707.4,19094.1,19197.8
incast,0,48,72,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,17498.1,18345.9,18493.2,18566.9,18847.9,19137.1,19684.5
incast,0,48,76,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,17425.3,18433.6,18694.1,18669.4,18983,19333.2,19558.2
incast,0,48,80,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,17240.4,18139.5,18379.4,18404.3,18699.8,19051.9,19328
incast,0,48,84,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,16708.5,18246.1,18504.5,18476.6,18797.3,19065.8,19274.7
incast,0,48,88,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,17567.7,18257.4,18539.3,18531,18811.9,19326.4,19636
incast,0,48,92,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,17254.3,18139,18359.9,18418.3,18738.6,19133.7,19323.5
incast,0,48,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4040.34,4656.01,6127,6418.37,7533.22,11246,12228.4
incast,0,48,100,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,3876.14,4532.78,4972.4,6282.65,8078.05,9907.17,11883.2
incast,0,48,104,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,3934.54,4490.85,4816.67,6416.49,7774.13,10898.3,12363.6
incast,0,48,108,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4078.78,7098.84,7988.07,7726.14,8562.81,11443.3,12403.8
incast,0,48,112,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4672.13,8082.67,10963.9,10034.2,11824.1,12516.9,12597.1
incast,0,48,116,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4287.2,7397.42,8145.84,8338.31,10269.2,11749.2,12360.3
incast,0,48,120,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4200.68,8435.81,11228.3,10273,11766.7,12386.8,12443.4
incast,0,48,124,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,7112.13,10704,11566.5,11215.2,12024,12359.7,12737.2
incast,0,48,128,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,3886.55,4776.08,4894.24,4882.62,4995.72,5214.17,7755.59
incast,0,48,132,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4005.25,4287.33,4763.08,5593.81,5112.21,10821.2,11664.2
incast,0,48,136,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,3971.77,4399.26,4850.97,6300.88,7868.18,11527.3,12671.3
incast,0,48,140,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4289.53,7717.11,9966.44,9369.02,11132.2,11811.1,12243.2
incast,0,48,144,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4134.66,7371.36,8077.48,8122.35,9833.57,11476.2,12178.6
incast,0,48,148,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4113.44,7365.23,8138.99,8187.23,10465,11476.2,11735.7
incast,0,48,152,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4284.83,7724.83,10509.9,9405.85,11077.6,12057.6,12290.1
incast,0,48,156,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,3835.27,7860.94,8977.07,9072.36,11058.2,11621.3,11673.6
incast,0,48,160,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,3997.11,4501.37,4735.65,6687.66,8689.25,11603.8,11769.6
incast,0,48,164,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,3953.68,4366.47,4585.4,5534.91,4932.88,11014.9,11382.8
incast,0,48,168,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4152.4,4411.49,4613.96,5725.03,7553.62,9825.68,10938.8
incast,0,48,172,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4310.57,7548.55,7968.09,8018.94,8671.72,11682,12307.9
incast,0,48,176,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4477.14,8410.44,10788.7,9970.26,11363.1,11981.6,12117.1
incast,0,48,180,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,3966.8,4570.56,7135.79,6623.31,8141.85,10775.9,11576.1
incast,0,48,184,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4109.8,7927.07,8745.44,9442.46,11187.6,12029.1,12092.3
incast,0,48,188,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4374.49,10640.5,11292.1,10619.6,11796.9,12238.7,12251.7
fanout,0,48,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,262.785,525.764,2239.25,2302.01,3416.34,4763.5,5768.69
fanout,0,48,4,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,324.7,2011.27,3362.13,3118.42,4113.72,5241.06,5339.32
fanout,0,48,8,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,337.954,3965.01,4708.88,4625.55,5341.61,6188.96,6686.91
fanout,0,48,12,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,4017.82,4620.57,5225.73,5346.83,6155.3,6656.09,6913.96
fanout,0,48,16,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,4178.47,4850.99,5444.92,5546.51,6277.68,6790.08,7070.81
fanout,0,48,20,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,3682.74,4829.79,5790.14,5665.37,6307.42,6901.97,7021.37
fanout,0,48,24,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,3994.58,4699.33,5473.09,5479.95,6121.04,6651.13,6728.98
fanout,0,48,28,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,3645.1,4860.99,5589.41,5526.75,6130.03,6640.95,6760.68
fanout,0,48,32,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,4100.73,4822.58,5774.91,5592.99,6126.67,6657,6934
fanout,0,48,36,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,4146.31,4893.97,5719.25,5606.61,6091.22,6674.84,6831.3
fanout,0,48,40,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,4264.7,4946.97,5762.24,5637.07,6151.44,6653.67,6901.63
fanout,0,48,44,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,4264.62,4929.1,5741.94,5599.71,6137.75,6578.46,6929.72
fanout,0,48,48,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,4251.05,4921.8,5756.91,5636.07,6159.23,6656.9,6931.82
fanout,0,48,52,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,4208.39,4881.69,5612.12,5511.42,6024.89,6531.14,6635.33
fanout,0,48,56,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,4233.88,4908.01,5684.97,5587.89,6087.3,6627.25,6725.69
fanout,0,48,60,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,4265.88,4977.52,5780.73,5673.53,6212.73,6655.64,6928.62
fanout,0,48,64,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,4244.7,5005.67,5689.2,5627.53,6142.41,6637.66,6707.51
fanout,0,48,68,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,4269.15,5032.78,5824.51,5709.23,6241.7,6647.46,6890.25
fanout,0,48,72,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,4249.98,5035.48,5744.39,5662.48,6177.3,6646.43,6849.05
fanout,0,48,76,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,4213.22,4965.87,5696.66,5639.73,6129.85,6692.37,6923.06
fanout,0,48,80,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,4215.75,4955.69,5666.87,5645.87,6175.66,6649.68,7028.63
fanout,0,48,84,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,4249.81,5027.38,5773.18,5709.96,6321.26,6792.67,7045.52
fanout,0,48,88,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,4231.69,4988.86,5801.58,5743.74,6365.53,6850.71,7011.25
fanout,0,48,92,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,4233.52,5034.13,5766.43,5735.41,6334.64,6833.22,7030.65
fanout,0,48,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4016.5,4037.73,4045.6,4046.34,4051.9,4064.61,4107.32
fanout,0,48,100,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4016.78,4036.36,4041.74,4044.14,4049.94,4056.34,4107.2
fanout,0,48,104,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4010.28,4038.13,4045.83,4046.67,4054.71,4072.06,4108.59
fanout,0,48,108,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4024.52,4044.31,4050.72,4051.27,4055.99,4073.83,4094.28
fanout,0,48,112,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4020.98,4046.4,4053.63,4054.11,4059.23,4075.04,4106.52
fanout,0,48,116,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4029.11,4045.93,4052.88,4053.73,4060.34,4072.05,4097.58
fanout,0,48,120,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4026.45,4046,4056.59,4055.58,4064.63,4071.45,4096.59
fanout,0,48,124,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4059.14,4072.93,4079.16,4080.27,4086.81,4094.06,4115.91
fanout,0,48,128,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4017.84,4049.82,4057.58,4057.66,4065.07,4079.61,4096.93
fanout,0,48,132,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,3813.47,4075.76,4080.74,4075.83,4086.39,4093.78,4110.11
fanout,0,48,136,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,3830.12,4078.9,4085.89,4077,4091.49,4100.18,4123.8
fanout,0,48,140,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4060.28,4079.29,4085.07,4085.9,4093.35,4102.8,4113.52
fanout,0,48,144,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4057.04,4081.03,4086.84,4088.45,4093.61,4106.98,4125.07
fanout,0,48,148,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,3819.12,4081.61,4090.58,4084.69,4094.98,4103.04,4113.67
fanout,0,48,152,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4066.82,4090.71,4096.2,4095.16,4100.62,4110.54,4123.35
fanout,0,48,156,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4080.5,4092.85,4100.5,4099.76,4106.03,4113.94,4133.45
fanout,0,48,160,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4097.27,4105.36,4111.92,4111.63,4115.89,4123.2,4152.14
fanout,0,48,164,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4092.29,4106.31,4112.46,4112.31,4117,4122.03,4181.08
fanout,0,48,168,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4092.78,4105.37,4113.12,4112.74,4116.79,4123.43,4180.37
fanout,0,48,172,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4092.15,4109.7,4114.54,4114.79,4119.96,4124.12,4180.22
fanout,0,48,176,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4096.21,4106.14,4114.4,4114.64,4118.95,4126.11,4179.48
fanout,0,48,180,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4103.97,4114.3,4118.95,4119.94,4123.65,4131.19,4179.49
fanout,0,48,184,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4108.07,4115.27,4119.91,4120.31,4123.32,4129.91,4181.17
fanout,0,48,188,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4106.3,4114.54,4118.71,4119.58,4122.45,4129.22,4179.56
full_duplex,0,48,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,16954.3,19774.2,19887.7,19917.5,20144.1,20692.8,21192.2
full_duplex,0,48,4,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,16820.7,19606.6,19865.8,19769.9,20064.4,20502.7,20601.9
full_duplex,0,48,8,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,19004.8,19673.3,19937.1,19972.2,20189.2,20710.5,21373.5
full_duplex,0,48,12,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,12801.1,19264.4,19630.8,19470.4,19854.7,20587.5,21285.7
full_duplex,0,48,16,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,11623.4,18999,19311.2,18864.9,19587.9,20550.1,21080.4
full_duplex,0,48,20,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,17334.1,19409,19703,19628,19962.1,20405.7,20884.5
full_duplex,0,48,24,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,16454,19342.2,19592.6,19549.2,19909,20510.4,20986.8
full_duplex,0,48,28,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,18917,19534.7,19737.3,19808.3,20091.1,20678.8,20798
full_duplex,0,48,32,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,19706.9,20012.3,20212.1,20283.6,20513.6,21064.5,21491.5
full_duplex,0,48,36,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,19974.1,20194.4,20431.6,20488.3,20692.5,21132.2,21812.4
full_duplex,0,48,40,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,19803,20325.8,20538.9,20595.1,20746.9,21399.8,21654.4
full_duplex,0,48,44,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,20071.7,20411.8,20618,20678.3,20854.8,21452.4,21724.8
full_duplex,0,48,48,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,19727.4,20091.1,20370.2,20410.1,20629.4,21142,21528.4
full_duplex,0,48,52,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,19502.9,19799.3,20012.7,20103.7,20267.9,20883.9,21213.1
full_duplex,0,48,56,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,19521.4,19848,20123.4,20199.6,20382.1,21141.6,21417.2
full_duplex,0,48,60,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,19628.1,20117,20386.5,20411.3,20534.1,21275.1,21638.1
full_duplex,0,48,64,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,12129.2,12497.5,13090.2,15355.7,18089.1,20148.5,21545.7
full_duplex,0,48,68,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,12308,17756.8,18892.8,18364.4,19541.8,20220.2,20764.4
full_duplex,0,48,72,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,16522.2,17551.8,18670,18684.9,19426,20434.6,21187.9
full_duplex,0,48,76,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,12560.9,18507.2,19128.4,18751.8,19492.5,20262.7,20647.9
full_duplex,0,48,80,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,11631,13894.1,16783.2,16324.4,18289.8,19837.8,20348.3
full_duplex,0,48,84,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,16192.8,18944.2,19335,19199.1,19691.2,20201.3,20524.7
full_duplex,0,48,88,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,12783.5,18171.7,18990.8,18638.4,19401,20447.3,21153.7
full_duplex,0,48,92,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,16741.2,19035,19248.5,19262.5,19661.4,20353.2,20671.2
full_duplex,0,48,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,5142.91,5443.1,5699.98,5795.7,6002.77,6781.11,7113.5
full_duplex,0,48,100,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4465.7,6042.39,6406.82,6390,6858.97,7239.29,7935.56
full_duplex,0,48,104,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,5301.82,5830.43,6217.04,6273.88,6646.31,7158.67,7627.58
full_duplex,0,48,108,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,5080.36,6368.28,6694.2,6649.43,7104.26,7328.17,7515.97
full_duplex,0,48,112,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,5180.21,5844.5,6196.67,6272.29,6761.2,7000.94,7682.83
full_duplex,0,48,116,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,5750.81,6368.06,6578.72,6693.32,6938.46,7299.84,10506.6
full_duplex,0,48,120,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,5797.3,6646.23,6935.16,6989.8,7165.14,7671.57,10987.9
full_duplex,0,48,124,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,9967.01,10249,10393.4,10439.2,10537.8,11043.3,11212.8
full_duplex,0,48,128,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,5194.18,5415.03,5599.24,5740.96,5911.59,6844.6,7455.43
full_duplex,0,48,132,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10281.9,10554.7,10662.1,10714.9,10827.5,11337.9,11495.9
full_duplex,0,48,136,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10465.1,10757.9,10867.5,10920.7,11045.7,11530.3,11684.3
full_duplex,0,48,140,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10690.8,10941.4,11068.3,11122.9,11224.7,11702.8,11842.1
full_duplex,0,48,144,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10882.3,11178.4,11286.8,11346.1,11446.2,11944.5,12119
full_duplex,0,48,148,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,5314.13,11412.4,11526.5,11508.7,11747.9,12192.3,12855.7
full_duplex,0,48,152,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,11444.9,11919.2,12060.2,12096.1,12213.2,12750.2,13069.5
full_duplex,0,48,156,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,11810.8,12081.8,12249.4,12421.5,12397,13141.7,16453.2
full_duplex,0,48,160,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,15088.6,15406.4,15605.6,15651.6,15765.9,16373.7,16671.4
full_duplex,0,48,164,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,5616.4,15836.2,15969.2,15846.3,16210.9,16703.3,17002.7
full_duplex,0,48,168,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,15720.7,16091.3,16213.4,16298,16501.1,16923.1,17433.4
full_duplex,0,48,172,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,15880.8,16323.5,16453.6,16535.8,16709.5,17122.6,17650.4
full_duplex,0,48,176,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,6155.69,16534.3,16730.9,16569.2,16956.9,17335.6,17901.7
full_duplex,0,48,180,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,16650.7,17042.4,17290.9,17309.5,17482.6,18262.8,18363.4
full_duplex,0,48,184,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,17196.5,17504.2,17736.4,17755.1,17895.9,18513.5,18876.9
full_duplex,0,48,188,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,17543.2,17856.8,18045.5,18080.1,18214.6,18861.8,19136
immediate_response,0,48,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,11940,13393.3,19164.6,18356,21225.8,24143.4,25148.1
immediate_response,0,48,4,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,13028.3,18402.7,19767,19756,21920.7,25012.5,25608.5
immediate_response,0,48,8,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,13098,18109.9,19774.9,19855.4,21756.3,24749,25327.5
immediate_response,0,48,12,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,17645.5,21192.6,21946.4,22401.2,24084.2,25090,26143.7
immediate_response,0,48,16,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,12850.1,19802.3,21327.5,21155.2,22488.2,24371.2,25121.2
immediate_response,0,48,20,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,17671.6,21096.1,21704.1,22014.4,22827.8,24957.3,25629
immediate_response,0,48,24,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,19829,21259.5,22208.9,22463.6,23793.4,24900.4,25247.1
immediate_response,0,48,28,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,20711.3,21768.6,22569.9,22752.7,23349.6,25184.5,25726.2
immediate_response,0,48,32,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,22194.3,23706.3,25169.3,24672.1,25519.7,25988.8,26696
immediate_response,0,48,36,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,22386.9,24423.5,25229.6,24892.9,25498.1,25981.4,26799.7
immediate_response,0,48,40,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,22513,24141,25150.8,24788,25496.7,26011.7,27091
immediate_response,0,48,44,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,22609.8,24581.4,25329.3,25070.5,25735.7,26164.2,26999.6
immediate_response,0,48,48,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,23204.1,24401.8,25380.3,25078.1,25713.2,26059.8,26881.6
immediate_response,0,48,52,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,22240.9,24163.1,25205.4,24906.8,25673,26016.7,27098.1
immediate_response,0,48,56,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,22603.7,24551.5,25450.9,25086.6,25660.1,26144.4,27098.6
immediate_response,0,48,60,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,22318,24639.5,25479.5,25169.2,25748.9,26174.8,27033.7
immediate_response,0,48,64,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,12734.6,19579,21414.3,20821.7,23053.5,24458.5,24912.5
immediate_response,0,48,68,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,12881.4,20431.9,22311.2,21344.4,23936.7,24965,25194.7
immediate_response,0,48,72,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,12590.7,20866,22302.4,21898.2,23550,25352.2,25793.7
immediate_response,0,48,76,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,18994,21516.9,22721.2,22863.7,24163.2,25201.4,26383.9
immediate_response,0,48,80,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,12567.6,18981.1,21354.1,20434.6,22636.6,25017,25325.7
immediate_response,0,48,84,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,13693.6,21232.7,21831.3,21718.5,22460.4,24821.4,25183.1
immediate_response,0,48,88,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,12872.4,21369.6,21770.5,21914.9,23045.8,24371.4,24585.6
immediate_response,0,48,92,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,17804.9,21654.1,22192.9,22583.5,23882,25365.5,26126.2
immediate_response,0,48,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4863.34,5354.2,5845.46,8175.43,9573.64,18340.4,19700.3
immediate_response,0,48,100,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,5299.94,6807.24,10562.6,10383.5,12811.3,18415.3,20555.8
immediate_response,0,48,104,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4999.64,5980.55,6714.38,8719.85,10464.9,18402.2,23375.6
immediate_response,0,48,108,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,5106.04,10736.3,14199.3,13748.7,17467.4,19023.8,19332
immediate_response,0,48,112,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,6896.42,12336.5,15829.6,15278.4,18376.9,19331.3,19794
immediate_response,0,48,116,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,6214.97,11318.8,12599.3,13240.9,17228.9,19177.8,19404.7
immediate_response,0,48,120,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,7270.15,15353.4,17531.6,16654.8,18812.3,19663.6,21867.7
immediate_response,0,48,124,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10849.9,17693.4,18751.9,17896.9,19151.3,19550,20412
immediate_response,0,48,128,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4937.37,5362.23,5705.93,5905.44,6190.87,7382.52,7805.66
immediate_response,0,48,132,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,5305.92,7266.63,11385.7,11311.6,14354.2,18246.8,18403.5
immediate_response,0,48,136,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4990.95,5864.02,10285.8,9880.35,12046.4,17268.6,23370.2
immediate_response,0,48,140,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,6279.65,11959.8,15543.9,14394.8,16951.9,18388.5,19756.7
