pattern,target_rank,active_workers,worker_rank,worker_host,is_remote,payload_bytes,iters,lat_min_us,lat_p25_us,lat_median_us,lat_mean_us,lat_p75_us,lat_p95_us,lat_max_us
incast,0,1,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,1377.23,1405.05,1418.71,1430.76,1437.79,1536.11,1619.14
fanout,0,1,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,1001.26,1216,1638.59,1518.07,1755.93,1869.34,1895.95
full_duplex,0,1,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,1890.79,2117.56,2227.85,2235.91,2348.86,2536.71,2620.1
immediate_response,0,1,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,2482.42,2558.21,2822.14,2967.39,3300.01,3687.15,4209.76
incast,0,2,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,499.474,512.096,631.419,668.473,736.974,788.122,1918.43
incast,0,2,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,1411.5,1984.08,2019.16,1989.47,2046.22,2091.93,2210.71
fanout,0,2,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,416.773,1031.97,1070.02,1109.78,1139.55,1594.26,2441
fanout,0,2,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,958.205,1130.66,1184.8,1246.11,1252.8,1952,2185.26
full_duplex,0,2,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,1289.99,3002.55,3112.29,2872.18,3205.15,3296.11,3364.36
full_duplex,0,2,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,2369.78,2631.51,2923.09,3071.33,3402.07,4289.38,4659.1
immediate_response,0,2,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,1169.64,1282.54,1331.8,1488.81,1439.45,2848.81,3223.83
immediate_response,0,2,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,2608.24,3611.24,3713.41,3688.32,3831.31,4164.73,4329.05
incast,0,4,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,1967.9,3055.42,3217.27,3169.01,3427.62,3633.58,3659.97
incast,0,4,48,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,1137.9,1210.47,2019.01,1986.72,2574.83,3068.74,3096.25
incast,0,4,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,1504.58,1790.85,2739.71,2613.89,3187.67,3625.58,3715.6
incast,0,4,144,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,985.181,3484.15,3590.64,3420.58,3677.44,3793.33,3857.41
fanout,0,4,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,2467.07,2535.08,2586.27,2630.51,2653.2,2785.51,4327.64
fanout,0,4,48,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,1819.66,1927.87,1952.82,1977.53,2011.49,2121.38,2339.55
fanout,0,4,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,1870.37,1942.21,2084.62,2134.32,2237.52,2560.55,3233.08
fanout,0,4,144,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,916.283,986.379,1065.21,1107.16,1173.43,1412.22,1433.58
full_duplex,0,4,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,6953.75,7260.71,7402.24,7376.85,7528.43,7646.6,7771.77
full_duplex,0,4,48,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,5405.74,6428.56,6622.35,6574.46,6799.18,6950.14,7025.05
full_duplex,0,4,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,5749.32,6161.89,6350.88,6623.03,6922.43,8074.33,8103.53
full_duplex,0,4,144,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,5161,5952.82,6449.45,6357.91,6739.29,7082.07,7505.03
immediate_response,0,4,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,5131.67,6416.51,6767.02,6813.33,7117.69,7728.43,8392.03
immediate_response,0,4,48,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,2207.94,2749.09,4590.08,4178.87,5029.15,6560.28,7453.81
immediate_response,0,4,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,3423.56,5558.49,6340.42,6154.06,6623.29,8661.36,8902.9
immediate_response,0,4,144,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,3328.4,8069.72,8307.34,7963.93,8508.88,8921.44,9145.69
incast,0,8,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,7296.07,8294.66,9015.29,9745.04,11771.2,12140.8,12485.5
incast,0,8,24,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,6714.15,7682.05,8417.45,9024.26,10772,11203.1,11795.6
incast,0,8,48,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,6036.24,6876.53,7549.76,7910.91,9203.22,10118.2,10339.5
incast,0,8,72,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,3298.69,4556.52,5572.87,5577.71,6176.4,8392.78,10482.1
incast,0,8,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,6379.85,7542.97,8605.69,9161.86,11090.6,12442.4,12660.5
incast,0,8,120,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,2505.74,5855.86,6667.69,7202.37,9301.36,11275,11941.4
incast,0,8,144,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,1754.41,4340.76,5338.66,5864.35,7478.01,9408.91,9841.4
incast,0,8,168,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,3585.82,4417.23,5603.85,6054.93,7207.52,9080.65,10037.1
fanout,0,8,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,5898.11,6061.72,6116.02,6147.6,6168.48,6386.71,6929.59
fanout,0,8,24,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,5271.1,5420.18,5465.5,5509.88,5514.56,5872.63,6292.63
fanout,0,8,48,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,4434.17,4585.85,4647.92,4678.17,4697.31,5010.33,5409.9
fanout,0,8,72,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,3360.32,3452.95,3501.42,3543.41,3532.67,3796.08,4966.88
fanout,0,8,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,2921.71,3203.75,3606.11,3495.91,3724.93,3907.83,4194.59
fanout,0,8,120,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,1972.52,2471.1,2654.61,2778.71,2688.03,4276.12,4376.31
fanout,0,8,144,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,1581.2,2043.3,2222.5,2230.01,2364.72,2810.38,2823.57
fanout,0,8,168,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,2234.9,2614.29,2847,2789.67,2905.34,3086.25,3477.26
full_duplex,0,8,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,14125.4,15780.2,16580.9,17160.1,18748.6,19995,20363
full_duplex,0,8,24,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,13497,15104,15841.9,16401.6,17934,19156.7,19518.6
full_duplex,0,8,48,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,12393.2,14182.2,14884.4,15311.4,16723.2,18356.1,18726.4
full_duplex,0,8,72,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,11465.2,13201.7,13577.6,14154.7,15490.9,16825,17232.1
full_duplex,0,8,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10204.1,12250.5,13424.9,13608.1,14530.2,17107.2,20519.4
full_duplex,0,8,120,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,9967.25,12226.1,12918.6,13175.8,13828.8,15643.6,18582.7
full_duplex,0,8,144,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10151,11724.7,12896.4,13069.9,14172.2,15978.2,17738.6
full_duplex,0,8,168,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,9794.79,11969,12946.9,13100.1,14236.4,16205.8,20172.4
immediate_response,0,8,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,13903.7,15305.3,16176.6,16504.9,18046.5,19017.5,19224.7
immediate_response,0,8,24,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,12412.7,13737,14696.8,14934.3,16268.8,17527.9,17737.7
immediate_response,0,8,48,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,8999.93,11822.1,12635.1,12793.5,13957.9,15139.2,16085.8
immediate_response,0,8,72,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,4700.59,7354.81,9522.37,9669.18,11581,14103.8,15370.5
immediate_response,0,8,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,11209.9,13111.5,14499.7,14865.6,16350.1,18366.9,19082.8
immediate_response,0,8,120,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4480.63,10496.7,11672.7,12056.9,13544.6,16237,19320.9
immediate_response,0,8,144,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,3075.68,6467.94,8442.04,8166.33,9896.13,12329.9,14517.8
immediate_response,0,8,168,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,5979.01,8064.26,9269.98,9275.87,10493,12781.1,14691.5
incast,0,12,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,10990.6,12670.8,14435.7,14738.5,17115.5,18474.1,18512.2
incast,0,12,16,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,10550.6,12157.1,13872.4,14165.6,16592,17791.2,17815.2
incast,0,12,32,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,10028,11570.6,13189.6,13332.6,15383.1,16274.9,16680.3
incast,0,12,48,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,8886.18,9769.01,10494.6,11180.8,11527.2,16368.7,17056.4
incast,0,12,64,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,4726.19,5105.74,5674.68,6618.08,6227.49,12331,13489.1
incast,0,12,80,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,918.39,1247.64,1548.3,3405.6,5988.56,9703.12,12071.2
incast,0,12,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,6265.03,10879.5,12459,12808.7,15508.8,16886.1,16936.3
incast,0,12,112,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,7767.9,10357.9,12039,12513.3,14963.5,16685.7,17209.2
incast,0,12,128,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,7569.26,10829.2,12453.8,12938.3,15611.5,17057.6,17271.8
incast,0,12,144,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,7538.48,8452.68,10756.1,10536.5,12040.8,13500.8,14290.6
incast,0,12,160,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,7251.46,10871,12368.6,12923.8,15376.4,16969.4,17223.7
incast,0,12,176,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,6834.83,8117.46,10428.6,10141.1,12028.2,13229.2,13950.4
fanout,0,12,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,7042.39,7517.49,7851.9,8592.8,9380.31,11592,12493.1
fanout,0,12,16,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,6543.89,6962.37,7250.11,7978.45,8741.9,10835.6,11700.3
fanout,0,12,32,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,5959.46,6391.05,6646.48,7318.82,7999.99,9969.45,10865.9
fanout,0,12,48,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,2540.62,5673.28,5925.46,6459.65,6859.63,9188.78,9908.88
fanout,0,12,64,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,4395,4707.4,4915.78,5525.04,6184.12,7472.95,8653.87
fanout,0,12,80,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,934.183,1012.79,1097.25,2176.83,1926.22,6484.62,7365.86
fanout,0,12,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,1348.1,2237.82,2523.61,2950.73,3291.9,4557.22,7095.71
fanout,0,12,112,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,2299.56,3640.27,4304.57,4397.43,4958.09,6790.75,9190.86
fanout,0,12,128,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,2764.89,4138.46,4697.24,4914.23,5448.65,6948.45,9379.98
fanout,0,12,144,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,2229.4,3724.77,4190.91,4296.16,4895.75,5522.68,8391.54
fanout,0,12,160,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,2329.41,3817.92,4496.47,4535.03,5219.02,6024.62,6754.1
fanout,0,12,176,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,1148.42,3664.34,4609.63,4632.63,5252.96,6493.7,8926
full_duplex,0,12,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,22671.9,23775.3,23877.8,23819.6,24010.7,24332.7,24738.8
full_duplex,0,12,16,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,21990.6,23031.1,23144.7,23073.8,23267.5,23533.7,23707.8
full_duplex,0,12,32,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,20751.9,21717.4,22031.7,22034.5,22438.2,22717.9,22980.1
full_duplex,0,12,48,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,19939.4,20908.6,21230.4,21277.9,21716.4,21915.9,22275.8
full_duplex,0,12,64,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,14707.7,15495.7,17515.1,17636.7,19919.3,20089.1,20495.9
full_duplex,0,12,80,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,14170.1,14830.5,16217.2,15897.8,16638.8,17790,19625.2
full_duplex,0,12,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,15925.4,16788.6,18461.6,18541.1,19732.4,21949.3,22820.4
full_duplex,0,12,112,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,16882.8,18431.8,19469.2,19373.8,20012.7,21437.4,23187
full_duplex,0,12,128,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,17873.9,19157.7,20100,19945.3,20640.8,21431.3,22062.6
full_duplex,0,12,144,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,16009.3,18062.3,19268,18994.5,20113.3,20689.5,21571.8
full_duplex,0,12,160,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,16583.6,17807.1,19107.6,19153.5,20692.5,21133,22082.8
full_duplex,0,12,176,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,17310,18410,20246.1,19828.4,21140.6,21580.6,21745.4
immediate_response,0,12,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,22862.3,23002.9,23137.8,23172.5,23252.7,23614.9,23805.1
immediate_response,0,12,16,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,21535.5,21631.6,21757.4,21800.4,21871.2,22207.9,22415.2
immediate_response,0,12,32,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,19414.4,20146.9,20331.2,20310.6,20507.5,20849.5,21134.7
immediate_response,0,12,48,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,11922.1,13327.6,13830.9,15115.8,17693.3,20404.9,20595.2
immediate_response,0,12,64,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,6441.92,7563.21,7890.46,11971.2,18056.9,20416.6,20648
immediate_response,0,12,80,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,2187.38,2233.55,2254.52,4721.83,2286.77,18071.8,20237.4
immediate_response,0,12,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,15924.1,18239.4,19140.1,19204.1,19865.7,21447.2,22153.8
immediate_response,0,12,112,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,16984.1,18556.4,19570.3,19479.5,20294.7,21192.8,22364.4
immediate_response,0,12,128,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,16312.5,18619,19463.8,19364.4,20147.6,21179.3,22494.9
immediate_response,0,12,144,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,10820.1,13837.6,15135.2,14959,15899.5,18436.4,19376.2
immediate_response,0,12,160,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,16489.1,17939.8,18652,18806.8,19911.9,21005.4,21498.6
immediate_response,0,12,176,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,11111.2,12618.6,14272,14651.5,15883.3,19525.9,20738.3
incast,0,16,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,15567.9,18103.6,19317.6,19672.2,20121.4,25129,25428.6
incast,0,16,12,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,15063.3,17527.9,18748.8,19056.6,19466.2,24494.9,24633.1
incast,0,16,24,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,14566.3,16958.1,18005.1,18351,18819.3,23117.1,23926
incast,0,16,36,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,9881.17,14097.8,14660.6,15084.3,15791.4,19562.6,22180.1
incast,0,16,48,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,1494.83,8483.65,8967.76,9633.28,9915.49,15906.6,17752.3
incast,0,16,60,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,1078.81,1299.27,1396.97,2365.86,1650.26,10617.7,13931.6
incast,0,16,72,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,1447.58,2131.43,2281.23,2944.11,2861.19,8033.8,11493.8
incast,0,16,84,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,1559.39,2909.86,3249.28,3687.55,3648.36,5610.9,13579.9
incast,0,16,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,13610,15683.6,17083.9,17521.4,18268.6,23168.9,23693.9
incast,0,16,108,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,14064.4,16735.9,17790,18517.4,19419.5,23996.7,25685.1
incast,0,16,120,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,13724.7,16223.9,17003.8,17689,18277.5,23257.2,24007.3
incast,0,16,132,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,12646.9,16198.8,17014.2,17637.6,18304.3,23163.7,25013
incast,0,16,144,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,11795.4,13180.7,14688.3,14758,15530.8,18985.3,19707.5
incast,0,16,156,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,13355.7,15497.1,16846.7,17439.3,18422.9,23080.1,23419.4
incast,0,16,168,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,11055.9,12899.4,14553.9,14578.3,15645.3,19193,19771.9
incast,0,16,180,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,6513.78,15834,17002.9,17470.1,18138.4,23356.7,23893.6
fanout,0,16,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,10024.3,10433.2,10824.3,10722.3,10946.7,11250.6,12110.9
fanout,0,16,12,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,9516.32,9885.81,10251.6,10177.9,10393.6,10728.8,11487.3
fanout,0,16,24,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,8980.33,9350.98,9654.44,9604.13,9826.17,10107.8,10893.8
fanout,0,16,36,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,8374.2,8726.44,8979.84,8950.16,9148.8,9430.92,10175.1
fanout,0,16,48,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,7561.46,7984.66,8273.45,8243.81,8429.81,8624.76,9462.19
fanout,0,16,60,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,925.011,1019.4,1044.64,1434.34,1097.17,4566.75,7492.82
fanout,0,16,72,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,1240.89,1963,2042.39,2609.68,2168.21,7118.94,7447.66
fanout,0,16,84,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,2053.25,2830.35,2955.06,3128.95,3145.18,4787.51,7781.37
fanout,0,16,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,3135.05,4301.04,4909.48,6106.79,8262.77,9364.71,9568.58
fanout,0,16,108,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4280.53,6007.3,7726.86,7328.03,8781.93,9405.92,9661.2
fanout,0,16,120,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,4839.3,7340.09,8024.21,7897.8,8672.59,9417.78,10168.7
fanout,0,16,132,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,3667.59,4944.49,5529.18,6153.56,7637.92,8680.25,8931.9
fanout,0,16,144,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,3896.69,4901.16,5732.18,6118.82,7162.17,8023.19,9550.22
fanout,0,16,156,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,5102.59,5750.99,6252.11,6569.67,6939.37,8465.7,8550.27
fanout,0,16,168,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,5107.9,5843.61,6395.99,6402.04,6770.01,7419.91,8942.51
fanout,0,16,180,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,5070.51,6470.89,7188.77,7252.77,8093.76,8948.84,9374.61
full_duplex,0,16,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,26288.3,28363.5,31385.3,33227.4,38587.4,41878.6,42237.4
full_duplex,0,16,12,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,25703.2,27721.3,30710.3,32492.3,37786.1,40972.8,41357.7
full_duplex,0,16,24,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,24507.4,27131.5,29600.6,31382.5,35934.7,39924.1,40543.2
full_duplex,0,16,36,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,23925.8,26126.1,28912.7,30591.4,35600.1,38481.7,39700.4
full_duplex,0,16,48,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,17294.5,21649.1,24846.7,25777,28209.1,36837.1,37771.4
full_duplex,0,16,60,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,16487.3,18866.3,20800.5,22239.9,25205.4,28771.3,33673.8
full_duplex,0,16,72,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,17133.9,19930.4,21657.3,22705,25749.9,29678.7,30479.7
full_duplex,0,16,84,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,16562.7,20598.3,22255.9,23655.4,27254.9,31042.2,31879.5
full_duplex,0,16,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,19293.7,22966.5,25440.9,26593.9,29913.1,36352.5,37414.6
full_duplex,0,16,108,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,21163.4,24503,27182.1,28169.1,31255.4,36309.3,39827.2
full_duplex,0,16,120,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,21179,25077.6,27363.4,29186.7,33062.9,38031.3,57420.7
full_duplex,0,16,132,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,20277.9,23758.7,25991.3,27548,32094.8,36179.4,37854.5
full_duplex,0,16,144,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,21026.2,23997.1,25679.3,27683.1,32941.1,35528.5,38856.9
full_duplex,0,16,156,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,21299.5,24342.3,26349,27850.9,31681,35524.9,36534.1
full_duplex,0,16,168,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,21918.2,25480.4,27157.2,28595.2,32079.5,37983,39310.8
full_duplex,0,16,180,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,22492.9,25933.1,28219.6,32722.2,34325.1,37613.2,124171
immediate_response,0,16,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,25690.4,27267.6,30081,31511.9,34783,41902.8,42718
immediate_response,0,16,12,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,24544.3,26087.1,28690.7,30263.8,33258.1,40398.5,45244.7
immediate_response,0,16,24,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,19483,24834.1,26988.4,27868.3,31459.3,33891.5,35505.7
immediate_response,0,16,36,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,11741.3,18729.6,19799.1,23319.3,23149.4,48382.2,72931.1
immediate_response,0,16,48,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,1921.91,11530.6,13114.5,15945.8,21755.6,27233,28992.9
immediate_response,0,16,60,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,1924.19,2225.01,3552.69,10275.2,18103.5,28237.6,30164.8
immediate_response,0,16,72,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,2321.64,3547.72,4104.71,8104.1,10948.8,23407.8,37336.9
immediate_response,0,16,84,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,2898.63,5137.61,6083.49,9830.72,9324.7,27511.4,33554.1
immediate_response,0,16,96,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,16384.4,23415.1,25181.8,27047.4,30179.4,37328.6,38992
immediate_response,0,16,108,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,20043.6,24454.5,26163.5,27652.4,29476.5,38647.2,39903.3
immediate_response,0,16,120,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,21857.7,25426.5,27656.8,29115.5,31882.1,39159.9,39965
immediate_response,0,16,132,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,18310,23372.6,25448.3,26662.4,27302.6,36734.1,38191.5
immediate_response,0,16,144,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,16101.3,18486.4,20566.2,21677.2,24392.1,28495.4,36563.6
immediate_response,0,16,156,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,18401.5,21749.7,23629.6,25265.6,28398.1,35494.2,36966.4
immediate_response,0,16,168,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,15983.6,18161.2,20756.8,22294.8,25292,30656.6,37756.1
immediate_response,0,16,180,"n23m0236.hpc.itc.rwth-aachen.de",1,4194304,50,18005.8,22330,24379.5,26160.4,28013.1,36757.1,39643.9
incast,0,24,1,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,23525.4,25042.2,27773.1,28783.5,31508.7,37992.6,41218.7
incast,0,24,8,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,23022.4,24510,27206.3,28154.2,30808.7,37277.2,40424.6
incast,0,24,16,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,22514.7,23955.5,26621.8,27337.9,30107.9,34662.9,37001.9
incast,0,24,24,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,20584.2,21413,22955.8,23222.4,24628.1,27206.5,29711.6
incast,0,24,32,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,12926.5,13793.4,14751.6,15222.1,16025.4,18353.1,23764.6
incast,0,24,40,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,949.786,1084.18,1198.84,2163.16,1277.03,12583.3,14629.1
incast,0,24,48,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,1727.31,1913.11,2103.61,3937.86,2472.05,17681.8,29979
incast,0,24,56,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,2488.74,2720.93,2962.41,4589.74,3549.07,20306.9,25639.4
incast,0,24,64,"n23m0223.hpc.itc.rwth-aachen.de",0,4194304,50,3266.99,3594.73,4045.28,6148.99,4894.04,19945.9,25335.4
