pattern,target_rank,active_workers,worker_rank,worker_host,is_remote,payload_bytes,iters,lat_min_us,lat_p25_us,lat_median_us,lat_mean_us,lat_p75_us,lat_p95_us,lat_max_us
incast,0,1,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,620.497,640.729,651.552,651.587,658.907,664.245,791.491
fanout,0,1,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,607.309,624.869,635.808,635.416,647.007,656.641,677.166
full_duplex,0,1,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,699.694,711.269,718.892,718.193,723.255,731.321,739.851
immediate_response,0,1,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1209.06,1233.92,1247.54,1251.74,1265.86,1286.58,1329.07
incast,0,2,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,332.327,334.242,343.131,343.114,350.462,354.669,356.004
incast,0,2,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,624.303,666.776,678.217,696.185,712.967,790.467,882.177
fanout,0,2,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,250.63,260.469,333.046,305.384,342.193,356.712,360.516
fanout,0,2,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,588.963,600.682,610.363,610.049,617.627,630.93,633.234
full_duplex,0,2,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,355.165,359.564,368.534,369.788,374.038,382.559,449.637
full_duplex,0,2,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,696.11,714.835,730.21,741.954,743.674,785.753,1277.68
immediate_response,0,2,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,654.645,660.568,678.409,672.914,683.801,687.921,694.735
immediate_response,0,2,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1214.42,1236.83,1245.48,1251.7,1267.37,1289.5,1326.07
incast,0,4,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,545.842,593.485,611.55,624.575,617.065,714.788,972.666
incast,0,4,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,574.041,684.205,705.172,699.76,713.499,720.5,1073.18
incast,0,4,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,695.331,712.314,725.072,725.658,730.646,737.509,888.821
incast,0,4,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,690.183,710.226,716.089,723.866,721.651,741.84,924.302
fanout,0,4,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,286.281,302.771,404.645,383.893,427.305,476.533,561.275
fanout,0,4,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,325.723,347.359,459.99,478.573,580.571,694.415,722.057
fanout,0,4,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,607.542,633.599,644.555,643.092,652.891,662.83,671.249
fanout,0,4,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,605.347,632.6,640.181,641.5,653.388,661.362,667.357
full_duplex,0,4,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,476.046,551.743,586.27,586.897,624.91,663.881,688.887
full_duplex,0,4,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,471.787,572.936,619.515,631.055,684.874,778.352,893.648
full_duplex,0,4,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,765.07,807.482,832.239,857.432,862.166,940.388,1381.71
full_duplex,0,4,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,737.822,787.214,797.202,809.592,822.835,882.736,933.392
immediate_response,0,4,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,959.54,1053.74,1073.94,1073.37,1084.91,1137.52,1216.18
immediate_response,0,4,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1161.46,1237.36,1437.87,1389.33,1524.68,1586.54,1680.32
immediate_response,0,4,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1337.89,1376.82,1406.15,1400.49,1420.36,1437.13,1459.9
immediate_response,0,4,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1336.07,1378.27,1398.93,1395.2,1414.12,1437.94,1449.15
incast,0,8,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,632.273,1253.84,1401.39,1410.91,1534.19,1744.06,1842.36
incast,0,8,24,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1184.45,1467.87,1532.98,1561.46,1708.57,1807.44,1836.06
incast,0,8,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1495.92,1605.45,1732.95,1717.33,1821.75,1890.99,1924.83
incast,0,8,72,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1423.45,1575.43,1664.99,1680.42,1768.82,1885.27,1929.82
incast,0,8,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,798.893,928.035,1039,1057.24,1151.87,1342.51,1438.3
incast,0,8,120,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,814.579,1152.27,1280.48,1267.95,1383.52,1505.71,1565.94
incast,0,8,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,780.563,893.217,969.324,1011.6,1120.9,1296.59,1434.01
incast,0,8,168,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,791.393,1043.7,1114.08,1107.39,1175.38,1315.1,1349.64
fanout,0,8,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,0.115,813.606,916.135,907.756,957.509,1322.77,1632.52
fanout,0,8,24,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,702.539,855.81,930.506,950.758,982.745,1118.02,1677.95
fanout,0,8,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,591.016,740.488,798.277,828.438,839.359,1077.2,1701.32
fanout,0,8,72,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,591.86,737.36,796.442,834.435,861.392,1101.3,1699.24
fanout,0,8,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,694.103,699.606,703.443,704.397,707.767,716.357,722.986
fanout,0,8,120,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,688.768,697.793,703.335,737.916,708.672,912.309,1448.68
fanout,0,8,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,694.575,697.369,704.054,738.512,707.733,911.513,1436.92
fanout,0,8,168,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,691.512,698.217,704.875,739.199,709.421,913.095,1441.42
full_duplex,0,8,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1502.17,1917.46,1997.47,2006.15,2092.29,2289.72,2341.37
full_duplex,0,8,24,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1543.58,1619.34,1695.9,1752.49,1866.51,2055.49,2175.87
full_duplex,0,8,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1893.13,2016.45,2087.24,2114.41,2180.44,2360.55,2470.05
full_duplex,0,8,72,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1766.86,1957.81,2035.79,2059.02,2124.48,2302.58,2373.07
full_duplex,0,8,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1547.91,1751.03,1921.7,1921.26,2029.97,2258.17,2462.78
full_duplex,0,8,120,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1849.15,2037.91,2135.4,2130.05,2214.81,2362.81,2463.25
full_duplex,0,8,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1538.67,1711.13,1842.26,1837.65,1962.66,2064.79,2264.52
full_duplex,0,8,168,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1484.85,1604.95,1727.37,1767.95,1876.77,2247.16,2276.64
immediate_response,0,8,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,2002.19,2096.59,2211.9,2240.25,2310.56,2532.99,3076.12
immediate_response,0,8,24,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,2189.2,2408.53,2510.3,2506.59,2593.55,2736.24,2758.82
immediate_response,0,8,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,2441.57,2590.45,2674,2688.78,2758.96,2898.65,3074.74
immediate_response,0,8,72,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,2377.41,2519.57,2604.01,2617.55,2682.99,2831.48,2970.14
immediate_response,0,8,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1628.18,1810.96,1907.31,1913.51,1999.83,2125.38,2217.09
immediate_response,0,8,120,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1800.91,2111,2165.45,2161.38,2250.53,2405.11,2421.09
immediate_response,0,8,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1666.17,1796.13,1912.63,1913.31,2029.92,2142.04,2367.07
immediate_response,0,8,168,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1654.22,1843.43,1919.18,1908.83,2031.2,2080.89,2167.38
incast,0,12,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,2215.99,2628.57,2694.85,2685.67,2762.26,2880.8,3455.07
incast,0,12,16,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,2519.52,3069.23,3191.93,3148.31,3252.02,3366.94,3425.53
incast,0,12,32,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,3009.71,3373.11,3493.72,3452.77,3549.74,3655.94,3713.72
incast,0,12,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,3067.41,3429.98,3529.14,3505.28,3608.28,3684.99,3733.9
incast,0,12,64,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,2954.68,3314.8,3437.72,3398.62,3494.26,3585.49,3616.6
incast,0,12,80,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,2895.76,3266.62,3372.92,3339.56,3436.43,3529.23,3553.61
incast,0,12,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1397.95,1766.5,1868.64,1857.87,1979.29,2117.41,2176.2
incast,0,12,112,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1637.03,1960.54,2071.04,2077.21,2197.75,2289.24,2579.93
incast,0,12,128,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1377.16,1766.74,1882.87,1889.81,2047.52,2180.56,2278.43
incast,0,12,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1450.99,1811.76,1905.4,1884.33,2001.66,2111.62,2205.72
incast,0,12,160,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1315.7,1747.85,1851.94,1813.96,1923.1,1999.47,2054.2
incast,0,12,176,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1508.32,1932.35,2060.2,2022.62,2139.23,2230.18,2259.59
fanout,0,12,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,988.151,1214.18,1317.42,1313.79,1385.03,1527.08,1838.94
fanout,0,12,16,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1135.52,1277.66,1381.28,1369.96,1433.64,1566.36,1770
fanout,0,12,32,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,987.725,1186.34,1250.19,1250.44,1328.1,1411.89,1510.42
fanout,0,12,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,992.705,1198.34,1280.94,1280.96,1343.07,1473.44,1845.17
fanout,0,12,64,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1028.52,1182.46,1273.17,1266.69,1343.51,1449.44,1603.68
fanout,0,12,80,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1060.98,1220.22,1293.8,1310.44,1379.04,1517.48,1839.44
fanout,0,12,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1032.61,1038.29,1040.67,1040.72,1043.4,1047.3,1049.78
fanout,0,12,112,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,766.987,1038.79,1040.67,1044.38,1043.75,1050.35,1286.07
fanout,0,12,128,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1025.73,1030.3,1031.85,1031.96,1033.43,1036.22,1043.99
fanout,0,12,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,830.348,1038.99,1040.72,1044.64,1043.96,1050.31,1284.51
fanout,0,12,160,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1035.6,1041.13,1041.95,1042.84,1044.72,1049.17,1053.31
fanout,0,12,176,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,771.774,1040.25,1042.6,1042.24,1044.73,1050.67,1285.09
full_duplex,0,12,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,2341.89,2926.65,3240.94,3129.48,3350.41,3438.28,4013.47
full_duplex,0,12,16,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,2216.43,2663.05,2753.94,2826.71,2953.18,3275.72,3745.67
full_duplex,0,12,32,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,3384.74,3591.12,3722.1,3711.89,3807.18,3936.44,4367.66
full_duplex,0,12,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,3321.49,3704.26,3793.87,3783.62,3868.5,3965.36,4311.16
full_duplex,0,12,64,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,3181.05,3544.56,3636.31,3617.75,3709.7,3769.15,4166.87
full_duplex,0,12,80,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,3249.51,3641.86,3707.67,3703.46,3802.86,3894.4,4240.16
full_duplex,0,12,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2452.76,2901.32,3072.43,3082.59,3271.41,3572.91,3745
full_duplex,0,12,112,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2850.01,3290.05,3499.74,3436.67,3578.51,3682.84,4201.93
full_duplex,0,12,128,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2349.3,2722.44,2833.68,2962.57,3184.56,3576.13,3701.09
full_duplex,0,12,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2496.91,2819.49,2941.27,2978.86,3149.61,3446.75,3661.39
full_duplex,0,12,160,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2572.66,2767.14,2990.27,2969.35,3130.8,3325.18,3638.9
full_duplex,0,12,176,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2558.05,3120.87,3331.44,3281.51,3426.97,3663.35,3894.77
immediate_response,0,12,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,3385,3513.39,3644.04,3761.45,3769.66,4692.23,5000.95
immediate_response,0,12,16,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,3138.75,3820.96,3951.95,3921.84,4099.33,4218.92,5028.12
immediate_response,0,12,32,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4233.73,4571,4730.18,4715.43,4877.68,5003.95,5090.81
immediate_response,0,12,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4341.48,4639.57,4790.14,4769.7,4884.18,5043.5,5187.99
immediate_response,0,12,64,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4102.8,4454.58,4566.55,4593.82,4758.64,4930.48,5457.16
immediate_response,0,12,80,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,3405.78,4422.22,4549.93,4538.79,4716.11,4856.83,5175.57
immediate_response,0,12,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2539.29,2756.36,2966.73,2937.91,3066.63,3220.6,3290.55
immediate_response,0,12,112,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2715.14,3067.08,3209.81,3173.74,3291.68,3356.89,4041.8
immediate_response,0,12,128,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2403.42,2706.35,2879.31,2862.38,3026,3205.99,3264.27
immediate_response,0,12,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2396.67,2807.79,3002.55,2956.84,3114.2,3257.7,3310.09
immediate_response,0,12,160,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2463.97,2823.31,2935.17,2929.57,3094.39,3197,3245.62
immediate_response,0,12,176,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2651.97,3038.35,3146.49,3134.2,3230.78,3308.49,4131
incast,0,16,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,3560.74,4018.84,4078.6,4196,4145.06,5192.27,5442.8
incast,0,16,12,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,3881.86,4786.36,4840.65,4808.91,4924.25,5088.37,5189.84
incast,0,16,24,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,3931.65,5032.67,5118.64,5027.74,5159.35,5208.56,5254.64
incast,0,16,36,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,5158.17,5295.39,5322.7,5341.65,5393.51,5489,5546.73
incast,0,16,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,5220.93,5321.71,5381.14,5376.85,5426.14,5506.13,5539.87
incast,0,16,60,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,5294.24,5378.61,5444.39,5437.58,5485.86,5570.83,5591.58
incast,0,16,72,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,3879.78,5177.27,5246.86,5191.23,5286.61,5337.72,5371.6
incast,0,16,84,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,5084.88,5156.81,5185.44,5194.48,5224.63,5313.88,5452.44
incast,0,16,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2388.3,2644.75,2819.52,2861.69,2991.97,3399.45,3462.71
incast,0,16,108,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2429.72,2650.67,2881.74,2890.9,3051.73,3421.95,3578.49
incast,0,16,120,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2694.85,3106.23,3426.86,3331.08,3502.37,3589.38,4013.01
incast,0,16,132,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2373.49,2460.18,2561.35,2621.61,2768.92,2926.48,3359.24
incast,0,16,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2301.79,2451.67,2580.48,2615.4,2728.65,3003.91,3070.27
incast,0,16,156,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2341.63,2563.23,2818.26,2810.2,3079.69,3146.82,3381.62
incast,0,16,168,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2336.2,2543.87,2711.48,2710.16,2863.52,3050.53,3143.28
incast,0,16,180,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2472.44,2686.68,2873.32,2854.95,2968.52,3151.34,3434.63
fanout,0,16,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1295.74,1699.38,2022.9,2012.53,2252.72,2747.74,3388.42
fanout,0,16,12,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1657.36,2329.85,2723.5,2730.39,3045.63,3709.77,4127.93
fanout,0,16,24,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1604.29,2040.75,2278.36,2371.23,2610.32,3192.41,3599.88
fanout,0,16,36,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1641.4,2111.63,2385.24,2400.51,2632.2,3214.92,3614.73
fanout,0,16,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1660.63,2129.21,2413.95,2431.87,2661.49,3239.53,3688.04
fanout,0,16,60,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1660.88,2113.95,2417.06,2428.36,2661.07,3221.27,3688.16
fanout,0,16,72,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1628.45,2013.6,2238.19,2320.08,2553.82,3073.07,3498.64
fanout,0,16,84,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1621,1999.01,2178.76,2297.33,2545.27,3061.15,3455.79
fanout,0,16,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1374.42,1377.4,1378.64,1378.78,1379.84,1383.08,1385.26
fanout,0,16,108,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1373.24,1377.6,1378.35,1378.44,1379.61,1381.79,1383.09
fanout,0,16,120,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1372.58,1377.51,1378.62,1378.56,1379.43,1382.45,1383.75
fanout,0,16,132,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1376.92,1379.92,1380.43,1380.52,1381.55,1382.47,1384.79
fanout,0,16,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1373.06,1378.03,1379.17,1379.29,1380.4,1382.21,1383.17
fanout,0,16,156,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1373.54,1377.59,1378.81,1378.62,1380.16,1381.65,1383.34
fanout,0,16,168,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1375.19,1378.61,1379.8,1379.55,1380.66,1382.13,1382.62
fanout,0,16,180,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1375.67,1379.92,1380.98,1381.1,1382.15,1384.07,1388.42
full_duplex,0,16,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,3559.42,4312.56,4919.77,5091.12,5638.24,6763.81,7667.85
full_duplex,0,16,12,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,3570.14,4181.96,4859.62,4911.25,5313.24,6743.36,7189.26
full_duplex,0,16,24,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,3395.47,4747.31,5066.56,5308.66,5860.83,7175.06,7500.67
full_duplex,0,16,36,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,5100.59,5306.08,5542.4,5883.77,6367.68,7343.21,7919.41
full_duplex,0,16,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4969.69,5387.11,5587.66,6009.32,6649.02,7445.74,7951.61
full_duplex,0,16,60,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4963.24,5426.03,5597.27,5995.41,6674.08,7519.55,7848.67
full_duplex,0,16,72,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4810.76,5236.19,5437.64,5794.54,6420.26,7270.71,7696.39
full_duplex,0,16,84,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4082.63,5255.99,5483.81,5830.36,6525.28,7203.13,7649.09
full_duplex,0,16,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,3711.4,4229.95,4729.63,4811.74,5202.81,6119.08,6957.63
full_duplex,0,16,108,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,3570.12,4183.29,4633.98,4748.68,5067.48,6312.38,6442.91
full_duplex,0,16,120,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,3657.71,4680.61,4933.9,5212.06,6017.77,6691.3,6860.59
full_duplex,0,16,132,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,3210.87,3720.99,4010.32,4143.16,4597.39,4959.7,5471.03
full_duplex,0,16,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,3531.22,4114.25,4462.45,4671.48,5321.28,6158.27,6696.61
full_duplex,0,16,156,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,3657.6,4321.1,4544.5,4872.31,5743.85,6307.02,6846.81
full_duplex,0,16,168,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,3515.53,3894.54,4142.55,4411.61,4930.87,5551.05,6137.26
full_duplex,0,16,180,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,3424.47,4462.28,4921.15,5000.81,5230.99,6607.84,7187.6
immediate_response,0,16,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4490.88,4593.92,4660.45,5040.96,5394.35,6683.17,6787.66
immediate_response,0,16,12,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4416.08,4777.06,5299.24,5222.79,5351.88,6289.24,6530.63
immediate_response,0,16,24,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4380.43,5394.84,5822.8,5652.06,5903.66,5972.8,6035.24
immediate_response,0,16,36,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,6407.27,6565.54,6658.39,6658.69,6720.12,6892.3,6972.92
immediate_response,0,16,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,6448.89,6593.28,6682.95,6683.63,6756.63,6889.68,6991.48
immediate_response,0,16,60,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,6494.54,6590.36,6684.69,6691.03,6762.31,6923.38,6989.8
immediate_response,0,16,72,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,6189.89,6431.49,6514.29,6514,6609.37,6768.79,6941.05
immediate_response,0,16,84,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,5955.58,6248.06,6321.15,6347.95,6449.55,6628.97,6717.23
immediate_response,0,16,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2944.63,3506.31,3759.85,3713.71,3913.73,4023.84,4078.36
immediate_response,0,16,108,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2987.53,3740.07,3868.76,3872.45,3976.22,4177.61,5370.06
immediate_response,0,16,120,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,3615.77,3960.78,4065.06,4282.6,4184.38,5277.15,5592.1
immediate_response,0,16,132,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2861.15,3250.88,3428.71,3464.21,3654.7,3982,4110.84
immediate_response,0,16,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,3100.94,3425.92,3577.68,3572.34,3720.21,3930.09,3989.28
immediate_response,0,16,156,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,3347.62,3644.02,3843.23,3818.64,3946.5,4130.57,4822.02
immediate_response,0,16,168,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,3090.48,3500.44,3625.3,3604.45,3764.33,3880.34,3955.39
immediate_response,0,16,180,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,3180.65,3405.38,3614.12,3626.32,3768.5,3979,5394.24
incast,0,24,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,5489.55,6012.04,6132.27,6314.45,6319.95,8066.4,8568.14
incast,0,24,8,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,5840.68,7361.23,7534.24,7553.75,7771.7,8198.98,8477.97
incast,0,24,16,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,6041.92,7737.08,7940.38,7890.13,8171.13,8337.62,8357.42
incast,0,24,24,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,5663.41,7863.43,8044.59,7953.8,8132.45,8333.1,8353.9
incast,0,24,32,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,8120.59,8399.06,8533.4,8550.66,8718.84,8770.13,8869.65
incast,0,24,40,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,8248.77,8463.86,8596.8,8595.13,8730.34,8812.65,8932.84
incast,0,24,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,8197.09,8488.12,8632.94,8639.78,8820.84,8900.59,9007.39
incast,0,24,56,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,8236.41,8571.21,8744.09,8720.88,8876.43,8983.76,9110.9
incast,0,24,64,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,7903.89,8192.15,8289.73,8322.33,8462.34,8625.45,8787.91
incast,0,24,72,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,7277.7,8243.8,8379.62,8360,8532.35,8660.73,9002.15
