pattern,target_rank,active_workers,worker_rank,worker_host,is_remote,payload_bytes,iters,lat_min_us,lat_p25_us,lat_median_us,lat_mean_us,lat_p75_us,lat_p95_us,lat_max_us
incast,0,1,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1388.08,1409.53,1424.05,1439.39,1444.82,1500.74,1831.18
fanout,0,1,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1362.47,1547.92,1709.92,1750,1912.89,2185.27,2425.86
full_duplex,0,1,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1901.45,2118.46,2220.12,2248.71,2359.44,2531.37,2997.77
immediate_response,0,1,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2791.4,3184.32,3378.6,3453.85,3681.42,4083.92,4362.23
incast,0,2,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,483.454,617.392,695.169,687.682,745.966,775.829,1189.85
incast,0,2,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1810.5,1999.72,2114.79,2167.62,2272.97,2716.48,2780.76
fanout,0,2,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,375.575,979.293,998.625,993.154,1024.54,1062.57,1104.79
fanout,0,2,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1366.25,1597.59,1918.86,1850.78,2015.44,2295.76,2565.3
full_duplex,0,2,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1339.68,2514.78,2955.09,2681.17,3058.26,3086.53,3109.42
full_duplex,0,2,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2580.43,2920.87,3109.5,3311.78,3581.49,4362.93,4771.68
immediate_response,0,2,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1135.44,1203.09,1234.46,1247.68,1285.36,1310.85,1856.77
immediate_response,0,2,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,3876.2,4010.95,4100.36,4165.73,4264.87,4595.38,5076.29
incast,0,4,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,2749.56,2949.98,3241.14,3309.28,3771.28,3919.71,4006.11
incast,0,4,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1724.4,2311.26,2542.02,2707.85,3197.89,3467.12,3511.03
incast,0,4,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1488.11,2809.64,3928.06,3489.18,4088.94,4275.34,4331.22
incast,0,4,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1374.27,1440.38,1724.94,2180.91,2642.94,3926.28,4118.49
fanout,0,4,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,2465.64,2537.66,2629.01,2624.99,2688.23,2778.32,2863.48
fanout,0,4,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1796.1,1865.19,1921.28,1919.26,1968.87,2013.83,2092.91
fanout,0,4,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1982.27,2464.95,2574.85,2559.15,2687.42,2901.48,3007.68
fanout,0,4,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,928.457,1134.94,1300,1296.57,1427.85,1637.85,1687.76
full_duplex,0,4,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,7480.82,8022.63,8091.88,8064.91,8151.66,8327.19,8384.35
full_duplex,0,4,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,5592.68,7178.45,7342.45,7202.36,7392.51,7490.98,7569.59
full_duplex,0,4,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,5757.3,7010.04,7586.69,7673.28,8257.86,9114.5,9809.3
full_duplex,0,4,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,5062.01,5852.84,6299.66,6344.06,6895.6,7256.29,8060.3
immediate_response,0,4,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,6284.95,7024.65,7679.68,7744.17,8101.14,9742.51,10016.6
immediate_response,0,4,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,2176.8,3697.37,5592.52,5256.47,6471.08,7716.55,8718.47
immediate_response,0,4,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4442.92,7390.6,9747.8,9152.58,10788.1,11185.9,11448.5
immediate_response,0,4,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4074.38,5526.26,6551.02,6880.65,8872.7,9760.58,10563.1
incast,0,8,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,7791.86,8448.59,11497.4,10430.8,12000.2,12306.8,12425.7
incast,0,8,24,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,7093.53,7923.77,10655,9712.95,11104.5,11609.7,11655.1
incast,0,8,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,6482.77,7136.73,8407.45,8525.21,9571.88,10480.9,11379
incast,0,8,72,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,3537.91,5217.08,6128.06,6103.87,6456.57,9558.07,10173.6
incast,0,8,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4920.46,7364.85,10072.1,9290.3,11186.4,12096.4,12392.4
incast,0,8,120,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,3576.06,4466.22,6696.52,6379.38,7586.02,9210.34,9503.48
incast,0,8,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4685.08,6879.99,8509.33,8530.08,10302.3,11770.9,12268.1
incast,0,8,168,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1637.49,4319.57,6940.14,6178.52,7500.39,8957.14,9225.97
fanout,0,8,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,5636.87,5798.52,5839.57,5855.26,5910.69,6049.06,6104.57
fanout,0,8,24,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4979.93,5164.99,5208.26,5213.36,5252.12,5390.64,5463.87
fanout,0,8,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4205.78,4352.37,4417.15,4418.31,4479.99,4590.19,4696.65
fanout,0,8,72,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,3185.43,3261.31,3308.29,3318,3376.34,3457.2,3497.39
fanout,0,8,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,3163.21,3352.76,3900.43,3909.76,4465.76,4612.23,4913.37
fanout,0,8,120,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1566.34,1842.11,2552.95,2449.04,2761.87,3653.45,3820.51
fanout,0,8,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,1461.97,2198.97,2539.53,2507.63,2684.86,3362.06,3570.16
fanout,0,8,168,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,3104.95,3569.5,4377.14,4303.9,4992.84,5351.54,5939.09
full_duplex,0,8,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,15168.8,16623.6,17412.3,17685.8,19177.6,19352.5,19568.4
full_duplex,0,8,24,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,14441.1,15853.4,16619,16945.7,18331.7,18549.2,20826.3
full_duplex,0,8,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,13230.7,14696.9,15307.7,15829.5,17122.8,17815.4,20214.3
full_duplex,0,8,72,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,12278,13732.6,14420.8,14728.6,15979.4,16453.9,18189.7
full_duplex,0,8,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,10738.5,13370.5,14325.9,14364.1,15706.6,16645.6,18054.7
full_duplex,0,8,120,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,11068.2,12341.4,13384.1,13551.5,14607.4,16493.2,16730.8
full_duplex,0,8,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,10451.5,12540.5,13179.3,13350.6,14048.8,15527.3,16263.4
full_duplex,0,8,168,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,11864.3,13682.8,14537.7,14776.8,16105.8,17410,17929.2
immediate_response,0,8,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,15069.7,15954.7,16220.5,16961.7,18187.1,19137.5,19793
immediate_response,0,8,24,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,13518.1,14460.7,14743.4,15243.4,16027.7,17649.9,18163.9
immediate_response,0,8,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,2966.53,12135,12850.9,12813.7,13573.1,15562,16582.7
immediate_response,0,8,72,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,5676,7546.78,11219.5,10642.2,13185.3,15035.3,15602.6
immediate_response,0,8,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,8514.42,14429,15991.8,15613.8,17155.8,18729,19940.4
immediate_response,0,8,120,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,6417.72,9499.99,10477.2,10723.8,12010.6,13690.2,16187.8
immediate_response,0,8,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4745.08,10509.8,11411.9,11822.9,14238.5,15549.8,17951.9
immediate_response,0,8,168,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,3941.93,9024.86,10461.8,10035,11888.2,13207.5,15727.7
incast,0,12,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,11319.9,13339.8,16796.6,16246.4,19263.8,19457.7,19731.4
incast,0,12,16,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,10860.4,12835.4,16197.9,15667.5,18583,18795.8,19071.8
incast,0,12,32,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,10352.5,12238.2,15434.9,14559.8,16621.3,17897.3,18309
incast,0,12,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,8904.95,10153.5,10978.2,11726.3,11703.7,17598.3,17988.3
incast,0,12,64,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4414.71,5482.44,6004.97,7408.72,8606.15,14042,15806.5
incast,0,12,80,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,978.555,1308.47,1665.45,4192.48,6507.78,12146.6,13740.5
incast,0,12,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,9628.32,11591.3,14419.4,14441.9,17688.8,17925.3,18279.6
incast,0,12,112,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,9594.86,11427,14795.8,14511.1,17623.2,18083.2,18464.8
incast,0,12,128,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,6858.23,8345.4,11854,10974.6,13202.6,13778.1,14962.2
incast,0,12,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,7027.68,11267.7,14357.2,14287.2,17499.8,17957,18355.6
incast,0,12,160,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,6702.21,11155.5,14252.1,14143.9,17597.9,18027.8,18231.8
incast,0,12,176,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,3499.15,11013,14521.7,14105.7,17819.9,18025.5,18143.2
fanout,0,12,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,7292.33,7405.06,7755.27,7799.2,7983.24,8569.52,8930.69
fanout,0,12,16,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,6767.87,6858.89,7189.2,7207.45,7386.18,7938.95,8075.74
fanout,0,12,32,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,6140.09,6272.47,6577.32,6586.05,6761.39,7262.08,7440.08
fanout,0,12,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,5426.96,5576.47,5817.97,5844.78,6024.53,6489.14,6554.43
fanout,0,12,64,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,4481.08,4634.5,4815.16,4874.52,4982.1,5418.24,6665.64
fanout,0,12,80,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,887.424,958.095,986.938,1233.99,1019.09,3669.46,5017.33
fanout,0,12,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2062.59,2645.77,3054.87,3641.15,4642.13,5991.25,6145.71
fanout,0,12,112,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2448.94,3116.88,3782.24,4033.56,4757.55,5603.51,7560.37
fanout,0,12,128,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2966.9,3673.48,4285.92,4477.29,5033.33,6076.14,6407.26
fanout,0,12,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2163.64,3262.87,3409.69,3681.8,4293.51,5203.38,6043.24
fanout,0,12,160,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,2769.51,3838.76,4340.69,4229.34,4628.94,5155.94,5552.84
fanout,0,12,176,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,3909.28,4649.11,4946.29,4959.51,5384.51,5799.94,6237.27
full_duplex,0,12,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,23634.4,24529.3,24683.4,24626.2,24806,25031.3,25149
full_duplex,0,12,16,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,22944.1,23789.8,23950.4,23894.3,24083.2,24279.6,24408.2
full_duplex,0,12,32,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,21639.7,22569.7,22763.6,22850.3,23180.7,23444.4,23671.6
full_duplex,0,12,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,20860,21746.4,21930.5,22043.1,22398.5,22634.3,22735
full_duplex,0,12,64,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,15650.3,16260.1,20311.7,18629.9,20714.7,20979.2,21558.1
full_duplex,0,12,80,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,14944.5,15657.3,15778.4,16513.5,17388.6,17506.3,22884
full_duplex,0,12,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,17358.2,17778.1,18790.7,19054.1,19635.8,22640.6,23962.6
full_duplex,0,12,112,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,17717.5,18558.6,19935.5,19910.5,20817.4,22690.5,23977.7
full_duplex,0,12,128,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,18199.6,19138,20325.3,20216.4,21152.6,21883.3,22506.6
full_duplex,0,12,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,17343.3,18865.4,19603.3,19838.4,20991.4,21989.2,23092.8
full_duplex,0,12,160,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,17163.3,19358.9,19907,20002.9,20799.6,22267.3,22556.7
full_duplex,0,12,176,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,19417.3,20473.4,21507,21378.2,22119.4,23160.2,23361.9
immediate_response,0,12,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,23112.4,23416.1,23569.4,23563.6,23669.3,23870.2,24070
immediate_response,0,12,16,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,21782.7,22044.4,22177.8,22185.5,22309.1,22484.5,22719.3
immediate_response,0,12,32,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,19284.2,20443.6,20748.6,20579.2,20903.2,21142.4,21221.2
immediate_response,0,12,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,11277.2,13470.4,14893.4,16399.9,19490.7,20857.9,21008.4
immediate_response,0,12,64,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,6373.82,7433.8,8261.03,11063.3,15133.2,20677.5,20922.4
immediate_response,0,12,80,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,2175.61,2257.62,2292.78,6347.91,11379.9,17155,19300
immediate_response,0,12,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,16095.6,18344.8,19284.9,19164.3,20175.6,21151.5,21924.8
immediate_response,0,12,112,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,15552.7,17973,18827.4,19118.2,20249.6,21724.3,22428.6
immediate_response,0,12,128,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,11937.6,13125.6,14307.6,14779,15950.7,19714.4,21148.3
immediate_response,0,12,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,15237.9,17241.1,18475.9,18346.9,19236.7,20818.5,21959.6
immediate_response,0,12,160,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,6859.39,18123,19353.8,18757.8,19988.4,21390.9,21943.5
immediate_response,0,12,176,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,5537.51,16691.9,18560.5,16999.4,20313.2,21749.3,22543
incast,0,16,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,16097.1,18272.3,20007,21189.7,25094.6,26041.1,26397.4
incast,0,16,12,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,15528.9,17717.9,19279.4,20556.9,24445,25343,25666.1
incast,0,16,24,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,15010.9,16929.5,18632.8,19487.6,22544.4,23705.6,23914
incast,0,16,36,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,9626.75,13972.6,15474.6,15403,16339.7,19157.6,19977.7
incast,0,16,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1420.91,8602.55,9333.94,10470.8,10478.8,18714.9,21745.8
incast,0,16,60,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1144.57,1319.36,1691.12,2871.93,1853.62,11246.1,18122.3
incast,0,16,72,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1462.62,2152.49,2659.9,3492.86,3065.18,11626.3,15010.2
incast,0,16,84,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,2600.62,3083.33,3589.48,4943.76,4300.25,14613.1,17749
incast,0,16,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,14264.7,16077.1,18143.6,19157.9,22976,24536.8,24842.1
incast,0,16,108,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,13889.6,16200.9,18237,19312.5,22843.5,24029.7,24807.9
incast,0,16,120,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,11218.2,13173.5,15452.9,15444.2,17783.2,19771.6,20582.8
incast,0,16,132,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,13888.6,16456.3,18387.1,19326.2,23332.3,24319.3,24890.7
incast,0,16,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,10629.8,15746.1,17691.5,18768.3,22649.7,24055.6,24484.3
incast,0,16,156,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,14455.2,17211.6,18972.6,19817.1,23567.3,24129.9,24521.6
incast,0,16,168,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,10607.9,12695.9,15381.4,15263.4,17735,18756.4,19620.2
incast,0,16,180,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,6519.37,16213.5,17833.9,18619.6,22795,23908,24553.9
fanout,0,16,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,10305.9,10484.4,10573.2,10672.4,10753.8,10966.5,13763.6
fanout,0,16,12,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,9725.7,9893.9,9976.14,10082.2,10144,10290.7,13244
fanout,0,16,24,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,9150.68,9309.74,9393.57,9496.16,9577.15,9737.87,12591.6
fanout,0,16,36,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,8499.69,8643.08,8724.64,8825.6,8918.7,9063.4,11986.3
fanout,0,16,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,7552.31,7854.09,7990.24,7989.04,8136.18,8272.54,8424.75
fanout,0,16,60,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,941.751,995.757,1015.48,1681.55,1045.76,7837.62,7950.56
fanout,0,16,72,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1124.85,1879.66,1947.52,2663.19,2041.34,7077.72,8046.78
fanout,0,16,84,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,2157.75,2813.82,2905.82,3222.63,3012.03,6846.54,8173.4
fanout,0,16,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,3730.41,4593.18,5114.03,5870.53,7951.48,8678.46,10149.1
fanout,0,16,108,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4259.95,5465.29,6272.78,6533.86,8002.85,8565.33,9059.11
fanout,0,16,120,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4881.14,5711.59,6788.83,6882.85,7882.89,8710.72,10044
fanout,0,16,132,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4353.32,6107.89,7126.27,6943.65,7851.05,8809.41,9443.61
fanout,0,16,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,4008.71,5328.33,6118.67,6257.54,7239.32,8095.1,8742.61
fanout,0,16,156,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,5839.31,6334.89,7192.49,7201.44,7922.68,8627.97,9602.91
fanout,0,16,168,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,5758.05,7569.43,8195.88,8143.52,8841.12,9318.47,10955.2
fanout,0,16,180,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,5407.87,6438.52,6997.66,7121.08,7680.77,8323.09,12926.4
full_duplex,0,16,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,27336.7,28883.5,31940.2,33862.5,39292.1,43796.1,45131
full_duplex,0,16,12,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,26729.7,28209.7,31171.1,33088.4,38419.4,42863.5,44115.6
full_duplex,0,16,24,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,25541.4,27245.2,30152.9,32061.2,37602.5,41577.2,42346.8
full_duplex,0,16,36,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,24936.8,26505.7,29206.8,31252.3,36541.7,40661.5,41356
full_duplex,0,16,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,17872.9,21206.4,25368.1,26499.9,28869.5,39036.6,39912.9
full_duplex,0,16,60,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,17279.1,19283.7,21567,22651.5,26255.7,29780,34418
full_duplex,0,16,72,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,17888.2,20360.9,23260.7,23643.5,27043.3,30022.2,31529.3
full_duplex,0,16,84,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,18790.6,21027.2,22844.9,24429.2,28654.1,31500.7,32943.4
full_duplex,0,16,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,20208,23409.6,26149.7,26873.8,30465.9,35289,39835.2
full_duplex,0,16,108,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,20937.9,23884.5,26608.9,27811.6,31347.6,35900.9,40488.7
full_duplex,0,16,120,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,21444.7,24798.8,27843.2,28857.2,31934.9,36908.4,41434.1
full_duplex,0,16,132,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,21381.3,24856.5,27599.4,29000.6,32321.3,37754.4,39501.2
full_duplex,0,16,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,20693.5,24536.6,27544.7,28435.8,32217.6,37549.4,37986.9
full_duplex,0,16,156,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,22081.2,25160.8,27241.9,29216.1,33772,38424.8,39827.9
full_duplex,0,16,168,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,23397.1,25672.2,28498.2,30039.8,34372.3,38815.6,40654
full_duplex,0,16,180,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,23483,26046.3,28261.2,30250.9,34112.8,40838.9,41253.8
immediate_response,0,16,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,26037.8,28010.7,32366.5,34113.2,41295.2,44033.8,45419.3
immediate_response,0,16,12,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,24846.3,26679.1,30992.6,32641.6,39611,42200.7,43531.8
immediate_response,0,16,24,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,23777.6,25514.4,29263.6,29745,32653.4,38399.9,40965.6
immediate_response,0,16,36,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,17515.8,19213.9,20721.3,21836.4,22305,30703.3,36392.1
immediate_response,0,16,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,10304,12043.1,13803.6,16693.8,19204.3,29600.2,37717
immediate_response,0,16,60,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1962.74,2205.8,3129.65,8835.71,14418.8,30656.1,38330.4
immediate_response,0,16,72,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,2652.56,3690.59,4595.51,10462.8,15848.4,31750.6,38709.4
immediate_response,0,16,84,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,3196.4,5616.06,7702.86,12277,17476.9,28861.5,35675
immediate_response,0,16,96,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,20409.3,23925.3,27171.2,29588.5,35943.7,40261.3,41733.1
immediate_response,0,16,108,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,20673.7,24309.5,26611.2,28808.2,33756.6,38597.2,39547.9
immediate_response,0,16,120,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,17137.2,20232.5,23421.8,24813.3,27691.3,36295.5,41670.1
immediate_response,0,16,132,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,19622,24617.1,27834,29899.1,36780.9,40358.9,41189.5
immediate_response,0,16,144,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,18421.2,23119.9,26552.3,28163.3,33865.4,39895.5,40585.2
immediate_response,0,16,156,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,21967.8,24651.4,27642.1,30189.8,36167.3,40008.3,43199
immediate_response,0,16,168,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,15868.9,19422.5,22811.4,23485.4,26460.6,30933.4,35564.2
immediate_response,0,16,180,"r23m0124.hpc.itc.rwth-aachen.de",1,4194304,50,10175.7,23686.9,27812.2,29112.2,35617.5,40546.9,41379.8
incast,0,24,1,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,23532.8,25131,27559.3,29367.2,33311.6,37577.8,41908.3
incast,0,24,8,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,22974.6,24468.4,26878.2,28643.7,32536.1,36802.1,41108.5
incast,0,24,16,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,20914.6,23869.9,26231.3,27572.6,31245.6,35247.8,40365.2
incast,0,24,24,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,13489.3,21138.5,22464.4,23135.5,25114.1,27997.3,34549
incast,0,24,32,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,981.149,13566.8,14867.4,15517.2,17433.2,22952.7,24380.9
incast,0,24,40,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,962.496,1095.42,1162.02,2896.8,1335.38,15507.1,17508.9
incast,0,24,48,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,1666.53,1925.67,2078.05,4241.68,2628.76,17935.6,25586.1
incast,0,24,56,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,2463.02,2831.66,3127.24,3305.35,3531.46,4152.65,8263.22
incast,0,24,64,"n23m0123.hpc.itc.rwth-aachen.de",0,4194304,50,3274.34,3694.85,4133.71,7004.8,5394.27,20932.1,27438.2
