rank,hostname,cpu_id,cpu_affinity,cpu_numa_node,gpu_id,gpu_pci_bus_id,gpu_pci_numa_node,status,payload_bytes,payload_type,direction,iters,host_buf_numa_node,lat_min_us,lat_p25_us,lat_median_us,lat_p75_us,lat_iqr_us,lat_max_us,lat_mean_us,lat_stddev_us,bw_gibs_min,bw_gibs_p25,bw_gibs_median,bw_gibs_p75,bw_gibs_iqr,bw_gibs_max,bw_gibs_mean,bw_gibs_stddev,bw_gbps_median,gpu_dma_time_median_us
26,"n23g0021.hpc.itc.rwth-aachen.de",26,"26",2,3,0000:ad:00.0,6,"OK",4096,"latency","D2H",50,2,15.369,15.8892,16.1755,16.4355,0.54625,26.274,16.3644,1.47074,0.145189,0.232101,0.235832,0.24008,0.00797932,0.248207,0.234353,0.0139977,0.253223,8.688
26,"n23g0021.hpc.itc.rwth-aachen.de",26,"26",2,3,0000:ad:00.0,6,"OK",16777216,"bandwidth","H2D",50,2,838.266,848.332,851.997,855.004,6.6715,860.439,851.232,4.81087,18.1593,18.2748,18.3393,18.4185,0.143715,18.6397,18.3563,0.103989,19.6916,844.096
26,"n23g0021.hpc.itc.rwth-aachen.de",26,"26",2,3,0000:ad:00.0,6,"OK",16777216,"bandwidth","D2H",50,2,1778.49,1786.43,1790.81,1799.65,13.228,1812.65,1792.91,9.11323,8.61999,8.68222,8.72509,8.74651,0.0642887,8.78555,8.71512,0.0441692,9.36849,1782.37
26,"n23g0021.hpc.itc.rwth-aachen.de",26,"26",2,3,0000:ad:00.0,6,"OK",67108864,"bandwidth","H2D",50,2,3325.4,3358.94,3366.98,3377.57,18.6365,3403.3,3367.34,14.2001,18.3646,18.5044,18.5626,18.6071,0.102669,18.7947,18.561,0.0783325,19.9315,3358.83
26,"n23g0021.hpc.itc.rwth-aachen.de",26,"26",2,3,0000:ad:00.0,6,"OK",67108864,"bandwidth","D2H",50,2,6420.58,7164.17,7171.43,7177.66,13.4862,7199.7,7145.62,130.757,8.68092,8.70758,8.71514,8.72397,0.0163917,9.73432,8.74983,0.175595,9.35781,7162.93
26,"n23g0021.hpc.itc.rwth-aachen.de",26,"26",2,3,0000:ad:00.0,6,"OK",268435456,"bandwidth","H2D",50,2,12325.8,12681.3,13570.3,13604.3,923.015,13704.6,13140.2,499.155,18.242,18.3765,18.4226,19.714,1.33754,20.2826,19.0532,0.728554,19.7811,13562.3
26,"n23g0021.hpc.itc.rwth-aachen.de",26,"26",2,3,0000:ad:00.0,6,"OK",268435456,"bandwidth","D2H",50,2,25763.9,26408.3,27839.6,28644,2235.72,28735.3,27511.9,1140.11,8.70009,8.72782,8.98075,9.46671,0.738895,9.70352,9.1027,0.37929,9.64301,27831.5
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,0,0000:1b:00.0,0,"OK",4096,"latency","H2D",50,2,12.572,13.1817,13.642,13.8905,0.70875,15.169,13.6119,0.552647,0.25148,0.274626,0.279629,0.289392,0.014766,0.303428,0.280703,0.0112446,0.300249,7.456
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,0,0000:1b:00.0,0,"OK",4096,"latency","D2H",50,2,12.403,12.9795,13.294,13.618,0.6385,21.249,13.4859,1.2637,0.179524,0.280123,0.286949,0.293902,0.0137784,0.307562,0.284627,0.0191006,0.308109,7.104
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,0,0000:1b:00.0,0,"OK",16777216,"bandwidth","H2D",50,2,631.175,685.615,775.408,910.926,225.311,1097.29,814.918,135.915,14.2397,17.1529,20.1507,22.8061,5.65324,24.7554,19.6891,3.12291,21.6366,768.96
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,0,0000:1b:00.0,0,"OK",16777216,"bandwidth","D2H",50,2,919.877,1031.07,1133.32,1330.97,299.903,1622.52,1191.9,207.617,9.63009,11.7395,13.787,15.1551,3.41559,16.986,13.4883,2.20249,14.8036,1127.1
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","H2D",50,2,2105.06,2222.19,2224.23,2226.3,4.1125,2355.07,2215.39,38.3883,26.5384,28.0735,28.0996,28.1254,0.0519547,29.6904,28.2204,0.497582,30.1717,2218.19
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","D2H",50,2,3063.38,3163.06,3232.65,3236.67,73.6107,3244.53,3198.46,60.6943,19.2632,19.31,19.334,19.7594,0.449423,20.4023,19.5479,0.379691,20.7597,3226.59
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","H2D",50,2,8587.83,8665.64,8693.62,8757.08,91.4385,8858.22,8709.29,76.005,28.2224,28.5483,28.7567,28.8496,0.301236,29.111,28.7072,0.249883,30.8773,8687.42
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","D2H",50,2,12581.4,12646.5,12677.8,12724.2,77.7293,12934.6,12685.9,63.1201,19.328,19.6475,19.7196,19.7683,0.12076,19.8706,19.7073,0.0975013,21.1737,12671.8
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,1,0000:2c:00.0,2,"OK",4096,"latency","H2D",50,2,12.366,13.1245,13.404,13.5975,0.473,26.638,13.8158,2.31732,0.143205,0.280544,0.284594,0.290655,0.0101107,0.308483,0.280701,0.027781,0.305581,7.04
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,1,0000:2c:00.0,2,"OK",4096,"latency","D2H",50,2,12.435,13.172,13.43,13.7852,0.61325,14.725,13.4608,0.446427,0.259063,0.276724,0.284043,0.289607,0.0128829,0.306771,0.283704,0.0093664,0.304989,7.152
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,1,0000:2c:00.0,2,"OK",16777216,"bandwidth","H2D",50,2,329.135,331.918,602.378,661.309,329.391,827.169,533.506,162.29,18.8897,23.6274,25.9389,47.0748,23.4474,47.4729,32.6085,11.0803,27.8517,595.872
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,1,0000:2c:00.0,2,"OK",16777216,"bandwidth","D2H",50,2,419.727,426.666,770.163,859.115,432.448,1093.19,696.674,219.436,14.293,18.1874,20.288,36.6211,18.4338,37.2266,25.1731,8.87179,21.7841,763.888
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,1,0000:2c:00.0,2,"OK",67108864,"bandwidth","H2D",50,2,1383.2,1467.98,1469.4,1471.46,3.4765,1474.45,1464.71,19.7742,42.3886,42.4749,42.5343,42.5755,0.10059,45.1851,42.6787,0.605935,45.6709,1463.25
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,1,0000:2c:00.0,2,"OK",67108864,"bandwidth","D2H",50,2,1738.87,1834.97,1839.87,1842.38,7.41275,1847.1,1833.97,20.3551,33.8368,33.9235,33.9698,34.0606,0.137042,35.9429,34.0834,0.395148,36.4748,1832.85
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,1,0000:2c:00.0,2,"OK",268435456,"bandwidth","H2D",50,2,5478.13,5664.86,5815.87,5821.88,157.024,5827.62,5749.71,93.6583,42.8991,42.9415,42.9858,44.1318,1.19032,45.636,43.4922,0.719676,46.1557,5809.54
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,1,0000:2c:00.0,2,"OK",268435456,"bandwidth","D2H",50,2,7073.65,7162.69,7253.19,7327.32,164.622,7341.98,7241.62,80.0622,34.0508,34.1189,34.4676,34.9031,0.784167,35.3424,34.5269,0.382669,37.0093,7246.85
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,2,15.55,16.191,16.382,16.659,0.468,19.69,16.5169,0.682037,0.193738,0.228988,0.232859,0.235606,0.00661794,0.245318,0.23131,0.00856209,0.250031,8.752
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,2,14.811,15.9525,16.105,16.4512,0.49875,26.704,16.3801,1.53908,0.142851,0.231879,0.236864,0.239129,0.00724941,0.257558,0.234235,0.0145604,0.254331,8.832
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,2,0000:9d:00.0,4,"OK",16777216,"bandwidth","H2D",50,2,826.971,834.683,836.974,840.387,5.704,844.29,837.147,4.26675,18.5067,18.5926,18.6684,18.7197,0.127057,18.8943,18.6651,0.0953017,20.0451,828.816
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,2,0000:9d:00.0,4,"OK",16777216,"bandwidth","D2H",50,2,1781.81,1792.14,1796.17,1803.34,11.2033,1820.91,1799.02,9.21305,8.58089,8.66448,8.69906,8.71865,0.0541645,8.76918,8.68553,0.0443029,9.34054,1788.59
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,2,3282.84,3310.36,3318.01,3326.22,15.8573,3338.87,3317.8,11.2634,18.7189,18.7901,18.8366,18.8801,0.0900083,19.0384,18.838,0.0640486,20.2256,3309.87
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,2,6417.5,7175.01,7182.46,7192.25,17.2425,7210.7,7156.12,136.908,8.66767,8.68991,8.70176,8.71079,0.0208831,9.73899,8.7373,0.183876,9.34344,7174.22
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,2,12249.7,12549,13323.4,13354.4,805.388,13403.8,12952.2,426.617,18.6515,18.7205,18.764,19.9219,1.20147,20.4087,19.3228,0.640202,20.1477,13315.1
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,2,25830.5,26386,27181.8,28710.6,2324.59,28746.7,27519.6,1141.67,8.69665,8.70758,9.19795,9.47471,0.767132,9.6785,9.1001,0.378002,9.87623,27173.5
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,3,0000:ad:00.0,6,"OK",4096,"latency","H2D",50,2,15.139,15.9512,16.1015,16.2743,0.323,19.274,16.1177,0.550246,0.197919,0.234401,0.236916,0.239147,0.00474585,0.251978,0.236927,0.00732943,0.254386,8.672
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,3,0000:ad:00.0,6,"OK",4096,"latency","D2H",50,2,15.268,15.682,15.9665,16.1695,0.4875,25.601,16.2611,1.75281,0.149006,0.235919,0.238919,0.243253,0.00733412,0.249849,0.236465,0.017503,0.256537,8.768
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,3,0000:ad:00.0,6,"OK",16777216,"bandwidth","H2D",50,2,842.4,848.366,852.177,854.958,6.592,863.878,852.311,5.13876,18.087,18.2758,18.3354,18.4178,0.142007,18.5482,18.3332,0.110398,19.6875,843.744
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,3,0000:ad:00.0,6,"OK",16777216,"bandwidth","D2H",50,2,1781.38,1786.31,1790.52,1801.67,15.361,1814.97,1793.11,9.20986,8.60894,8.67253,8.72652,8.7471,0.0745749,8.77129,8.71412,0.0445802,9.37002,1782.37
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,3,0000:ad:00.0,6,"OK",67108864,"bandwidth","H2D",50,2,3325.45,3366.54,3373.13,3380.51,13.9727,3400.54,3371.09,16.5003,18.3794,18.4883,18.5288,18.5651,0.0767355,18.7944,18.5404,0.0910991,19.8951,3365.07
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,3,0000:ad:00.0,6,"OK",67108864,"bandwidth","D2H",50,2,6405.32,7154.31,7165.7,7172.31,18.001,7183.08,7032.65,289.995,8.70101,8.71407,8.7221,8.73599,0.0219257,9.75751,8.90338,0.394187,9.36529,7157.86
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,3,0000:ad:00.0,6,"OK",268435456,"bandwidth","H2D",50,2,12369.3,12627.9,13582,13618.3,990.405,13683.9,13123,523.208,18.2696,18.3576,18.4068,19.7974,1.43979,20.2113,19.0811,0.765632,19.7641,13573.9
27,"n23g0021.hpc.itc.rwth-aachen.de",27,"27",2,3,0000:ad:00.0,6,"OK",268435456,"bandwidth","D2H",50,2,25811.4,26411.3,27530.9,28651.3,2239.98,29142.2,27526.4,1143.22,8.57862,8.72561,9.08832,9.46565,0.740041,9.68563,9.09789,0.378492,9.75851,27522.9
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,0,0000:1b:00.0,0,"OK",4096,"latency","H2D",50,2,12.772,13.3005,13.756,14.0173,0.71675,15.358,13.743,0.541024,0.248385,0.272143,0.277312,0.286809,0.0146654,0.298677,0.277998,0.010812,0.297762,7.328
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,0,0000:1b:00.0,0,"OK",4096,"latency","D2H",50,2,12.543,13.232,13.508,13.677,0.445,16.12,13.4833,0.541939,0.236644,0.278913,0.282403,0.288293,0.00937997,0.30413,0.283347,0.0106808,0.303228,7.12
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,0,0000:1b:00.0,0,"OK",16777216,"bandwidth","H2D",50,2,629.946,717.798,772.422,910.163,192.364,1098.87,808.184,132.978,14.2192,17.1673,20.2286,21.768,4.6007,24.8037,19.8284,3.04192,21.7203,766.032
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,0,0000:1b:00.0,0,"OK",16777216,"bandwidth","D2H",50,2,915.476,1044.74,1130.02,1330.24,285.505,1626.7,1185.16,204.448,9.60535,11.746,13.8272,14.9559,3.20994,17.0676,13.5544,2.17649,14.8468,1123.6
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","H2D",50,2,2106.07,2184.58,2221.3,2223.41,38.8243,2349.19,2202.36,54.5237,26.6049,28.11,28.1367,28.6102,0.500193,29.6761,28.3962,0.7056,30.2116,2215.22
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","D2H",50,2,3067.49,3200.37,3234.95,3238.97,38.5997,3431.69,3211.08,75.0522,18.2126,19.2962,19.3202,19.529,0.232749,20.3749,19.4745,0.45679,20.7449,3228.83
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","H2D",50,2,8585.3,8661.71,8684.78,8727.62,65.912,8853.47,8698.13,65.5664,28.2375,28.6447,28.786,28.8627,0.217975,29.1195,28.7434,0.215479,30.9087,8678.43
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","D2H",50,2,12568.8,12633.8,12668.7,12721.4,87.5633,12750.6,12671.1,48.0436,19.6069,19.652,19.7337,19.7882,0.136205,19.8905,19.7303,0.0748504,21.1889,12662.7
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,1,0000:2c:00.0,2,"OK",4096,"latency","H2D",50,2,11.953,12.3555,12.6375,12.807,0.4515,15.3,12.6647,0.511465,0.249327,0.297861,0.301856,0.308746,0.0108855,0.319141,0.301657,0.0111586,0.324116,6.544
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,1,0000:2c:00.0,2,"OK",4096,"latency","D2H",50,2,11.602,12.177,12.4195,12.6665,0.4895,19.609,12.5888,1.06895,0.194538,0.301164,0.307154,0.313271,0.0121068,0.328797,0.30454,0.0181366,0.329804,6.384
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,1,0000:2c:00.0,2,"OK",16777216,"bandwidth","H2D",50,2,329.391,331.762,353.847,590.735,258.972,663.736,437.663,127.677,23.541,26.4777,44.1575,47.097,20.6193,47.436,38.536,9.75826,47.4138,347.968
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,1,0000:2c:00.0,2,"OK",16777216,"bandwidth","D2H",50,2,419.576,421.044,441.929,746.399,325.355,883.485,559.805,170.206,17.6856,20.9501,35.3564,37.1102,16.1601,37.24,30.2907,7.86615,37.9636,435.888
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,1,0000:2c:00.0,2,"OK",67108864,"bandwidth","H2D",50,2,1388.42,1467.11,1468.75,1469.98,2.87275,1472.73,1466.82,11.5946,42.4381,42.5175,42.5531,42.6008,0.0832537,45.0152,42.6119,0.354259,45.6911,1462.61
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,1,0000:2c:00.0,2,"OK",67108864,"bandwidth","D2H",50,2,1746.12,1833.74,1838.7,1841.38,7.63775,1846.16,1834.38,18.418,33.854,33.9419,33.9913,34.0833,0.141372,35.7936,34.0751,0.357516,36.4979,1832.67
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,1,0000:2c:00.0,2,"OK",268435456,"bandwidth","H2D",50,2,5468.94,5689.76,5808.41,5821.03,131.264,5833.66,5753.54,87.6531,42.8547,42.9478,43.0411,43.9386,0.990813,45.7127,43.4618,0.673324,46.215,5802.13
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,1,0000:2c:00.0,2,"OK",268435456,"bandwidth","D2H",50,2,7119.73,7161.9,7233.8,7302.56,140.661,7339.11,7231.41,69.511,34.0641,34.2346,34.56,34.9069,0.672349,35.1137,34.5746,0.331981,37.1085,7227.17
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,2,15.225,15.934,16.2025,16.381,0.447,25.616,16.5125,1.6095,0.148919,0.232873,0.235439,0.239408,0.00653451,0.250555,0.232602,0.0164121,0.252801,8.608
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,2,0000:9d:00.0,4,"OK",4096,"latency","D2H",50,2,14.593,15.469,16.013,16.3515,0.8825,17.234,15.9669,0.580704,0.221347,0.233293,0.238225,0.246603,0.0133097,0.261406,0.239229,0.00872838,0.255792,8.784
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,2,0000:9d:00.0,4,"OK",16777216,"bandwidth","H2D",50,2,834.001,841.744,844.454,848.264,6.51975,856.864,844.825,4.67782,18.2351,18.42,18.5031,18.5627,0.142672,18.735,18.4955,0.10232,19.8675,836.464
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,2,0000:9d:00.0,4,"OK",16777216,"bandwidth","D2H",50,2,1780.89,1789.72,1793.2,1802.78,13.0655,1818.14,1796.77,9.78931,8.59394,8.66716,8.7135,8.73043,0.063273,8.77372,8.69642,0.0471863,9.35605,1785.49
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","H2D",50,2,3256.53,3271.11,3276.27,3280.97,9.852,3298.38,3275.86,9.52346,18.9487,19.0493,19.0766,19.1066,0.057373,19.1922,19.0791,0.0554512,20.4833,3268.5
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,2,0000:9d:00.0,4,"OK",67108864,"bandwidth","D2H",50,2,6394.49,6410.48,6419.63,6426.9,16.4213,6451.85,6418.76,11.8812,9.68715,9.72475,9.73577,9.74966,0.0249115,9.77404,9.73711,0.0180211,10.4537,6411.81
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","H2D",50,2,12114.1,12485.6,13326.5,13364.1,878.526,13400.1,12934,458.118,18.6566,18.7068,18.7595,20.0231,1.31628,20.6371,19.3534,0.691,20.1429,13318.6
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,2,0000:9d:00.0,4,"OK",268435456,"bandwidth","D2H",50,2,25818.5,26450.1,28238.3,28703.8,2253.62,28758.8,27610.2,1123.77,8.693,8.70966,8.85534,9.45175,0.742091,9.68299,9.0697,0.370679,9.50835,28230.4
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,3,0000:ad:00.0,6,"OK",4096,"latency","H2D",50,2,14.561,15.5003,15.768,16.0855,0.58525,29.053,16.2292,2.16353,0.131301,0.237152,0.241927,0.246108,0.00895598,0.26198,0.23772,0.0204108,0.259767,8.256
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,3,0000:ad:00.0,6,"OK",4096,"latency","D2H",50,2,14.896,15.487,15.823,16.2538,0.76675,17.106,15.8507,0.500908,0.223003,0.234696,0.241086,0.246316,0.0116198,0.256089,0.240904,0.00757805,0.258864,8.576
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,3,0000:ad:00.0,6,"OK",16777216,"bandwidth","H2D",50,2,849.15,856.613,860.593,863.562,6.949,874.146,860.449,5.5938,17.8746,18.0937,18.1561,18.2404,0.146778,18.4008,18.1599,0.117875,19.4949,852.656
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,3,0000:ad:00.0,6,"OK",16777216,"bandwidth","D2H",50,2,1779.47,1787.55,1791.52,1801.65,14.1,1814.96,1794.51,9.89629,8.60898,8.67263,8.72165,8.74103,0.0684041,8.7807,8.70738,0.0478405,9.3648,1783.57
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,3,0000:ad:00.0,6,"OK",67108864,"bandwidth","H2D",50,2,3327.05,3367.86,3377.9,3388.57,20.7117,3400.8,3374.22,18.7734,18.3781,18.4444,18.5026,18.5578,0.11343,18.7854,18.5234,0.103589,19.867,3369.9
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,3,0000:ad:00.0,6,"OK",67108864,"bandwidth","D2H",50,2,6383.1,7154.93,7162.17,7170.82,15.8922,7193.48,7044.48,278.543,8.68843,8.71588,8.72641,8.73524,0.0193594,9.79148,8.88718,0.379191,9.36991,7154.29
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,3,0000:ad:00.0,6,"OK",268435456,"bandwidth","H2D",50,2,12421,12674,13571.7,13608.8,934.718,13685,13142,495.763,18.2681,18.3705,18.4207,19.7254,1.35484,20.1272,19.0503,0.7239,19.779,13563.7
28,"n23g0021.hpc.itc.rwth-aachen.de",28,"28",2,3,0000:ad:00.0,6,"OK",268435456,"bandwidth","D2H",50,2,25784.2,26341.4,28567.7,28649.6,2308.22,28678.8,27509.6,1186.78,8.71726,8.72613,8.75114,9.49077,0.764645,9.69587,9.10476,0.395026,9.39646,28559.8
29,"n23g0021.hpc.itc.rwth-aachen.de",29,"29",2,0,0000:1b:00.0,0,"OK",4096,"latency","H2D",50,2,12.694,13.186,13.552,13.949,0.763,15.7,13.641,0.56849,0.242974,0.273475,0.281486,0.289299,0.0158238,0.300512,0.280116,0.0112359,0.302243,7.296
29,"n23g0021.hpc.itc.rwth-aachen.de",29,"29",2,0,0000:1b:00.0,0,"OK",4096,"latency","D2H",50,2,12.538,13.104,13.437,13.6985,0.5945,20.045,13.6205,1.15933,0.190307,0.278476,0.283895,0.29111,0.0126339,0.304251,0.281606,0.0182414,0.30483,7.136
29,"n23g0021.hpc.itc.rwth-aachen.de",29,"29",2,0,0000:1b:00.0,0,"OK",16777216,"bandwidth","H2D",50,2,632.282,718.506,775.083,911.419,192.913,1098.78,825.107,141.076,14.2203,17.1436,20.1591,21.7465,4.6029,24.7121,19.4692,3.14817,21.6457,768.848
29,"n23g0021.hpc.itc.rwth-aachen.de",29,"29",2,0,0000:1b:00.0,0,"OK",16777216,"bandwidth","D2H",50,2,916.886,1044.3,1130.55,1340.09,295.787,1630.41,1207.31,207.094,9.58345,11.6597,13.8206,14.9622,3.30249,17.0414,13.3087,2.16264,14.8398,1124.38
29,"n23g0021.hpc.itc.rwth-aachen.de",29,"29",2,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","H2D",50,2,2105.82,2219.95,2222.35,2224.42,4.476,2351.5,2212.03,43.738,26.5788,28.0972,28.1233,28.1538,0.056651,29.6797,28.2658,0.566979,30.1972,2216.43
29,"n23g0021.hpc.itc.rwth-aachen.de",29,"29",2,0,0000:1b:00.0,0,"OK",67108864,"bandwidth","D2H",50,2,3061.63,3140.53,3232.56,3236.53,95.9975,3424.36,3200.17,79.846,18.2516,19.3108,19.3346,19.9011,0.59028,20.4139,19.5424,0.487949,20.7603,3226.5
29,"n23g0021.hpc.itc.rwth-aachen.de",29,"29",2,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","H2D",50,2,8481.55,8615.95,8659.91,8742.39,126.44,8855.21,8678.21,84.7872,28.232,28.5963,28.8686,29.0159,0.419654,29.4758,28.8105,0.280723,30.9975,8653.74
29,"n23g0021.hpc.itc.rwth-aachen.de",29,"29",2,0,0000:1b:00.0,0,"OK",268435456,"bandwidth","D2H",50,2,12464.3,12550.1,12594,12651.7,101.586,12748.3,12595.4,68.9055,19.6104,19.7602,19.8507,19.9201,0.159949,20.0574,19.8491,0.108607,21.3145,12587.9
29,"n23g0021.hpc.itc.rwth-aachen.de",29,"29",2,1,0000:2c:00.0,2,"OK",4096,"latency","H2D",50,2,11.869,12.282,12.634,12.9112,0.62925,16.146,12.6449,0.625381,0.236263,0.295456,0.301939,0.310593,0.0151368,0.3214,0.302324,0.0131588,0.324205,6.496
29,"n23g0021.hpc.itc.rwth-aachen.de",29,"29",2,1,0000:2c:00.0,2,"OK",4096,"latency","D2H",50,2,11.769,12.3573,12.6475,12.8788,0.5215,27.623,13.075,2.33892,0.138099,0.296202,0.301617,0.308701,0.0124997,0.324131,0.296784,0.0287137,0.323859,6.512
29,"n23g0021.hpc.itc.rwth-aachen.de",29,"29",2,1,0000:2c:00.0,2,"OK",16777216,"bandwidth","H2D",50,2,328.674,331.66,534.47,601.456,269.795,664.719,472.414,129.831,23.5062,25.9788,29.2729,47.1114,21.1326,47.5395,35.8082,10.0101,31.4316,528.112
29,"n23g0021.hpc.itc.rwth-aachen.de",29,"29",2,1,0000:2c:00.0,2,"OK",16777216,"bandwidth","D2H",50,2,419.39,422.116,651.669,759.531,337.414,881.785,601.5,167.688,17.7197,20.572,23.9787,37.0158,16.4439,37.2565,28.1546,7.87616,25.7469,645.136
29,"n23g0021.hpc.itc.rwth-aachen.de",29,"29",2,1,0000:2c:00.0,2,"OK",67108864,"bandwidth","H2D",50,2,1380.65,1463.83,1465.92,1467.56,3.72525,1473.76,1461.2,19.8775,42.4086,42.5878,42.6355,42.6962,0.10838,45.2684,42.7814,0.612167,45.7795,1459.65
29,"n23g0021.hpc.itc.rwth-aachen.de",29,"29",2,1,0000:2c:00.0,2,"OK",67108864,"bandwidth","D2H",50,2,1748.07,1833.45,1839.24,1841.5,8.05475,1845.31,1833.04,21.7134,33.8696,33.9397,33.9814,34.0888,0.149105,35.7538,34.1014,0.421332,36.4873,1833.06
29,"n23g0021.hpc.itc.rwth-aachen.de",29,"29",2,1,0000:2c:00.0,2,"OK",268435456,"bandwidth","H2D",50,2,5478.3,5625.54,5799.53,5825.43,199.886,5834.97,5732.93,102.379,42.8451,42.9153,43.107,44.4402,1.52486,45.6346,43.6217,0.786616,46.2858,5793.26
29,"n23g0021.hpc.itc.rwth-aachen.de",29,"29",2,1,0000:2c:00.0,2,"OK",268435456,"bandwidth","D2H",50,2,7096.44,7163.89,7257.33,7326.6,162.707,7346.32,7242.94,79.0833,34.0306,34.1222,34.448,34.8972,0.774988,35.2289,34.5205,0.377465,36.9882,7251.04
29,"n23g0021.hpc.itc.rwth-aachen.de",29,"29",2,2,0000:9d:00.0,4,"OK",4096,"latency","H2D",50,2,15.522,16.0378,16.2575,16.4842,0.4465,24.765,16.4936,1.31602,0.154036,0.231415,0.234642,0.237857,0.00644272,0.245761,0.23235,0.0135167,0.251945,8.736
