rank_i,host_i,cpu_i,affinity_i,ip_i,rank_j,host_j,cpu_j,affinity_j,ip_j,iface,small_bytes,large_bytes,warmup,iters,connect_us,latency_min_us,latency_mean_us,latency_median_us,latency_max_us,bandwidth_median_gibs,bandwidth_mean_gibs
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134.61.45.208,82,"n23m0123.hpc.itc.rwth-aachen.de",82,"82",134.61.45.208,ib0,64,4194304,10,50,163.963,21.2735,22.6769,22.111,29.4745,2.21864,2.21179
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134.61.45.208,83,"n23m0123.hpc.itc.rwth-aachen.de",83,"83",134.61.45.208,ib0,64,4194304,10,50,149.381,20.8005,22.7588,22.3893,28.985,2.29327,2.37828
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134.61.45.208,84,"n23m0123.hpc.itc.rwth-aachen.de",84,"84",134.61.45.208,ib0,64,4194304,10,50,122.139,14.351,16.3045,15.9548,21.2735,3.32295,3.22754
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134.61.45.208,85,"n23m0123.hpc.itc.rwth-aachen.de",85,"85",134.61.45.208,ib0,64,4194304,10,50,224.021,17.6905,19.012,18.6283,26.731,2.17744,2.16324
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134.61.45.208,86,"n23m0123.hpc.itc.rwth-aachen.de",86,"86",134.61.45.208,ib0,64,4194304,10,50,143.894,20.7395,22.7627,22.1437,31.626,2.14542,2.14548
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134.61.45.208,87,"n23m0123.hpc.itc.rwth-aachen.de",87,"87",134.61.45.208,ib0,64,4194304,10,50,155.128,21.4845,22.8899,22.2435,30.6615,2.19084,2.2596
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134.61.45.208,88,"n23m0123.hpc.itc.rwth-aachen.de",88,"88",134.61.45.208,ib0,64,4194304,10,50,166.301,17.2835,19.5531,19.3427,25.646,3.41639,3.38564
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134.61.45.208,89,"n23m0123.hpc.itc.rwth-aachen.de",89,"89",134.61.45.208,ib0,64,4194304,10,50,141.125,15.846,17.7291,17.4295,23.809,2.19706,2.23387
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134.61.45.208,90,"n23m0123.hpc.itc.rwth-aachen.de",90,"90",134.61.45.208,ib0,64,4194304,10,50,169.592,20.7075,22.4589,22.2437,27.901,2.20769,2.20665
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134.61.45.208,91,"n23m0123.hpc.itc.rwth-aachen.de",91,"91",134.61.45.208,ib0,64,4194304,10,50,154.924,21.543,23.384,22.6373,32.1635,2.13867,2.14192
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134.61.45.208,92,"n23m0123.hpc.itc.rwth-aachen.de",92,"92",134.61.45.208,ib0,64,4194304,10,50,157.315,19.6455,21.2894,20.7357,28.712,3.43522,3.32326
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134.61.45.208,93,"n23m0123.hpc.itc.rwth-aachen.de",93,"93",134.61.45.208,ib0,64,4194304,10,50,124.237,14.9935,16.003,15.583,23.3665,2.22524,2.39829
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134.61.45.208,94,"n23m0123.hpc.itc.rwth-aachen.de",94,"94",134.61.45.208,ib0,64,4194304,10,50,144.501,21.068,22.7922,22.0797,31.515,2.19668,2.19419
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134.61.45.208,95,"n23m0123.hpc.itc.rwth-aachen.de",95,"95",134.61.45.208,ib0,64,4194304,10,50,152.863,20.7535,22.6414,22.095,28.1315,2.19042,2.19047
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134.61.45.208,96,"r23m0124.hpc.itc.rwth-aachen.de",0,"0",134.61.44.214,ib0,64,4194304,10,50,310.489,21.5735,23.3055,22.5798,31.389,2.32185,2.29576
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134.61.45.208,97,"r23m0124.hpc.itc.rwth-aachen.de",1,"1",134.61.44.214,ib0,64,4194304,10,50,241.475,22.7395,25.2661,24.9492,29.8985,1.56515,1.56992
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134.61.45.208,98,"r23m0124.hpc.itc.rwth-aachen.de",2,"2",134.61.44.214,ib0,64,4194304,10,50,274.539,21.2855,23.0872,22.637,28.241,1.75479,1.7525
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134.61.45.208,99,"r23m0124.hpc.itc.rwth-aachen.de",3,"3",134.61.44.214,ib0,64,4194304,10,50,342.182,26.1555,27.787,27.279,34.261,2.05883,2.08938
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134.61.45.208,100,"r23m0124.hpc.itc.rwth-aachen.de",4,"4",134.61.44.214,ib0,64,4194304,10,50,238.872,18.8445,21.0291,20.516,31.878,1.83646,1.83859
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134.61.45.208,101,"r23m0124.hpc.itc.rwth-aachen.de",5,"5",134.61.44.214,ib0,64,4194304,10,50,305.7,27.206,29.8306,28.9718,37.879,1.61272,1.60651
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134.61.45.208,102,"r23m0124.hpc.itc.rwth-aachen.de",6,"6",134.61.44.214,ib0,64,4194304,10,50,261.354,21.214,22.7592,22.504,27.31,1.92074,1.8905
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134.61.45.208,103,"r23m0124.hpc.itc.rwth-aachen.de",7,"7",134.61.44.214,ib0,64,4194304,10,50,286.476,22.744,24.7815,24.2737,33.357,1.80509,1.77349
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134.61.45.208,104,"r23m0124.hpc.itc.rwth-aachen.de",8,"8",134.61.44.214,ib0,64,4194304,10,50,268.336,19.9035,21.2558,20.647,26.0355,1.76848,1.76662
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134.61.45.208,105,"r23m0124.hpc.itc.rwth-aachen.de",9,"9",134.61.44.214,ib0,64,4194304,10,50,281.293,16.9855,19.5579,19.047,26.1985,3.10056,3.05029
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134.61.45.208,106,"r23m0124.hpc.itc.rwth-aachen.de",10,"10",134.61.44.214,ib0,64,4194304,10,50,210.413,18.9925,20.2435,19.8895,25.679,1.50735,1.6292
0,"n23m0123.hpc.itc.rwth-aachen.de",0,"0",134.61.45.208,107,"r23m0124.hpc.itc.rwth-aachen.de",11,"11",134.61.44.214,ib0,64,4194304,10,50,310.307,22.0265,24.5093,23.81,35.234,1.95144,1.97334
