rank_i,host_i,cpu_i,affinity_i,rank_j,host_j,cpu_j,affinity_j,small_bytes,large_bytes,warmup,iters,latency_min_us,latency_mean_us,latency_median_us,latency_max_us,bandwidth_median_gbps,bandwidth_mean_gbps
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",1,"n23m0153.hpc.itc.rwth-aachen.de",1,"1",64,4194304,10,50,0.1525,0.22101,0.18375,0.484,11.856,11.81
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",2,"n23m0153.hpc.itc.rwth-aachen.de",2,"2",64,4194304,10,50,0.1735,0.25415,0.205,0.6845,11.5096,11.4739
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",3,"n23m0153.hpc.itc.rwth-aachen.de",3,"3",64,4194304,10,50,0.1675,0.23043,0.18525,0.5765,11.8447,11.8058
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",4,"n23m0153.hpc.itc.rwth-aachen.de",4,"4",64,4194304,10,50,0.172,0.30909,0.2,3.224,11.747,11.8326
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",5,"n23m0153.hpc.itc.rwth-aachen.de",5,"5",64,4194304,10,50,0.174,0.24204,0.19075,0.598,11.5353,11.4717
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",6,"n23m0153.hpc.itc.rwth-aachen.de",6,"6",64,4194304,10,50,0.175,0.24457,0.1965,0.5715,11.5356,11.4527
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",7,"n23m0153.hpc.itc.rwth-aachen.de",7,"7",64,4194304,10,50,0.1695,0.2512,0.21625,0.635,11.978,11.9459
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",8,"n23m0153.hpc.itc.rwth-aachen.de",8,"8",64,4194304,10,50,0.176,0.24465,0.1985,0.481,11.6189,11.5218
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",9,"n23m0153.hpc.itc.rwth-aachen.de",9,"9",64,4194304,10,50,0.1745,0.24237,0.19475,0.606,11.6028,11.4919
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",10,"n23m0153.hpc.itc.rwth-aachen.de",10,"10",64,4194304,10,50,0.179,0.25295,0.195,0.5745,11.796,11.873
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",11,"n23m0153.hpc.itc.rwth-aachen.de",11,"11",64,4194304,10,50,0.1825,0.30471,0.19725,3.718,11.367,11.4824
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",12,"n23m0153.hpc.itc.rwth-aachen.de",12,"12",64,4194304,10,50,0.1925,0.25464,0.21225,0.5835,11.0356,11.1069
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",13,"n23m0153.hpc.itc.rwth-aachen.de",13,"13",64,4194304,10,50,0.1925,0.2506,0.20475,0.626,11.614,11.4843
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",14,"n23m0153.hpc.itc.rwth-aachen.de",14,"14",64,4194304,10,50,0.1945,0.26937,0.212,0.5475,11.0877,11.1638
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",15,"n23m0153.hpc.itc.rwth-aachen.de",15,"15",64,4194304,10,50,0.1985,0.34296,0.252,3.075,10.9895,11.1118
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",16,"n23m0153.hpc.itc.rwth-aachen.de",16,"16",64,4194304,10,50,0.191,0.2526,0.21475,0.458,11.4154,11.5079
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",17,"n23m0153.hpc.itc.rwth-aachen.de",17,"17",64,4194304,10,50,0.193,0.33965,0.227,3.3495,11.1479,11.1658
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",18,"n23m0153.hpc.itc.rwth-aachen.de",18,"18",64,4194304,10,50,0.194,0.23581,0.20925,0.452,11.4247,11.5259
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",19,"n23m0153.hpc.itc.rwth-aachen.de",19,"19",64,4194304,10,50,0.195,0.33348,0.23025,3.614,11.4502,11.5306
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",20,"n23m0153.hpc.itc.rwth-aachen.de",20,"20",64,4194304,10,50,0.2015,0.24506,0.21425,0.503,10.9686,11.0826
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",21,"n23m0153.hpc.itc.rwth-aachen.de",21,"21",64,4194304,10,50,0.2035,0.26252,0.219,0.4795,10.946,10.821
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",22,"n23m0153.hpc.itc.rwth-aachen.de",22,"22",64,4194304,10,50,0.199,0.23741,0.20675,0.6435,11.3809,11.4746
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",23,"n23m0153.hpc.itc.rwth-aachen.de",23,"23",64,4194304,10,50,0.194,0.22568,0.2015,0.448,10.9682,11.0955
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",24,"n23m0153.hpc.itc.rwth-aachen.de",24,"24",64,4194304,10,50,0.205,0.24751,0.22025,0.66,11.0831,11.1546
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",25,"n23m0153.hpc.itc.rwth-aachen.de",25,"25",64,4194304,10,50,0.2055,0.25697,0.22625,0.488,11.0547,11.1411
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",26,"n23m0153.hpc.itc.rwth-aachen.de",26,"26",64,4194304,10,50,0.2135,0.25236,0.22675,0.51,10.825,10.9136
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",27,"n23m0153.hpc.itc.rwth-aachen.de",27,"27",64,4194304,10,50,0.1925,0.24445,0.211,0.4435,11.0878,11.1796
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",28,"n23m0153.hpc.itc.rwth-aachen.de",28,"28",64,4194304,10,50,0.2065,0.24657,0.21925,0.5135,11.0636,11.18
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",29,"n23m0153.hpc.itc.rwth-aachen.de",29,"29",64,4194304,10,50,0.2075,0.23947,0.2195,0.477,10.8992,10.9993
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",30,"n23m0153.hpc.itc.rwth-aachen.de",30,"30",64,4194304,10,50,0.2075,0.243,0.22375,0.51,11.1159,11.2041
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",31,"n23m0153.hpc.itc.rwth-aachen.de",31,"31",64,4194304,10,50,0.2055,0.24769,0.218,0.505,11.0897,11.1793
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",32,"n23m0153.hpc.itc.rwth-aachen.de",32,"32",64,4194304,10,50,0.212,0.26141,0.22625,0.5095,10.8887,10.9772
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",33,"n23m0153.hpc.itc.rwth-aachen.de",33,"33",64,4194304,10,50,0.2005,0.25447,0.218,0.645,11.0909,11.2086
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",34,"n23m0153.hpc.itc.rwth-aachen.de",34,"34",64,4194304,10,50,0.209,0.2863,0.23375,0.682,11.0434,11.1586
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",35,"n23m0153.hpc.itc.rwth-aachen.de",35,"35",64,4194304,10,50,0.204,0.24417,0.217,0.576,10.9224,11.0058
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",36,"n23m0153.hpc.itc.rwth-aachen.de",36,"36",64,4194304,10,50,0.22,0.26803,0.2335,0.49,10.2964,10.3118
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",37,"n23m0153.hpc.itc.rwth-aachen.de",37,"37",64,4194304,10,50,0.233,0.30329,0.2485,0.958,10.2438,10.3378
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",38,"n23m0153.hpc.itc.rwth-aachen.de",38,"38",64,4194304,10,50,0.234,0.28731,0.248,0.725,10.0888,10.148
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",39,"n23m0153.hpc.itc.rwth-aachen.de",39,"39",64,4194304,10,50,0.221,0.28688,0.23275,0.7405,10.2249,10.3312
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",40,"n23m0153.hpc.itc.rwth-aachen.de",40,"40",64,4194304,10,50,0.232,0.27746,0.244,0.6005,10.0936,10.1673
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",41,"n23m0153.hpc.itc.rwth-aachen.de",41,"41",64,4194304,10,50,0.233,0.27321,0.24425,0.532,9.94268,10.0595
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",42,"n23m0153.hpc.itc.rwth-aachen.de",42,"42",64,4194304,10,50,0.226,0.30277,0.2505,0.7175,10.2665,10.3323
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",43,"n23m0153.hpc.itc.rwth-aachen.de",43,"43",64,4194304,10,50,0.2245,0.28229,0.238,0.7135,10.1792,10.2889
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",44,"n23m0153.hpc.itc.rwth-aachen.de",44,"44",64,4194304,10,50,0.234,0.28567,0.24825,0.546,10.5798,10.6751
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",45,"n23m0153.hpc.itc.rwth-aachen.de",45,"45",64,4194304,10,50,0.233,0.29769,0.2465,0.564,10.1784,10.2737
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",46,"n23m0153.hpc.itc.rwth-aachen.de",46,"46",64,4194304,10,50,0.2345,0.27629,0.24575,0.531,9.46742,9.5664
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",47,"n23m0153.hpc.itc.rwth-aachen.de",47,"47",64,4194304,10,50,0.2555,0.29782,0.268,0.579,8.85558,8.85925
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",48,"n23m0153.hpc.itc.rwth-aachen.de",48,"48",64,4194304,10,50,0.7695,1.16956,1.20425,1.5295,9.93286,9.97051
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",49,"n23m0153.hpc.itc.rwth-aachen.de",49,"49",64,4194304,10,50,0.4285,1.04372,1.008,1.9105,10.3842,10.3948
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",50,"n23m0153.hpc.itc.rwth-aachen.de",50,"50",64,4194304,10,50,0.5525,1.22203,1.0705,6.03,10.2048,10.2079
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",51,"n23m0153.hpc.itc.rwth-aachen.de",51,"51",64,4194304,10,50,0.5075,1.12645,1.1715,1.624,10.4576,10.4581
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",52,"n23m0153.hpc.itc.rwth-aachen.de",52,"52",64,4194304,10,50,0.4655,1.19359,1.27325,1.7135,10.5266,10.5322
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",53,"n23m0153.hpc.itc.rwth-aachen.de",53,"53",64,4194304,10,50,0.4385,1.10413,1.15575,1.5775,10.2167,10.2173
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",54,"n23m0153.hpc.itc.rwth-aachen.de",54,"54",64,4194304,10,50,0.4165,1.11169,1.05,4.11,9.42472,9.42667
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",55,"n23m0153.hpc.itc.rwth-aachen.de",55,"55",64,4194304,10,50,0.451,1.15884,1.1905,2.398,11.0568,11.0627
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",56,"n23m0153.hpc.itc.rwth-aachen.de",56,"56",64,4194304,10,50,0.539,1.31407,1.23325,5.8645,10.255,10.2542
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",57,"n23m0153.hpc.itc.rwth-aachen.de",57,"57",64,4194304,10,50,0.416,1.22074,1.26725,1.94,9.17854,9.17759
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",58,"n23m0153.hpc.itc.rwth-aachen.de",58,"58",64,4194304,10,50,0.4545,1.18584,1.24,1.855,10.1081,10.1063
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",59,"n23m0153.hpc.itc.rwth-aachen.de",59,"59",64,4194304,10,50,0.434,1.12064,1.17725,1.888,9.78003,9.78466
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",60,"n23m0153.hpc.itc.rwth-aachen.de",60,"60",64,4194304,10,50,0.5205,1.20338,1.1655,4.482,8.96727,8.96965
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",61,"n23m0153.hpc.itc.rwth-aachen.de",61,"61",64,4194304,10,50,0.4465,1.23131,1.31375,1.835,10.0759,10.0822
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",62,"n23m0153.hpc.itc.rwth-aachen.de",62,"62",64,4194304,10,50,0.7425,1.40127,1.34975,3.635,9.80152,9.81017
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",63,"n23m0153.hpc.itc.rwth-aachen.de",63,"63",64,4194304,10,50,0.4635,1.18243,1.223,1.6805,8.97136,8.97674
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",64,"n23m0153.hpc.itc.rwth-aachen.de",64,"64",64,4194304,10,50,0.454,1.27016,1.2655,5.413,10.1047,10.1059
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",65,"n23m0153.hpc.itc.rwth-aachen.de",65,"65",64,4194304,10,50,0.4875,1.21819,1.20625,4.222,9.78274,9.78305
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",66,"n23m0153.hpc.itc.rwth-aachen.de",66,"66",64,4194304,10,50,0.5015,1.16211,1.144,1.7825,10.0932,10.0923
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",67,"n23m0153.hpc.itc.rwth-aachen.de",67,"67",64,4194304,10,50,0.484,1.192,1.27475,1.801,10.1129,10.1109
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",68,"n23m0153.hpc.itc.rwth-aachen.de",68,"68",64,4194304,10,50,0.4565,1.1953,1.20325,3.9265,9.73329,9.73542
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",69,"n23m0153.hpc.itc.rwth-aachen.de",69,"69",64,4194304,10,50,0.5055,1.22292,1.14525,3.3805,8.98604,8.9906
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",70,"n23m0153.hpc.itc.rwth-aachen.de",70,"70",64,4194304,10,50,0.56,1.26332,1.15475,4.241,10.0687,10.0624
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",71,"n23m0153.hpc.itc.rwth-aachen.de",71,"71",64,4194304,10,50,0.4895,1.20913,1.2395,1.819,9.71501,9.72115
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",72,"n23m0153.hpc.itc.rwth-aachen.de",72,"72",64,4194304,10,50,0.4485,1.11533,1.102,1.698,10.5927,10.5935
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",73,"n23m0153.hpc.itc.rwth-aachen.de",73,"73",64,4194304,10,50,0.513,1.18291,1.178,1.835,10.1233,10.1319
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",74,"n23m0153.hpc.itc.rwth-aachen.de",74,"74",64,4194304,10,50,0.5605,1.26547,1.265,3.9775,9.51014,9.52001
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",75,"n23m0153.hpc.itc.rwth-aachen.de",75,"75",64,4194304,10,50,0.465,1.21475,1.27825,1.8,9.31038,9.35166
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",76,"n23m0153.hpc.itc.rwth-aachen.de",76,"76",64,4194304,10,50,0.5125,1.11901,1.046,1.59,10.1501,10.0698
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",77,"n23m0153.hpc.itc.rwth-aachen.de",77,"77",64,4194304,10,50,0.4265,1.11528,1.077,1.7995,10.1593,10.09
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",78,"n23m0153.hpc.itc.rwth-aachen.de",78,"78",64,4194304,10,50,0.462,1.15394,1.23075,1.761,10.2556,10.2605
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",79,"n23m0153.hpc.itc.rwth-aachen.de",79,"79",64,4194304,10,50,0.445,1.18539,1.2285,1.9935,9.52936,9.53512
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",80,"n23m0153.hpc.itc.rwth-aachen.de",80,"80",64,4194304,10,50,0.775,1.23804,1.2775,1.7025,9.55291,9.56358
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",81,"n23m0153.hpc.itc.rwth-aachen.de",81,"81",64,4194304,10,50,0.4895,1.19814,1.26275,3.2005,10.2759,10.2795
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",82,"n23m0153.hpc.itc.rwth-aachen.de",82,"82",64,4194304,10,50,0.442,1.062,0.99925,1.715,9.52361,9.52887
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",83,"n23m0153.hpc.itc.rwth-aachen.de",83,"83",64,4194304,10,50,0.477,1.11063,1.06175,1.6695,9.53865,9.54499
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",84,"n23m0153.hpc.itc.rwth-aachen.de",84,"84",64,4194304,10,50,0.4555,1.27653,1.24875,4.6305,10.1947,10.2062
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",85,"n23m0153.hpc.itc.rwth-aachen.de",85,"85",64,4194304,10,50,0.489,1.18818,1.216,1.737,10.1824,10.1878
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",86,"n23m0153.hpc.itc.rwth-aachen.de",86,"86",64,4194304,10,50,0.4445,1.22434,1.3255,4.011,9.55105,9.5533
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",87,"n23m0153.hpc.itc.rwth-aachen.de",87,"87",64,4194304,10,50,0.4875,1.29912,1.36475,1.859,10.1718,10.1773
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",88,"n23m0153.hpc.itc.rwth-aachen.de",88,"88",64,4194304,10,50,0.52,1.19359,1.23775,1.762,9.50644,9.51058
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",89,"n23m0153.hpc.itc.rwth-aachen.de",89,"89",64,4194304,10,50,0.497,1.12112,1.0965,1.682,9.52729,9.54285
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",90,"n23m0153.hpc.itc.rwth-aachen.de",90,"90",64,4194304,10,50,0.4435,1.31807,1.31825,5.652,10.1555,10.1621
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",91,"n23m0153.hpc.itc.rwth-aachen.de",91,"91",64,4194304,10,50,0.4495,1.23,1.18525,4.481,9.54926,9.54748
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",92,"n23m0153.hpc.itc.rwth-aachen.de",92,"92",64,4194304,10,50,0.6925,1.18448,1.2425,1.6825,10.0896,10.0792
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",93,"n23m0153.hpc.itc.rwth-aachen.de",93,"93",64,4194304,10,50,0.525,1.22283,1.05475,4.656,10.0722,10.0709
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",94,"n23m0153.hpc.itc.rwth-aachen.de",94,"94",64,4194304,10,50,0.4835,1.15613,1.27,1.5645,9.48484,9.48996
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",95,"n23m0153.hpc.itc.rwth-aachen.de",95,"95",64,4194304,10,50,0.4485,1.1248,1.147,1.923,9.53193,9.53494
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",96,"n23m0367.hpc.itc.rwth-aachen.de",0,"0",64,4194304,10,50,6.8255,7.12028,7.12375,7.667,5.99224,5.9509
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",97,"n23m0367.hpc.itc.rwth-aachen.de",1,"1",64,4194304,10,50,7.308,7.81475,7.63725,13.8745,5.41169,5.40631
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",98,"n23m0367.hpc.itc.rwth-aachen.de",2,"2",64,4194304,10,50,7.9255,8.57994,8.45575,13.677,5.39863,5.3951
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",99,"n23m0367.hpc.itc.rwth-aachen.de",3,"3",64,4194304,10,50,7.835,8.40385,8.417,9.2275,5.34068,5.33567
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",100,"n23m0367.hpc.itc.rwth-aachen.de",4,"4",64,4194304,10,50,7.687,8.34874,8.21825,14.2325,5.41609,5.42227
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",101,"n23m0367.hpc.itc.rwth-aachen.de",5,"5",64,4194304,10,50,7.105,7.43216,7.375,10.093,5.53357,5.52973
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",102,"n23m0367.hpc.itc.rwth-aachen.de",6,"6",64,4194304,10,50,7.0725,7.71733,7.69075,9.1465,5.94755,5.95068
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",103,"n23m0367.hpc.itc.rwth-aachen.de",7,"7",64,4194304,10,50,7.024,7.47772,7.42075,10.5155,5.79527,5.78042
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",104,"n23m0367.hpc.itc.rwth-aachen.de",8,"8",64,4194304,10,50,7.5805,7.9841,7.95325,8.387,5.46707,5.4926
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",105,"n23m0367.hpc.itc.rwth-aachen.de",9,"9",64,4194304,10,50,7.358,7.79757,7.68325,10.02,5.38405,5.39207
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",106,"n23m0367.hpc.itc.rwth-aachen.de",10,"10",64,4194304,10,50,7.502,7.97317,7.8495,11.9305,5.3955,5.39599
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",107,"n23m0367.hpc.itc.rwth-aachen.de",11,"11",64,4194304,10,50,7.3025,7.8322,7.73375,10.9135,5.41182,5.35119
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",108,"n23m0367.hpc.itc.rwth-aachen.de",12,"12",64,4194304,10,50,7.4195,7.89271,7.83425,10.4345,5.48983,5.48224
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",109,"n23m0367.hpc.itc.rwth-aachen.de",13,"13",64,4194304,10,50,7.6215,8.08422,7.97975,11.152,5.56089,5.55024
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",110,"n23m0367.hpc.itc.rwth-aachen.de",14,"14",64,4194304,10,50,7.196,7.53989,7.531,7.985,5.74532,5.72729
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",111,"n23m0367.hpc.itc.rwth-aachen.de",15,"15",64,4194304,10,50,7.447,7.78241,7.71125,9.751,5.87321,5.88342
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",112,"n23m0367.hpc.itc.rwth-aachen.de",16,"16",64,4194304,10,50,7.3475,7.76756,7.75725,8.354,5.45767,5.47908
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",113,"n23m0367.hpc.itc.rwth-aachen.de",17,"17",64,4194304,10,50,7.8,8.1315,8.14475,8.782,5.39044,5.38168
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",114,"n23m0367.hpc.itc.rwth-aachen.de",18,"18",64,4194304,10,50,7.399,7.99633,7.93625,11.3515,5.35249,5.32185
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",115,"n23m0367.hpc.itc.rwth-aachen.de",19,"19",64,4194304,10,50,7.6025,8.11499,8.047,11.548,5.43379,5.41315
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",116,"n23m0367.hpc.itc.rwth-aachen.de",20,"20",64,4194304,10,50,7.506,7.8991,7.904,8.8005,5.41183,5.40297
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",117,"n23m0367.hpc.itc.rwth-aachen.de",21,"21",64,4194304,10,50,7.439,7.75215,7.756,8.3275,5.53689,5.53837
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",118,"n23m0367.hpc.itc.rwth-aachen.de",22,"22",64,4194304,10,50,6.7945,7.32105,7.28275,7.875,5.46103,5.45648
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",119,"n23m0367.hpc.itc.rwth-aachen.de",23,"23",64,4194304,10,50,7.2875,7.72643,7.67475,10.0135,5.64242,5.62555
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",120,"n23m0367.hpc.itc.rwth-aachen.de",24,"24",64,4194304,10,50,7.113,7.62874,7.5475,10.435,5.75914,5.77937
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",121,"n23m0367.hpc.itc.rwth-aachen.de",25,"25",64,4194304,10,50,7.422,7.78579,7.762,8.639,5.60017,5.64987
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",122,"n23m0367.hpc.itc.rwth-aachen.de",26,"26",64,4194304,10,50,7.6825,8.26515,8.07225,12.496,5.29613,5.28544
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",123,"n23m0367.hpc.itc.rwth-aachen.de",27,"27",64,4194304,10,50,7.9855,8.38771,8.32775,10.1645,5.24839,5.24705
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",124,"n23m0367.hpc.itc.rwth-aachen.de",28,"28",64,4194304,10,50,7.5725,8.21863,8.16725,9.651,5.25382,5.24959
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",125,"n23m0367.hpc.itc.rwth-aachen.de",29,"29",64,4194304,10,50,7.5965,7.98553,7.924,8.6455,5.32603,5.32351
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",126,"n23m0367.hpc.itc.rwth-aachen.de",30,"30",64,4194304,10,50,7.518,7.86324,7.8045,8.46,5.48889,5.47631
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",127,"n23m0367.hpc.itc.rwth-aachen.de",31,"31",64,4194304,10,50,7.452,7.78589,7.7475,8.425,5.45127,5.39855
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",128,"n23m0367.hpc.itc.rwth-aachen.de",32,"32",64,4194304,10,50,7.3235,7.70463,7.6925,8.294,5.39992,5.4027
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",129,"n23m0367.hpc.itc.rwth-aachen.de",33,"33",64,4194304,10,50,7.4885,7.7608,7.693,9.1315,5.42086,5.4329
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",130,"n23m0367.hpc.itc.rwth-aachen.de",34,"34",64,4194304,10,50,7.664,7.95114,7.88675,8.473,5.96573,5.88171
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",131,"n23m0367.hpc.itc.rwth-aachen.de",35,"35",64,4194304,10,50,7.039,7.35775,7.3045,9.278,5.87018,5.851
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",132,"n23m0367.hpc.itc.rwth-aachen.de",36,"36",64,4194304,10,50,7.593,7.93473,7.92475,9.1785,5.44443,5.46032
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",133,"n23m0367.hpc.itc.rwth-aachen.de",37,"37",64,4194304,10,50,7.587,8.12872,8.0425,10.67,5.33801,5.32895
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",134,"n23m0367.hpc.itc.rwth-aachen.de",38,"38",64,4194304,10,50,7.54,8.21169,7.9855,15.56,5.41856,5.34451
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",135,"n23m0367.hpc.itc.rwth-aachen.de",39,"39",64,4194304,10,50,7.159,7.59788,7.60325,8.208,5.48257,5.4699
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",136,"n23m0367.hpc.itc.rwth-aachen.de",40,"40",64,4194304,10,50,7.22,7.52824,7.51825,8.087,5.48367,5.47455
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",137,"n23m0367.hpc.itc.rwth-aachen.de",41,"41",64,4194304,10,50,7.265,7.79354,7.68475,10.7565,5.38683,5.38591
0,"n23m0153.hpc.itc.rwth-aachen.de",0,"0",138,"n23m0367.hpc.itc.rwth-aachen.de",42,"42",64,4194304,10,50,7.3675,7.79929,7.75975,8.843,5.52939,5.55348
