pattern,target_rank,target_host,worker_rank,worker_host,worker_cpu,worker_affinity,locality_tier,payload_bytes,iters,lat_min_us,lat_p25_us,lat_median_us,lat_mean_us,lat_p75_us,lat_p95_us,lat_max_us
7_credits_cap2,0,"n23m0223.hpc.itc.rwth-aachen.de",189,"n23m0236.hpc.itc.rwth-aachen.de",93,"93","cross_node",4194304,20,1918.95,2128.84,2155.78,2171.05,2246.01,2315.58,2404.69
7_credits_cap2,0,"n23m0223.hpc.itc.rwth-aachen.de",190,"n23m0236.hpc.itc.rwth-aachen.de",94,"94","cross_node",4194304,20,1903.95,2126.77,2147.57,2166.35,2243.96,2289.51,2399.74
7_credits_cap2,0,"n23m0223.hpc.itc.rwth-aachen.de",191,"n23m0236.hpc.itc.rwth-aachen.de",95,"95","cross_node",4194304,20,1870.22,2114.34,2146.43,2163.7,2241.21,2290.12,2407.4
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",1,"n23m0223.hpc.itc.rwth-aachen.de",1,"1","same_numa",4194304,20,1294.07,1823.1,3015.2,3357.85,4277.32,6359.57,7790.08
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",2,"n23m0223.hpc.itc.rwth-aachen.de",2,"2","same_numa",4194304,20,1453.97,2453.11,4456.77,4416.86,5990.28,7777.87,7802.65
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",3,"n23m0223.hpc.itc.rwth-aachen.de",3,"3","same_numa",4194304,20,1277.31,3615.18,4083.87,4507.88,5946.83,7762.63,7800.75
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",4,"n23m0223.hpc.itc.rwth-aachen.de",4,"4","same_numa",4194304,20,1761.45,2554.08,4743.56,4435.92,5807.38,7733.31,7753.76
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",5,"n23m0223.hpc.itc.rwth-aachen.de",5,"5","same_numa",4194304,20,4493.68,4854.22,6062.83,6136.14,7379.61,7443.89,7445.18
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",6,"n23m0223.hpc.itc.rwth-aachen.de",6,"6","same_numa",4194304,20,4507.32,4823.01,5953.45,6094.96,7409.17,7498.19,7524.78
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",7,"n23m0223.hpc.itc.rwth-aachen.de",7,"7","same_numa",4194304,20,4547.14,4839.55,5929.06,6091.16,7392.56,7492.5,7505.28
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",8,"n23m0223.hpc.itc.rwth-aachen.de",8,"8","same_numa",4194304,20,4537.36,4886.93,5943.53,6127.65,7467.31,7499.55,7526.58
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",9,"n23m0223.hpc.itc.rwth-aachen.de",9,"9","same_numa",4194304,20,4580.77,4943.03,5965.14,6149.32,7491.56,7521.11,7534.74
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",10,"n23m0223.hpc.itc.rwth-aachen.de",10,"10","same_numa",4194304,20,4571.76,4944.92,5897.15,6072.35,7381.67,7401.85,7403.31
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",11,"n23m0223.hpc.itc.rwth-aachen.de",11,"11","same_numa",4194304,20,4570.68,5002.92,5944.26,6072.43,7307.74,7429.3,7444.71
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",12,"n23m0223.hpc.itc.rwth-aachen.de",12,"12","same_socket_diff_numa",4194304,20,4583.37,5052.2,5932.63,6029.45,7197.49,7305.79,7325.7
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",13,"n23m0223.hpc.itc.rwth-aachen.de",13,"13","same_socket_diff_numa",4194304,20,4573.53,5050.68,5886.86,5951.06,7025.9,7155.87,7169.17
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",14,"n23m0223.hpc.itc.rwth-aachen.de",14,"14","same_socket_diff_numa",4194304,20,4606.36,5099.7,5911.58,5952.83,6990.02,7091.95,7116.4
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",15,"n23m0223.hpc.itc.rwth-aachen.de",15,"15","same_socket_diff_numa",4194304,20,4588.27,5073.3,5810.4,5873.6,6888.13,6902.83,6908.93
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",16,"n23m0223.hpc.itc.rwth-aachen.de",16,"16","same_socket_diff_numa",4194304,20,4573.04,5048.74,5797.23,5841.38,6848.8,6860.66,6865.47
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",17,"n23m0223.hpc.itc.rwth-aachen.de",17,"17","same_socket_diff_numa",4194304,20,4533.18,5002.09,5923.95,5790.92,6748.21,6761.2,6763.45
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",18,"n23m0223.hpc.itc.rwth-aachen.de",18,"18","same_socket_diff_numa",4194304,20,4476.98,4933.86,5890.35,5710.29,6622.55,6647.02,6649.69
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",19,"n23m0223.hpc.itc.rwth-aachen.de",19,"19","same_socket_diff_numa",4194304,20,4508.48,4983.69,5969.17,5791.84,6734.11,6746.29,6758.31
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",20,"n23m0223.hpc.itc.rwth-aachen.de",20,"20","same_socket_diff_numa",4194304,20,4535.62,4993.91,5965.68,5812.92,6763.24,6775.17,6775.95
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",21,"n23m0223.hpc.itc.rwth-aachen.de",21,"21","same_socket_diff_numa",4194304,20,4544.52,4982.55,5719.05,5795.43,6770.75,6792.69,6797.44
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",22,"n23m0223.hpc.itc.rwth-aachen.de",22,"22","same_socket_diff_numa",4194304,20,4543.62,4971.62,5694.94,5818.92,6811.59,6822.02,6843.36
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",23,"n23m0223.hpc.itc.rwth-aachen.de",23,"23","same_socket_diff_numa",4194304,20,4525.4,4934.61,5660,5810.51,6817.78,6830.15,6841.65
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",24,"n23m0223.hpc.itc.rwth-aachen.de",24,"24","same_socket_diff_numa",4194304,20,4560.27,5019.49,5723.82,5897.24,6914.01,6951.32,6956.15
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",25,"n23m0223.hpc.itc.rwth-aachen.de",25,"25","same_socket_diff_numa",4194304,20,4662.21,5141.09,5848.58,6030.67,7084.92,7131.72,7132.37
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",26,"n23m0223.hpc.itc.rwth-aachen.de",26,"26","same_socket_diff_numa",4194304,20,4733.02,5196.32,5989.64,6163.11,7256,7294.15,7312.95
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",27,"n23m0223.hpc.itc.rwth-aachen.de",27,"27","same_socket_diff_numa",4194304,20,4759.76,5218.63,6032.13,6199.88,7286.58,7318.62,7327.64
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",28,"n23m0223.hpc.itc.rwth-aachen.de",28,"28","same_socket_diff_numa",4194304,20,4692.24,5142.28,5954.18,6117.74,7194.62,7208.86,7209.4
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",29,"n23m0223.hpc.itc.rwth-aachen.de",29,"29","same_socket_diff_numa",4194304,20,4657.1,5124.51,5924.44,6095.2,7159.92,7183.3,7188.96
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",30,"n23m0223.hpc.itc.rwth-aachen.de",30,"30","same_socket_diff_numa",4194304,20,4648.34,5115.15,5883.57,6074.63,7131.57,7138.24,7151.14
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",31,"n23m0223.hpc.itc.rwth-aachen.de",31,"31","same_socket_diff_numa",4194304,20,4666.08,5119.8,5877.67,6085.39,7139.96,7173.89,7177.59
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",32,"n23m0223.hpc.itc.rwth-aachen.de",32,"32","same_socket_diff_numa",4194304,20,4689.01,5159.45,5907.78,6118.05,7184.16,7227.14,7233.48
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",33,"n23m0223.hpc.itc.rwth-aachen.de",33,"33","same_socket_diff_numa",4194304,20,4662.93,5162.69,5894.54,6092.36,7170.19,7176.55,7202.35
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",34,"n23m0223.hpc.itc.rwth-aachen.de",34,"34","same_socket_diff_numa",4194304,20,4612.61,5110.75,5869.27,6055.9,7138.9,7170.79,7196.21
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",35,"n23m0223.hpc.itc.rwth-aachen.de",35,"35","same_socket_diff_numa",4194304,20,4581.47,5115.49,5880.14,6069.54,7164.72,7187.46,7209.27
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",36,"n23m0223.hpc.itc.rwth-aachen.de",36,"36","same_socket_diff_numa",4194304,20,4630.97,5186.84,5984.43,6160.16,7271.64,7284.99,7307.98
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",37,"n23m0223.hpc.itc.rwth-aachen.de",37,"37","same_socket_diff_numa",4194304,20,4675.01,5251.41,6059.35,6240.54,7371.9,7380.94,7387.02
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",38,"n23m0223.hpc.itc.rwth-aachen.de",38,"38","same_socket_diff_numa",4194304,20,4725.59,5347.68,6161.36,6350.97,7480.95,7519.4,7699.52
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",39,"n23m0223.hpc.itc.rwth-aachen.de",39,"39","same_socket_diff_numa",4194304,20,4726.91,5401.13,6204.71,6373.79,7498.11,7565.77,7720.11
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",40,"n23m0223.hpc.itc.rwth-aachen.de",40,"40","same_socket_diff_numa",4194304,20,4684.45,5415.09,6197.82,6364.51,7460.8,7694.58,7912.83
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",41,"n23m0223.hpc.itc.rwth-aachen.de",41,"41","same_socket_diff_numa",4194304,20,4699.21,5442.9,6261.19,6396.18,7500.25,7747.79,7959.7
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",42,"n23m0223.hpc.itc.rwth-aachen.de",42,"42","same_socket_diff_numa",4194304,20,4680.87,5368.32,6251.8,6349.76,7465.37,7505.02,7919.57
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",43,"n23m0223.hpc.itc.rwth-aachen.de",43,"43","same_socket_diff_numa",4194304,20,4714.38,5361.07,6332.88,6412.14,7540.02,7592.47,8021.07
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",44,"n23m0223.hpc.itc.rwth-aachen.de",44,"44","same_socket_diff_numa",4194304,20,4695.61,5364.11,6345.9,6390.35,7553.89,7559.57,7576.49
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",45,"n23m0223.hpc.itc.rwth-aachen.de",45,"45","same_socket_diff_numa",4194304,20,4648.16,5360.2,6315.8,6357.55,7515.05,7520.3,7532.56
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",46,"n23m0223.hpc.itc.rwth-aachen.de",46,"46","same_socket_diff_numa",4194304,20,4660.91,5432.21,6376.64,6411.84,7576.8,7601.1,7655.98
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",47,"n23m0223.hpc.itc.rwth-aachen.de",47,"47","same_socket_diff_numa",4194304,20,4628.92,5432.97,6362.13,6391.08,7553.73,7585.08,7619.22
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",48,"n23m0223.hpc.itc.rwth-aachen.de",48,"48","cross_socket",4194304,20,4968.31,5787.2,6734.91,6916.11,8240.38,8270.36,8336.68
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",49,"n23m0223.hpc.itc.rwth-aachen.de",49,"49","cross_socket",4194304,20,5238.88,6118.28,7010.73,7313.76,8742.15,8778.22,8813.73
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",50,"n23m0223.hpc.itc.rwth-aachen.de",50,"50","cross_socket",4194304,20,5493.31,6395.39,7271.05,7681.08,9207.3,9252.86,9266.96
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",51,"n23m0223.hpc.itc.rwth-aachen.de",51,"51","cross_socket",4194304,20,5755.07,6653.59,7511.61,8036.21,9652.4,9723.23,9724.69
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",52,"n23m0223.hpc.itc.rwth-aachen.de",52,"52","cross_socket",4194304,20,5684.13,6564,7388.75,7884.35,9456.73,9500.79,9530.76
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",53,"n23m0223.hpc.itc.rwth-aachen.de",53,"53","cross_socket",4194304,20,5698.66,6587.32,7460.08,7945.23,9499.47,9607.83,10167
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",54,"n23m0223.hpc.itc.rwth-aachen.de",54,"54","cross_socket",4194304,20,5706.72,6624.14,7561.4,8003.22,9584.5,9684.47,10301.5
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",55,"n23m0223.hpc.itc.rwth-aachen.de",55,"55","cross_socket",4194304,20,5716.06,6646.28,7634.08,8022.33,9583.17,9732.89,10417.3
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",56,"n23m0223.hpc.itc.rwth-aachen.de",56,"56","cross_socket",4194304,20,5713.54,6663.85,7752.73,8042.64,9596.39,9834.19,10085.4
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",57,"n23m0223.hpc.itc.rwth-aachen.de",57,"57","cross_socket",4194304,20,5725.77,6693.58,7854.72,8098.91,9690.7,9976.72,10099.3
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",58,"n23m0223.hpc.itc.rwth-aachen.de",58,"58","cross_socket",4194304,20,5698.71,6668.15,7820.03,8031.05,9550.77,9939.08,10047.4
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",59,"n23m0223.hpc.itc.rwth-aachen.de",59,"59","cross_socket",4194304,20,5714.5,6694.03,7875.06,8071.02,9607.65,9990.54,10086.1
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",60,"n23m0223.hpc.itc.rwth-aachen.de",60,"60","cross_socket",4194304,20,5777.93,6774.44,8004.3,8175.05,9744.93,10102.2,10209.6
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",61,"n23m0223.hpc.itc.rwth-aachen.de",61,"61","cross_socket",4194304,20,5768.1,6736.21,7980.21,8119.48,9643.56,10010.9,10113.7
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",62,"n23m0223.hpc.itc.rwth-aachen.de",62,"62","cross_socket",4194304,20,5855.61,6833.77,8173.63,8248.24,9768.62,10160.1,10227.4
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",63,"n23m0223.hpc.itc.rwth-aachen.de",63,"63","cross_socket",4194304,20,5879.65,6863.47,8250.64,8242.59,9751.94,10136.7,10174.3
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",64,"n23m0223.hpc.itc.rwth-aachen.de",64,"64","cross_socket",4194304,20,5833.02,6800.69,8155.72,8110.4,9573.27,9984.3,9994.24
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",65,"n23m0223.hpc.itc.rwth-aachen.de",65,"65","cross_socket",4194304,20,5839.23,6839.4,8207.91,8115.03,9592.09,9974.97,9980.66
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",66,"n23m0223.hpc.itc.rwth-aachen.de",66,"66","cross_socket",4194304,20,5792.22,6798.66,8092.52,8008.61,9458.03,9803,9813.54
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",67,"n23m0223.hpc.itc.rwth-aachen.de",67,"67","cross_socket",4194304,20,5805.34,6825.09,8155.82,8043.74,9514.09,9850.95,9876.53
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",68,"n23m0223.hpc.itc.rwth-aachen.de",68,"68","cross_socket",4194304,20,5820.74,6882.29,8336.12,8131.72,9632.23,9941.78,9955.33
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",69,"n23m0223.hpc.itc.rwth-aachen.de",69,"69","cross_socket",4194304,20,5726.43,6842.58,8350.43,8077.15,9551.23,9856.95,9864.39
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",70,"n23m0223.hpc.itc.rwth-aachen.de",70,"70","cross_socket",4194304,20,5692.27,6828.89,8378.96,8075.13,9574.17,9828.29,9868.79
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",71,"n23m0223.hpc.itc.rwth-aachen.de",71,"71","cross_socket",4194304,20,5632.83,6845.71,8323.1,8054.85,9577.06,9762.72,9782.84
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",72,"n23m0223.hpc.itc.rwth-aachen.de",72,"72","cross_socket",4194304,20,5578.83,6842.78,8229.33,8014.09,9552.1,9685.26,9703.16
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",73,"n23m0223.hpc.itc.rwth-aachen.de",73,"73","cross_socket",4194304,20,5628.57,6913.05,8298.37,8097.43,9719.54,9757.36,9812.66
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",74,"n23m0223.hpc.itc.rwth-aachen.de",74,"74","cross_socket",4194304,20,5648.16,7020.06,8399.08,8196.6,9833.66,9879.31,9891.77
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",75,"n23m0223.hpc.itc.rwth-aachen.de",75,"75","cross_socket",4194304,20,5675.5,7081.58,8539.7,8266.58,9917.18,9957.1,9983.66
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",76,"n23m0223.hpc.itc.rwth-aachen.de",76,"76","cross_socket",4194304,20,5650.92,7096.45,8570.77,8223.28,9863.72,9911.34,9936.79
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",77,"n23m0223.hpc.itc.rwth-aachen.de",77,"77","cross_socket",4194304,20,5607.39,7072.22,8563.1,8160.05,9789.81,9844.69,9850.32
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",78,"n23m0223.hpc.itc.rwth-aachen.de",78,"78","cross_socket",4194304,20,5594.15,6692.64,8577.12,8105.84,9735.41,9792.37,9809.21
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",79,"n23m0223.hpc.itc.rwth-aachen.de",79,"79","cross_socket",4194304,20,5543.37,6309.68,8468.19,7989.53,9601.59,9666.76,9697.35
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",80,"n23m0223.hpc.itc.rwth-aachen.de",80,"80","cross_socket",4194304,20,5550.29,6326.1,8436.71,8003.05,9619.68,9658.7,9724.16
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",81,"n23m0223.hpc.itc.rwth-aachen.de",81,"81","cross_socket",4194304,20,5530.35,6384.86,8487.83,8090.55,9693.14,9741.83,9821.89
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",82,"n23m0223.hpc.itc.rwth-aachen.de",82,"82","cross_socket",4194304,20,5467.03,6349.44,8453.6,8034.43,9601.69,9651.01,9724.33
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",83,"n23m0223.hpc.itc.rwth-aachen.de",83,"83","cross_socket",4194304,20,5473.85,6412.3,8591.73,8150.87,9720.65,9779.84,9840.71
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",84,"n23m0223.hpc.itc.rwth-aachen.de",84,"84","cross_socket",4194304,20,5543.48,6438.11,8748.92,8245.2,9812.89,9878.2,9951.27
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",85,"n23m0223.hpc.itc.rwth-aachen.de",85,"85","cross_socket",4194304,20,5577.05,6416.68,8789.42,8285.89,9848.62,9884.85,9945.03
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",86,"n23m0223.hpc.itc.rwth-aachen.de",86,"86","cross_socket",4194304,20,5649.35,6479.59,8979.35,8422.37,10004,10058.6,10114.3
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",87,"n23m0223.hpc.itc.rwth-aachen.de",87,"87","cross_socket",4194304,20,5661.49,6449.39,9000.17,8401.93,9962.87,10018.8,10054.2
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",88,"n23m0223.hpc.itc.rwth-aachen.de",88,"88","cross_socket",4194304,20,5651.64,6463.36,9044.25,8441.14,10001.4,10054.9,10056.9
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",89,"n23m0223.hpc.itc.rwth-aachen.de",89,"89","cross_socket",4194304,20,5634.78,6467.81,9050.8,8423.61,9963.28,10026,10032.5
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",90,"n23m0223.hpc.itc.rwth-aachen.de",90,"90","cross_socket",4194304,20,5650.15,6547.77,9127.68,8417.25,9891.01,9945.61,9953.08
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",91,"n23m0223.hpc.itc.rwth-aachen.de",91,"91","cross_socket",4194304,20,5683.21,6563.87,9346.36,8492.82,9926.68,9996.56,9996.78
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",92,"n23m0223.hpc.itc.rwth-aachen.de",92,"92","cross_socket",4194304,20,5688.42,6541.39,9435.68,8459.56,9891.82,9934.35,9973.5
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",93,"n23m0223.hpc.itc.rwth-aachen.de",93,"93","cross_socket",4194304,20,5724.19,6501.05,9515.17,8444.64,9903.79,9967.16,10021
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",94,"n23m0223.hpc.itc.rwth-aachen.de",94,"94","cross_socket",4194304,20,5724.71,6425.23,9572.07,8430.7,9953.01,10015.5,10073.6
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",95,"n23m0223.hpc.itc.rwth-aachen.de",95,"95","cross_socket",4194304,20,5733.3,6433.4,9601.86,8404.94,9962.48,10031.6,10083
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",96,"n23m0236.hpc.itc.rwth-aachen.de",0,"0","cross_node",4194304,20,5341.02,5874.58,8339.83,7373.01,8569.35,8617.01,8618.66
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",97,"n23m0236.hpc.itc.rwth-aachen.de",1,"1","cross_node",4194304,20,4930.64,5350.57,6999.95,6341.48,7176.4,7194.78,7201.44
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",98,"n23m0236.hpc.itc.rwth-aachen.de",2,"2","cross_node",4194304,20,4533.68,4786.23,5567.43,5296.11,5748.9,5783.72,5832.34
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",99,"n23m0236.hpc.itc.rwth-aachen.de",3,"3","cross_node",4194304,20,4064.75,4104.17,4198.61,4234.23,4353.83,4441.77,4510.51
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",100,"n23m0236.hpc.itc.rwth-aachen.de",4,"4","cross_node",4194304,20,3841.56,4101.49,4210.99,4239.92,4385.33,4517.03,4523.03
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",101,"n23m0236.hpc.itc.rwth-aachen.de",5,"5","cross_node",4194304,20,3809.52,4098.77,4227.95,4252.22,4419.67,4544.5,4594.82
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",102,"n23m0236.hpc.itc.rwth-aachen.de",6,"6","cross_node",4194304,20,3829.84,4106.53,4204.78,4255.28,4384.83,4592.37,4599.57
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",103,"n23m0236.hpc.itc.rwth-aachen.de",7,"7","cross_node",4194304,20,3830.75,4123.84,4237.82,4252.16,4360.72,4577.14,4589.64
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",104,"n23m0236.hpc.itc.rwth-aachen.de",8,"8","cross_node",4194304,20,3853.79,4104.07,4202.46,4234.89,4349.21,4586.89,4590.64
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",105,"n23m0236.hpc.itc.rwth-aachen.de",9,"9","cross_node",4194304,20,3877.81,4110.64,4199.29,4237.08,4345.94,4552.26,4555.83
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",106,"n23m0236.hpc.itc.rwth-aachen.de",10,"10","cross_node",4194304,20,3884.22,4111.47,4187.49,4239.53,4347.37,4519.62,4574.71
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",107,"n23m0236.hpc.itc.rwth-aachen.de",11,"11","cross_node",4194304,20,3899.69,4107.65,4181.11,4245.41,4372.2,4544.17,4585.81
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",108,"n23m0236.hpc.itc.rwth-aachen.de",12,"12","cross_node",4194304,20,3891.46,4120.35,4192.13,4248.82,4398.83,4496.08,4569.48
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",109,"n23m0236.hpc.itc.rwth-aachen.de",13,"13","cross_node",4194304,20,3904.15,4110.6,4207.2,4247.41,4411.86,4503.61,4579.51
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",110,"n23m0236.hpc.itc.rwth-aachen.de",14,"14","cross_node",4194304,20,3913.5,4104.93,4222.82,4241.18,4370.51,4510.16,4543.95
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",111,"n23m0236.hpc.itc.rwth-aachen.de",15,"15","cross_node",4194304,20,3922.53,4106.3,4193.89,4228.9,4339.89,4489.96,4527.98
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",112,"n23m0236.hpc.itc.rwth-aachen.de",16,"16","cross_node",4194304,20,3923.1,4103.91,4151.49,4221.29,4342.18,4470.93,4509.13
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",113,"n23m0236.hpc.itc.rwth-aachen.de",17,"17","cross_node",4194304,20,3928.86,4113.9,4160.64,4219.32,4337.25,4416.53,4495.67
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",114,"n23m0236.hpc.itc.rwth-aachen.de",18,"18","cross_node",4194304,20,3927.7,4110.46,4165.95,4214.55,4328.38,4400.6,4486.94
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",115,"n23m0236.hpc.itc.rwth-aachen.de",19,"19","cross_node",4194304,20,3907.79,4120.62,4176.3,4219.26,4326.58,4393.4,4513.44
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",116,"n23m0236.hpc.itc.rwth-aachen.de",20,"20","cross_node",4194304,20,3927.08,4130.18,4185.32,4224,4318.41,4396.4,4530.06
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",117,"n23m0236.hpc.itc.rwth-aachen.de",21,"21","cross_node",4194304,20,3907.74,4138.11,4192.27,4226.01,4340.26,4407.59,4504.07
7_credits_cap4,0,"n23m0223.hpc.itc.rwth-aachen.de",118,"n23m0236.hpc.itc.rwth-aachen.de",22,"22","cross_node",4194304,20,3901.64,4143.46,4235.62,4237.28,4321.73,4477.26,4516.76
