pattern,target_rank,target_host,worker_rank,worker_host,worker_cpu,worker_affinity,worker_ip,locality_tier,iface,payload_bytes,iters,lat_min_us,lat_p25_us,lat_median_us,lat_mean_us,lat_p75_us,lat_p95_us,lat_max_us
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",46,"n23m0223.hpc.itc.rwth-aachen.de",46,"46","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,213416,214082,214689,219841,215472,233531,301166
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",47,"n23m0223.hpc.itc.rwth-aachen.de",47,"47","134.61.46.53","same_socket_diff_numa","ib0",4194304,20,214279,214834,215323,228774,216928,299822,302297
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",48,"n23m0223.hpc.itc.rwth-aachen.de",48,"48","134.61.46.53","cross_socket","ib0",4194304,20,214290,215450,216026,225588,216748,302908,321007
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",49,"n23m0223.hpc.itc.rwth-aachen.de",49,"49","134.61.46.53","cross_socket","ib0",4194304,20,215044,215922,216756,222014,217436,236213,306402
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",50,"n23m0223.hpc.itc.rwth-aachen.de",50,"50","134.61.46.53","cross_socket","ib0",4194304,20,215905,217148,217820,240029,250467,304344,308601
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",51,"n23m0223.hpc.itc.rwth-aachen.de",51,"51","134.61.46.53","cross_socket","ib0",4194304,20,216773,217841,218678,236449,224578,306546,306771
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",52,"n23m0223.hpc.itc.rwth-aachen.de",52,"52","134.61.46.53","cross_socket","ib0",4194304,20,217640,218362,219179,224362,219751,226923,323324
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",53,"n23m0223.hpc.itc.rwth-aachen.de",53,"53","134.61.46.53","cross_socket","ib0",4194304,20,218515,219203,220216,233219,221298,303263,305075
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",54,"n23m0223.hpc.itc.rwth-aachen.de",54,"54","134.61.46.53","cross_socket","ib0",4194304,20,219370,220158,221108,233926,222922,301592,304572
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",55,"n23m0223.hpc.itc.rwth-aachen.de",55,"55","134.61.46.53","cross_socket","ib0",4194304,20,220240,220882,221475,222507,222335,224752,239210
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",56,"n23m0223.hpc.itc.rwth-aachen.de",56,"56","134.61.46.53","cross_socket","ib0",4194304,20,221071,221797,222332,227502,223353,243361,305046
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",57,"n23m0223.hpc.itc.rwth-aachen.de",57,"57","134.61.46.53","cross_socket","ib0",4194304,20,221935,222698,223576,236086,224866,302307,303628
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",58,"n23m0223.hpc.itc.rwth-aachen.de",58,"58","134.61.46.53","cross_socket","ib0",4194304,20,222991,223558,224192,232709,225421,296869,303913
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",59,"n23m0223.hpc.itc.rwth-aachen.de",59,"59","134.61.46.53","cross_socket","ib0",4194304,20,223912,224486,225465,248731,292531,309370,321944
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",60,"n23m0223.hpc.itc.rwth-aachen.de",60,"60","134.61.46.53","cross_socket","ib0",4194304,20,224793,225309,226534,249245,294785,304663,304870
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",61,"n23m0223.hpc.itc.rwth-aachen.de",61,"61","134.61.46.53","cross_socket","ib0",4194304,20,223455,225932,226602,234766,227792,301136,301608
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",62,"n23m0223.hpc.itc.rwth-aachen.de",62,"62","134.61.46.53","cross_socket","ib0",4194304,20,224160,226679,227379,231692,228266,247588,299434
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",63,"n23m0223.hpc.itc.rwth-aachen.de",63,"63","134.61.46.53","cross_socket","ib0",4194304,20,225104,227514,228299,243868,234498,305101,306121
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",64,"n23m0223.hpc.itc.rwth-aachen.de",64,"64","134.61.46.53","cross_socket","ib0",4194304,20,225981,228199,229132,240374,231041,300016,300221
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",65,"n23m0223.hpc.itc.rwth-aachen.de",65,"65","134.61.46.53","cross_socket","ib0",4194304,20,226843,228944,229810,237914,231102,299210,308366
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",66,"n23m0223.hpc.itc.rwth-aachen.de",66,"66","134.61.46.53","cross_socket","ib0",4194304,20,227744,229810,230480,235018,231180,251484,306523
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",67,"n23m0223.hpc.itc.rwth-aachen.de",67,"67","134.61.46.53","cross_socket","ib0",4194304,20,228717,230749,231655,236017,232646,252234,305189
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",68,"n23m0223.hpc.itc.rwth-aachen.de",68,"68","134.61.46.53","cross_socket","ib0",4194304,20,229600,231724,232560,240448,233576,305042,323382
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",69,"n23m0223.hpc.itc.rwth-aachen.de",69,"69","134.61.46.53","cross_socket","ib0",4194304,20,230514,232510,233446,244731,235542,306560,308412
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",70,"n23m0223.hpc.itc.rwth-aachen.de",70,"70","134.61.46.53","cross_socket","ib0",4194304,20,231837,233541,235368,259465,302626,305753,306019
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",71,"n23m0223.hpc.itc.rwth-aachen.de",71,"71","134.61.46.53","cross_socket","ib0",4194304,20,231418,233972,235007,242639,236451,304141,306424
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",72,"n23m0223.hpc.itc.rwth-aachen.de",72,"72","134.61.46.53","cross_socket","ib0",4194304,20,232323,234831,235982,243491,237356,304640,306640
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",73,"n23m0223.hpc.itc.rwth-aachen.de",73,"73","134.61.46.53","cross_socket","ib0",4194304,20,233220,235759,236816,240769,237738,257091,302631
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",74,"n23m0223.hpc.itc.rwth-aachen.de",74,"74","134.61.46.53","cross_socket","ib0",4194304,20,234151,236681,237710,245005,239194,302726,305419
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",75,"n23m0223.hpc.itc.rwth-aachen.de",75,"75","134.61.46.53","cross_socket","ib0",4194304,20,235022,237516,238436,245865,239708,305291,307565
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",76,"n23m0223.hpc.itc.rwth-aachen.de",76,"76","134.61.46.53","cross_socket","ib0",4194304,20,235941,238432,239454,246639,240366,306248,306794
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",77,"n23m0223.hpc.itc.rwth-aachen.de",77,"77","134.61.46.53","cross_socket","ib0",4194304,20,236880,239456,240927,266570,303754,308474,322994
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",78,"n23m0223.hpc.itc.rwth-aachen.de",78,"78","134.61.46.53","cross_socket","ib0",4194304,20,237785,240016,240677,250797,242399,304341,317732
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",79,"n23m0223.hpc.itc.rwth-aachen.de",79,"79","134.61.46.53","cross_socket","ib0",4194304,20,239795,241097,241992,248951,243332,303229,304809
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",80,"n23m0223.hpc.itc.rwth-aachen.de",80,"80","134.61.46.53","cross_socket","ib0",4194304,20,239415,241894,242736,249513,244273,301818,303508
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",81,"n23m0223.hpc.itc.rwth-aachen.de",81,"81","134.61.46.53","cross_socket","ib0",4194304,20,240326,242777,243518,250334,244804,303440,305643
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",82,"n23m0223.hpc.itc.rwth-aachen.de",82,"82","134.61.46.53","cross_socket","ib0",4194304,20,241252,243780,244479,251090,245726,301097,304512
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",83,"n23m0223.hpc.itc.rwth-aachen.de",83,"83","134.61.46.53","cross_socket","ib0",4194304,20,242213,244778,245395,254796,246693,303698,304675
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",84,"n23m0223.hpc.itc.rwth-aachen.de",84,"84","134.61.46.53","cross_socket","ib0",4194304,20,243106,245513,246139,249863,247318,266198,303717
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",85,"n23m0223.hpc.itc.rwth-aachen.de",85,"85","134.61.46.53","cross_socket","ib0",4194304,20,244105,246138,247103,250837,248288,267184,305225
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",86,"n23m0223.hpc.itc.rwth-aachen.de",86,"86","134.61.46.53","cross_socket","ib0",4194304,20,245857,247002,248179,265459,300761,306292,306562
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",87,"n23m0223.hpc.itc.rwth-aachen.de",87,"87","134.61.46.53","cross_socket","ib0",4194304,20,245453,247881,248731,255249,250034,304234,308453
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",88,"n23m0223.hpc.itc.rwth-aachen.de",88,"88","134.61.46.53","cross_socket","ib0",4194304,20,246397,248842,249898,258216,252052,302565,302679
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",89,"n23m0223.hpc.itc.rwth-aachen.de",89,"89","134.61.46.53","cross_socket","ib0",4194304,20,247316,249816,250537,259221,251930,304183,304207
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",90,"n23m0223.hpc.itc.rwth-aachen.de",90,"90","134.61.46.53","cross_socket","ib0",4194304,20,248248,250723,251234,260313,253826,305226,306680
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",91,"n23m0223.hpc.itc.rwth-aachen.de",91,"91","134.61.46.53","cross_socket","ib0",4194304,20,249191,251725,252211,255718,253371,272602,303107
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",92,"n23m0223.hpc.itc.rwth-aachen.de",92,"92","134.61.46.53","cross_socket","ib0",4194304,20,250978,252710,253474,264045,260017,303055,304259
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",93,"n23m0223.hpc.itc.rwth-aachen.de",93,"93","134.61.46.53","cross_socket","ib0",4194304,20,250459,253109,254148,264430,256639,304070,319771
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",94,"n23m0223.hpc.itc.rwth-aachen.de",94,"94","134.61.46.53","cross_socket","ib0",4194304,20,251417,254029,255050,260211,256396,299513,300023
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",95,"n23m0223.hpc.itc.rwth-aachen.de",95,"95","134.61.46.53","cross_socket","ib0",4194304,20,252394,254982,255813,266066,261355,304585,306610
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",96,"n23m0236.hpc.itc.rwth-aachen.de",0,"0","134.61.46.66","cross_node","ib0",4194304,20,253772,256080,256903,257811,257797,260347,275706
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",97,"n23m0236.hpc.itc.rwth-aachen.de",1,"1","134.61.46.66","cross_node","ib0",4194304,20,255090,257607,258241,263243,259668,293473,307071
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",98,"n23m0236.hpc.itc.rwth-aachen.de",2,"2","134.61.46.66","cross_node","ib0",4194304,20,254608,257904,268810,277936,299752,304714,305519
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",99,"n23m0236.hpc.itc.rwth-aachen.de",3,"3","134.61.46.66","cross_node","ib0",4194304,20,257660,260202,293427,284277,301880,305639,308737
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",100,"n23m0236.hpc.itc.rwth-aachen.de",4,"4","134.61.46.66","cross_node","ib0",4194304,20,256094,259258,284880,279615,297892,302888,304509
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",101,"n23m0236.hpc.itc.rwth-aachen.de",5,"5","134.61.46.66","cross_node","ib0",4194304,20,257332,259415,270257,278397,301644,304091,305194
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",102,"n23m0236.hpc.itc.rwth-aachen.de",6,"6","134.61.46.66","cross_node","ib0",4194304,20,258030,260067,262460,275153,292859,298696,300542
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",103,"n23m0236.hpc.itc.rwth-aachen.de",7,"7","134.61.46.66","cross_node","ib0",4194304,20,259061,260058,261215,272445,294207,297618,305526
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",104,"n23m0236.hpc.itc.rwth-aachen.de",8,"8","134.61.46.66","cross_node","ib0",4194304,20,256900,260048,261035,266866,262805,295117,301186
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",105,"n23m0236.hpc.itc.rwth-aachen.de",9,"9","134.61.46.66","cross_node","ib0",4194304,20,257559,259923,260865,265200,262119,294693,298043
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",106,"n23m0236.hpc.itc.rwth-aachen.de",10,"10","134.61.46.66","cross_node","ib0",4194304,20,258533,260787,262279,276053,299238,304357,306359
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",107,"n23m0236.hpc.itc.rwth-aachen.de",11,"11","134.61.46.66","cross_node","ib0",4194304,20,258816,261218,262757,273935,291606,305551,307769
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",108,"n23m0236.hpc.itc.rwth-aachen.de",12,"12","134.61.46.66","cross_node","ib0",4194304,20,258915,262110,264261,280172,298684,308517,320331
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",109,"n23m0236.hpc.itc.rwth-aachen.de",13,"13","134.61.46.66","cross_node","ib0",4194304,20,260325,263640,264524,277599,295739,303292,303706
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",110,"n23m0236.hpc.itc.rwth-aachen.de",14,"14","134.61.46.66","cross_node","ib0",4194304,20,259514,262401,263792,273244,286097,304726,308468
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",111,"n23m0236.hpc.itc.rwth-aachen.de",15,"15","134.61.46.66","cross_node","ib0",4194304,20,260229,261785,263688,271526,269439,303115,304156
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",112,"n23m0236.hpc.itc.rwth-aachen.de",16,"16","134.61.46.66","cross_node","ib0",4194304,20,260898,262623,263825,269534,265266,297398,306736
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",113,"n23m0236.hpc.itc.rwth-aachen.de",17,"17","134.61.46.66","cross_node","ib0",4194304,20,260576,263672,265350,275112,294176,299532,305147
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",114,"n23m0236.hpc.itc.rwth-aachen.de",18,"18","134.61.46.66","cross_node","ib0",4194304,20,261060,264441,266158,277881,297404,305172,306059
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",115,"n23m0236.hpc.itc.rwth-aachen.de",19,"19","134.61.46.66","cross_node","ib0",4194304,20,261569,263838,265636,274364,286488,302293,306850
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",116,"n23m0236.hpc.itc.rwth-aachen.de",20,"20","134.61.46.66","cross_node","ib0",4194304,20,261916,264297,265347,269041,267158,292495,299182
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",117,"n23m0236.hpc.itc.rwth-aachen.de",21,"21","134.61.46.66","cross_node","ib0",4194304,20,262285,264628,265542,270035,267062,303611,304202
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",118,"n23m0236.hpc.itc.rwth-aachen.de",22,"22","134.61.46.66","cross_node","ib0",4194304,20,262007,264388,265539,267882,267012,286457,298831
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",119,"n23m0236.hpc.itc.rwth-aachen.de",23,"23","134.61.46.66","cross_node","ib0",4194304,20,262843,265538,266692,273158,272262,301750,307540
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",120,"n23m0236.hpc.itc.rwth-aachen.de",24,"24","134.61.46.66","cross_node","ib0",4194304,20,263654,266236,267167,275647,289204,301423,304290
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",121,"n23m0236.hpc.itc.rwth-aachen.de",25,"25","134.61.46.66","cross_node","ib0",4194304,20,263587,266225,267582,279373,301575,304527,313866
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",122,"n23m0236.hpc.itc.rwth-aachen.de",26,"26","134.61.46.66","cross_node","ib0",4194304,20,263928,265911,268051,278850,294232,306128,319603
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",123,"n23m0236.hpc.itc.rwth-aachen.de",27,"27","134.61.46.66","cross_node","ib0",4194304,20,264496,267158,269371,278993,296456,299486,300361
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",124,"n23m0236.hpc.itc.rwth-aachen.de",28,"28","134.61.46.66","cross_node","ib0",4194304,20,265403,267728,268885,276251,288963,300644,302628
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",125,"n23m0236.hpc.itc.rwth-aachen.de",29,"29","134.61.46.66","cross_node","ib0",4194304,20,264934,267109,268991,273127,270152,294927,296782
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",126,"n23m0236.hpc.itc.rwth-aachen.de",30,"30","134.61.46.66","cross_node","ib0",4194304,20,262969,267081,269393,274118,270580,300152,304220
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",127,"n23m0236.hpc.itc.rwth-aachen.de",31,"31","134.61.46.66","cross_node","ib0",4194304,20,266175,267773,270044,276481,275707,301446,305533
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",128,"n23m0236.hpc.itc.rwth-aachen.de",32,"32","134.61.46.66","cross_node","ib0",4194304,20,266300,268454,270786,278371,276593,308649,323686
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",129,"n23m0236.hpc.itc.rwth-aachen.de",33,"33","134.61.46.66","cross_node","ib0",4194304,20,266358,268043,270557,277835,277047,307822,316057
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",130,"n23m0236.hpc.itc.rwth-aachen.de",34,"34","134.61.46.66","cross_node","ib0",4194304,20,267254,268757,270920,275221,272595,298467,298544
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",131,"n23m0236.hpc.itc.rwth-aachen.de",35,"35","134.61.46.66","cross_node","ib0",4194304,20,267593,269551,271453,276070,273068,298916,305615
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",132,"n23m0236.hpc.itc.rwth-aachen.de",36,"36","134.61.46.66","cross_node","ib0",4194304,20,268235,269892,272260,280330,291746,300360,300833
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",133,"n23m0236.hpc.itc.rwth-aachen.de",37,"37","134.61.46.66","cross_node","ib0",4194304,20,268509,270680,272841,281659,296469,299525,303858
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",134,"n23m0236.hpc.itc.rwth-aachen.de",38,"38","134.61.46.66","cross_node","ib0",4194304,20,268287,270880,272167,273622,273272,290775,291833
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",135,"n23m0236.hpc.itc.rwth-aachen.de",39,"39","134.61.46.66","cross_node","ib0",4194304,20,268589,271021,272548,274382,273705,293090,298551
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",136,"n23m0236.hpc.itc.rwth-aachen.de",40,"40","134.61.46.66","cross_node","ib0",4194304,20,268970,271051,273006,277505,274683,304393,306434
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",137,"n23m0236.hpc.itc.rwth-aachen.de",41,"41","134.61.46.66","cross_node","ib0",4194304,20,269959,272004,274220,279435,280122,302765,306504
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",138,"n23m0236.hpc.itc.rwth-aachen.de",42,"42","134.61.46.66","cross_node","ib0",4194304,20,269693,272398,274009,277962,275140,297718,307186
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",139,"n23m0236.hpc.itc.rwth-aachen.de",43,"43","134.61.46.66","cross_node","ib0",4194304,20,270844,273425,274744,280614,280754,307505,308089
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",140,"n23m0236.hpc.itc.rwth-aachen.de",44,"44","134.61.46.66","cross_node","ib0",4194304,20,271289,274350,275692,284555,298590,304880,305458
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",141,"n23m0236.hpc.itc.rwth-aachen.de",45,"45","134.61.46.66","cross_node","ib0",4194304,20,270993,272823,274344,276975,275893,295016,297014
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",142,"n23m0236.hpc.itc.rwth-aachen.de",46,"46","134.61.46.66","cross_node","ib0",4194304,20,271132,273183,275611,282104,295716,305240,306050
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",143,"n23m0236.hpc.itc.rwth-aachen.de",47,"47","134.61.46.66","cross_node","ib0",4194304,20,271522,273324,276085,281746,282085,306070,323413
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",144,"n23m0236.hpc.itc.rwth-aachen.de",48,"48","134.61.46.66","cross_node","ib0",4194304,20,271969,274642,275956,280786,280916,301868,306224
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",145,"n23m0236.hpc.itc.rwth-aachen.de",49,"49","134.61.46.66","cross_node","ib0",4194304,20,272266,274598,276610,283720,295266,304253,306274
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",146,"n23m0236.hpc.itc.rwth-aachen.de",50,"50","134.61.46.66","cross_node","ib0",4194304,20,273293,275223,277193,286532,302771,309104,322854
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",147,"n23m0236.hpc.itc.rwth-aachen.de",51,"51","134.61.46.66","cross_node","ib0",4194304,20,273370,276515,277947,285596,296524,306749,314891
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",148,"n23m0236.hpc.itc.rwth-aachen.de",52,"52","134.61.46.66","cross_node","ib0",4194304,20,274041,277762,278819,286314,298418,305393,318046
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",149,"n23m0236.hpc.itc.rwth-aachen.de",53,"53","134.61.46.66","cross_node","ib0",4194304,20,273811,276348,277645,280865,279686,297424,305295
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",150,"n23m0236.hpc.itc.rwth-aachen.de",54,"54","134.61.46.66","cross_node","ib0",4194304,20,273469,276984,278263,283194,283976,302453,308044
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",151,"n23m0236.hpc.itc.rwth-aachen.de",55,"55","134.61.46.66","cross_node","ib0",4194304,20,274031,277626,279712,286340,297414,302541,305186
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",152,"n23m0236.hpc.itc.rwth-aachen.de",56,"56","134.61.46.66","cross_node","ib0",4194304,20,275143,277357,279396,284750,296427,303001,304351
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",153,"n23m0236.hpc.itc.rwth-aachen.de",57,"57","134.61.46.66","cross_node","ib0",4194304,20,274999,277203,279272,284576,292479,305007,306655
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",154,"n23m0236.hpc.itc.rwth-aachen.de",58,"58","134.61.46.66","cross_node","ib0",4194304,20,275333,277638,279698,283188,290182,297723,299086
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",155,"n23m0236.hpc.itc.rwth-aachen.de",59,"59","134.61.46.66","cross_node","ib0",4194304,20,275838,278675,289202,289890,301728,305366,307762
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",156,"n23m0236.hpc.itc.rwth-aachen.de",60,"60","134.61.46.66","cross_node","ib0",4194304,20,276549,278654,280974,286339,292531,306016,322348
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",157,"n23m0236.hpc.itc.rwth-aachen.de",61,"61","134.61.46.66","cross_node","ib0",4194304,20,276970,278021,280775,283573,282301,301004,307048
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",158,"n23m0236.hpc.itc.rwth-aachen.de",62,"62","134.61.46.66","cross_node","ib0",4194304,20,277801,280057,281845,285806,286886,303115,305923
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",159,"n23m0236.hpc.itc.rwth-aachen.de",63,"63","134.61.46.66","cross_node","ib0",4194304,20,276480,279905,281482,283404,282546,297348,302303
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",160,"n23m0236.hpc.itc.rwth-aachen.de",64,"64","134.61.46.66","cross_node","ib0",4194304,20,277477,281139,282859,289445,299204,303328,318787
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",161,"n23m0236.hpc.itc.rwth-aachen.de",65,"65","134.61.46.66","cross_node","ib0",4194304,20,277549,280777,284371,288462,293646,306348,315609
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",162,"n23m0236.hpc.itc.rwth-aachen.de",66,"66","134.61.46.66","cross_node","ib0",4194304,20,278112,281020,288895,290448,296941,308165,316133
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",163,"n23m0236.hpc.itc.rwth-aachen.de",67,"67","134.61.46.66","cross_node","ib0",4194304,20,278552,279354,283382,288229,299294,305604,305696
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",164,"n23m0236.hpc.itc.rwth-aachen.de",68,"68","134.61.46.66","cross_node","ib0",4194304,20,279737,282085,284146,289129,296230,303210,303625
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",165,"n23m0236.hpc.itc.rwth-aachen.de",69,"69","134.61.46.66","cross_node","ib0",4194304,20,280139,283892,293293,292401,301739,304611,305643
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",166,"n23m0236.hpc.itc.rwth-aachen.de",70,"70","134.61.46.66","cross_node","ib0",4194304,20,279942,285199,297629,295471,303269,306754,306814
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",167,"n23m0236.hpc.itc.rwth-aachen.de",71,"71","134.61.46.66","cross_node","ib0",4194304,20,279660,283171,285612,289592,296299,304325,307138
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",168,"n23m0236.hpc.itc.rwth-aachen.de",72,"72","134.61.46.66","cross_node","ib0",4194304,20,280110,284316,293483,291812,296470,304686,305925
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",169,"n23m0236.hpc.itc.rwth-aachen.de",73,"73","134.61.46.66","cross_node","ib0",4194304,20,280564,284017,285447,288623,293158,301142,305333
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",170,"n23m0236.hpc.itc.rwth-aachen.de",74,"74","134.61.46.66","cross_node","ib0",4194304,20,281277,284629,287175,291419,298176,305215,306213
3_full_duplex,0,"n23m0223.hpc.itc.rwth-aachen.de",171,"n23m0236.hpc.itc.rwth-aachen.de",75,"75","134.61.46.66","cross_node","ib0",4194304,20,281154,283696,285320,290060,295688,305024,306675
