rank_i,host_i,cpu_i,affinity_i,rank_j,host_j,cpu_j,affinity_j,small_bytes,large_bytes,warmup,iters,latency_min_us,latency_mean_us,latency_median_us,latency_max_us,bandwidth_median_gbps,bandwidth_mean_gbps
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",67,"n23m0350.hpc.itc.rwth-aachen.de",67,"67",64,6220800,5,10,1.0575,1.5336,1.54125,2.1445,7.58679,7.68382
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",68,"n23m0350.hpc.itc.rwth-aachen.de",68,"68",64,6220800,5,10,1.1285,1.71045,1.67025,2.135,7.56212,7.61263
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",69,"n23m0350.hpc.itc.rwth-aachen.de",69,"69",64,6220800,5,10,0.7135,1.41305,1.44675,2.16,7.70944,7.99979
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",70,"n23m0350.hpc.itc.rwth-aachen.de",70,"70",64,6220800,5,10,0.881,1.35355,1.19075,2.2605,11.4447,11.4431
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",71,"n23m0350.hpc.itc.rwth-aachen.de",71,"71",64,6220800,5,10,0.7815,1.1816,1.2325,1.691,10.5214,10.5182
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",72,"n23m0350.hpc.itc.rwth-aachen.de",72,"72",64,6220800,5,10,1.2155,1.4378,1.439,1.5895,10.4417,10.4629
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",73,"n23m0350.hpc.itc.rwth-aachen.de",73,"73",64,6220800,5,10,0.4995,1.3806,1.492,1.7215,9.23003,9.20113
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",74,"n23m0350.hpc.itc.rwth-aachen.de",74,"74",64,6220800,5,10,0.569,1.43115,1.398,2.0135,7.58873,7.63221
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",75,"n23m0350.hpc.itc.rwth-aachen.de",75,"75",64,6220800,5,10,0.621,1.4066,1.44475,2.2395,6.91836,6.98175
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",76,"n23m0350.hpc.itc.rwth-aachen.de",76,"76",64,6220800,5,10,0.809,1.9224,2.0415,2.537,7.32205,7.38685
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",77,"n23m0350.hpc.itc.rwth-aachen.de",77,"77",64,6220800,5,10,0.696,1.40395,1.356,2.305,6.92221,6.93227
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",78,"n23m0350.hpc.itc.rwth-aachen.de",78,"78",64,6220800,5,10,0.6685,1.8878,2.02925,2.9315,6.23187,6.22858
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",79,"n23m0350.hpc.itc.rwth-aachen.de",79,"79",64,6220800,5,10,1.5,2.2244,2.24175,2.9195,6.99193,6.99739
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",80,"n23m0350.hpc.itc.rwth-aachen.de",80,"80",64,6220800,5,10,1.5145,2.13935,2.13375,2.843,6.97684,6.98186
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",81,"n23m0350.hpc.itc.rwth-aachen.de",81,"81",64,6220800,5,10,0.847,1.76105,1.65575,2.6015,6.22536,6.2274
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",82,"n23m0350.hpc.itc.rwth-aachen.de",82,"82",64,6220800,5,10,0.8355,1.3187,1.027,3.57,6.96877,6.96187
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",83,"n23m0350.hpc.itc.rwth-aachen.de",83,"83",64,6220800,5,10,1.497,3.2228,2.10525,14.203,6.23256,6.23602
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",84,"n23m0350.hpc.itc.rwth-aachen.de",84,"84",64,6220800,5,10,1.105,1.7984,1.874,2.3865,7.03525,7.03332
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",85,"n23m0350.hpc.itc.rwth-aachen.de",85,"85",64,6220800,5,10,0.698,1.963,2.064,2.785,7.00668,7.01176
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",86,"n23m0350.hpc.itc.rwth-aachen.de",86,"86",64,6220800,5,10,0.8215,1.63905,1.56025,2.3845,6.28561,6.29074
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",87,"n23m0350.hpc.itc.rwth-aachen.de",87,"87",64,6220800,5,10,1.2975,2.1627,2.19025,2.698,6.91473,6.91681
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",88,"n23m0350.hpc.itc.rwth-aachen.de",88,"88",64,6220800,5,10,0.7895,1.71925,1.6015,2.9725,7.02723,7.01831
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",89,"n23m0350.hpc.itc.rwth-aachen.de",89,"89",64,6220800,5,10,0.821,1.8442,1.832,2.602,6.21374,6.21498
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",90,"n23m0350.hpc.itc.rwth-aachen.de",90,"90",64,6220800,5,10,0.8605,1.87985,1.893,2.7465,6.9996,7.00164
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",91,"n23m0350.hpc.itc.rwth-aachen.de",91,"91",64,6220800,5,10,1.3525,2.09025,2.1465,2.91,6.85646,6.86488
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",92,"n23m0350.hpc.itc.rwth-aachen.de",92,"92",64,6220800,5,10,0.8105,1.46605,1.412,2.1245,6.18443,6.17848
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",93,"n23m0350.hpc.itc.rwth-aachen.de",93,"93",64,6220800,5,10,0.7255,1.5293,1.632,2.41,6.94136,6.93254
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",94,"n23m0350.hpc.itc.rwth-aachen.de",94,"94",64,6220800,5,10,0.7425,1.9394,1.826,2.651,6.93492,6.9336
8,"n23m0350.hpc.itc.rwth-aachen.de",8,"8",95,"n23m0350.hpc.itc.rwth-aachen.de",95,"95",64,6220800,5,10,1.277,2.03415,2.10925,2.755,6.29719,6.36862
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",10,"n23m0350.hpc.itc.rwth-aachen.de",10,"10",64,6220800,5,10,0.3185,0.5032,0.451,0.9875,5.62484,5.61288
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",11,"n23m0350.hpc.itc.rwth-aachen.de",11,"11",64,6220800,5,10,0.27,0.4022,0.4055,0.611,6.86249,6.83994
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",12,"n23m0350.hpc.itc.rwth-aachen.de",12,"12",64,6220800,5,10,0.27,0.3284,0.286,0.6485,8.11375,8.10979
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",13,"n23m0350.hpc.itc.rwth-aachen.de",13,"13",64,6220800,5,10,0.288,0.40155,0.39175,0.609,8.4417,8.4252
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",14,"n23m0350.hpc.itc.rwth-aachen.de",14,"14",64,6220800,5,10,0.2645,0.3092,0.28,0.5745,7.97653,7.80807
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",15,"n23m0350.hpc.itc.rwth-aachen.de",15,"15",64,6220800,5,10,0.2775,0.38835,0.412,0.5645,7.936,7.94228
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",16,"n23m0350.hpc.itc.rwth-aachen.de",16,"16",64,6220800,5,10,0.2565,0.28775,0.273,0.418,8.02431,8.22891
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",17,"n23m0350.hpc.itc.rwth-aachen.de",17,"17",64,6220800,5,10,0.2515,0.3508,0.33475,0.545,9.45906,9.45275
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",18,"n23m0350.hpc.itc.rwth-aachen.de",18,"18",64,6220800,5,10,0.2525,0.2965,0.2645,0.424,9.50331,9.43744
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",19,"n23m0350.hpc.itc.rwth-aachen.de",19,"19",64,6220800,5,10,0.2665,0.38225,0.37825,0.6395,7.62101,7.62725
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",20,"n23m0350.hpc.itc.rwth-aachen.de",20,"20",64,6220800,5,10,0.278,0.33735,0.289,0.539,7.94322,7.93996
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",21,"n23m0350.hpc.itc.rwth-aachen.de",21,"21",64,6220800,5,10,0.269,0.3709,0.285,0.8785,8.87375,8.87676
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",22,"n23m0350.hpc.itc.rwth-aachen.de",22,"22",64,6220800,5,10,0.257,0.6731,0.399,3.2655,8.889,8.88004
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",23,"n23m0350.hpc.itc.rwth-aachen.de",23,"23",64,6220800,5,10,0.2645,0.38855,0.384,0.6525,7.96732,7.97184
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",24,"n23m0350.hpc.itc.rwth-aachen.de",24,"24",64,6220800,5,10,0.2745,0.3196,0.296,0.484,9.42708,9.40777
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",25,"n23m0350.hpc.itc.rwth-aachen.de",25,"25",64,6220800,5,10,0.2825,0.3657,0.31,0.5585,8.82337,8.8237
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",26,"n23m0350.hpc.itc.rwth-aachen.de",26,"26",64,6220800,5,10,0.2945,0.3153,0.313,0.343,8.17404,8.16167
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",27,"n23m0350.hpc.itc.rwth-aachen.de",27,"27",64,6220800,5,10,0.2995,0.375,0.30875,0.575,9.00467,8.99417
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",28,"n23m0350.hpc.itc.rwth-aachen.de",28,"28",64,6220800,5,10,0.257,0.29555,0.2815,0.4745,10.0835,10.0923
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",29,"n23m0350.hpc.itc.rwth-aachen.de",29,"29",64,6220800,5,10,0.2545,0.29905,0.277,0.4205,9.49055,9.48666
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",30,"n23m0350.hpc.itc.rwth-aachen.de",30,"30",64,6220800,5,10,0.2725,0.30705,0.294,0.464,9.02711,9.0317
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",31,"n23m0350.hpc.itc.rwth-aachen.de",31,"31",64,6220800,5,10,0.2645,0.3632,0.294,0.711,9.84633,9.85633
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",32,"n23m0350.hpc.itc.rwth-aachen.de",32,"32",64,6220800,5,10,0.2825,0.35885,0.3375,0.5945,10.0099,9.91782
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",33,"n23m0350.hpc.itc.rwth-aachen.de",33,"33",64,6220800,5,10,0.246,0.2903,0.26175,0.416,10.4912,10.5045
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",34,"n23m0350.hpc.itc.rwth-aachen.de",34,"34",64,6220800,5,10,0.2475,0.39445,0.41375,0.657,10.0171,10.0068
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",35,"n23m0350.hpc.itc.rwth-aachen.de",35,"35",64,6220800,5,10,0.2645,0.29695,0.28175,0.4415,9.53409,9.53195
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",36,"n23m0350.hpc.itc.rwth-aachen.de",36,"36",64,6220800,5,10,0.2965,0.4504,0.4715,0.6145,8.82526,8.82442
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",37,"n23m0350.hpc.itc.rwth-aachen.de",37,"37",64,6220800,5,10,0.2925,0.34865,0.3045,0.5055,8.07509,8.06621
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",38,"n23m0350.hpc.itc.rwth-aachen.de",38,"38",64,6220800,5,10,0.318,0.5037,0.54275,0.658,8.0334,8.06907
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",39,"n23m0350.hpc.itc.rwth-aachen.de",39,"39",64,6220800,5,10,0.2885,0.29905,0.29875,0.317,8.78508,8.68151
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",40,"n23m0350.hpc.itc.rwth-aachen.de",40,"40",64,6220800,5,10,0.3115,0.3891,0.323,0.667,7.75621,7.75607
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",41,"n23m0350.hpc.itc.rwth-aachen.de",41,"41",64,6220800,5,10,0.3185,0.50805,0.52575,0.7005,8.00265,8.00299
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",42,"n23m0350.hpc.itc.rwth-aachen.de",42,"42",64,6220800,5,10,0.307,0.39345,0.3265,0.6465,7.96798,7.83446
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",43,"n23m0350.hpc.itc.rwth-aachen.de",43,"43",64,6220800,5,10,0.326,0.37165,0.336,0.643,7.25722,7.32889
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",44,"n23m0350.hpc.itc.rwth-aachen.de",44,"44",64,6220800,5,10,0.3425,0.4351,0.355,0.7305,6.15941,6.16174
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",45,"n23m0350.hpc.itc.rwth-aachen.de",45,"45",64,6220800,5,10,0.398,0.45565,0.413,0.8445,6.04181,6.03993
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",46,"n23m0350.hpc.itc.rwth-aachen.de",46,"46",64,6220800,5,10,0.395,0.4818,0.4095,0.8455,5.8443,5.84025
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",47,"n23m0350.hpc.itc.rwth-aachen.de",47,"47",64,6220800,5,10,0.404,0.5004,0.42825,1.117,5.81587,5.81426
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",48,"n23m0350.hpc.itc.rwth-aachen.de",48,"48",64,6220800,5,10,0.7255,1.2403,1.2175,1.795,6.92819,7.10997
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",49,"n23m0350.hpc.itc.rwth-aachen.de",49,"49",64,6220800,5,10,0.794,1.53475,1.60475,2.1715,7.62394,7.62698
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",50,"n23m0350.hpc.itc.rwth-aachen.de",50,"50",64,6220800,5,10,0.626,1.12865,1.00175,2.3925,7.22547,7.26727
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",51,"n23m0350.hpc.itc.rwth-aachen.de",51,"51",64,6220800,5,10,0.751,1.36195,1.40575,2.531,6.28992,6.37174
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",52,"n23m0350.hpc.itc.rwth-aachen.de",52,"52",64,6220800,5,10,1.01,1.9691,2.147,2.7255,6.64029,6.64115
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",53,"n23m0350.hpc.itc.rwth-aachen.de",53,"53",64,6220800,5,10,0.689,1.25955,1.12825,1.801,6.29178,6.28435
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",54,"n23m0350.hpc.itc.rwth-aachen.de",54,"54",64,6220800,5,10,0.7745,1.265,1.252,1.8685,5.66016,5.65936
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",55,"n23m0350.hpc.itc.rwth-aachen.de",55,"55",64,6220800,5,10,0.7635,1.52375,1.53075,2.477,6.31006,6.31102
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",56,"n23m0350.hpc.itc.rwth-aachen.de",56,"56",64,6220800,5,10,1.1185,1.9402,2.00525,2.515,5.65351,5.64526
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",57,"n23m0350.hpc.itc.rwth-aachen.de",57,"57",64,6220800,5,10,0.7365,1.5306,1.69225,2.0565,6.66449,6.66963
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",58,"n23m0350.hpc.itc.rwth-aachen.de",58,"58",64,6220800,5,10,0.9555,1.62415,1.6235,2.612,6.55058,6.55289
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",59,"n23m0350.hpc.itc.rwth-aachen.de",59,"59",64,6220800,5,10,0.942,1.9809,2.06025,2.9555,6.30623,6.31357
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",60,"n23m0350.hpc.itc.rwth-aachen.de",60,"60",64,6220800,5,10,0.7525,1.89515,2.10775,2.3545,5.59266,5.59307
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",61,"n23m0350.hpc.itc.rwth-aachen.de",61,"61",64,6220800,5,10,0.7655,1.6168,1.61175,2.4005,6.66107,6.65762
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",62,"n23m0350.hpc.itc.rwth-aachen.de",62,"62",64,6220800,5,10,0.7385,3.04235,1.5,15.4555,6.26358,6.27215
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",63,"n23m0350.hpc.itc.rwth-aachen.de",63,"63",64,6220800,5,10,1.0005,1.94525,1.82025,2.6695,5.48662,5.48685
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",64,"n23m0350.hpc.itc.rwth-aachen.de",64,"64",64,6220800,5,10,1.34,2.102,1.97725,3.227,6.64155,6.64482
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",65,"n23m0350.hpc.itc.rwth-aachen.de",65,"65",64,6220800,5,10,0.7235,1.50575,1.536,2.847,6.2553,6.25245
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",66,"n23m0350.hpc.itc.rwth-aachen.de",66,"66",64,6220800,5,10,1.366,1.8371,1.79175,2.5135,6.59914,6.60269
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",67,"n23m0350.hpc.itc.rwth-aachen.de",67,"67",64,6220800,5,10,0.93,1.709,1.683,3.315,6.62234,6.62438
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",68,"n23m0350.hpc.itc.rwth-aachen.de",68,"68",64,6220800,5,10,0.7095,1.77605,1.83175,3.0675,6.21199,6.21419
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",69,"n23m0350.hpc.itc.rwth-aachen.de",69,"69",64,6220800,5,10,0.6755,1.9744,2.23475,3.1715,5.48448,5.48593
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",70,"n23m0350.hpc.itc.rwth-aachen.de",70,"70",64,6220800,5,10,0.7675,1.7649,1.81975,2.7085,6.57829,6.58589
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",71,"n23m0350.hpc.itc.rwth-aachen.de",71,"71",64,6220800,5,10,1.672,2.03135,1.9965,2.606,6.20525,6.20163
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",72,"n23m0350.hpc.itc.rwth-aachen.de",72,"72",64,6220800,5,10,0.8805,1.80695,1.88975,2.4305,6.68974,6.69554
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",73,"n23m0350.hpc.itc.rwth-aachen.de",73,"73",64,6220800,5,10,0.9015,1.73375,1.8115,2.4855,6.54594,6.55365
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",74,"n23m0350.hpc.itc.rwth-aachen.de",74,"74",64,6220800,5,10,1.03,1.7267,1.646,2.3795,6.02003,6.02062
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",75,"n23m0350.hpc.itc.rwth-aachen.de",75,"75",64,6220800,5,10,0.9635,1.9659,2.03025,2.6215,6.05597,6.06157
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",76,"n23m0350.hpc.itc.rwth-aachen.de",76,"76",64,6220800,5,10,0.784,1.72535,1.6685,2.706,6.74328,6.73256
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",77,"n23m0350.hpc.itc.rwth-aachen.de",77,"77",64,6220800,5,10,0.8505,1.76255,1.718,2.4485,6.72182,6.71789
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",78,"n23m0350.hpc.itc.rwth-aachen.de",78,"78",64,6220800,5,10,1.417,1.9607,1.96475,2.6865,6.06089,6.06835
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",79,"n23m0350.hpc.itc.rwth-aachen.de",79,"79",64,6220800,5,10,1.331,2.075,2.05975,2.9975,6.76578,6.78244
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",80,"n23m0350.hpc.itc.rwth-aachen.de",80,"80",64,6220800,5,10,0.731,1.8127,1.853,2.5145,6.74069,6.75133
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",81,"n23m0350.hpc.itc.rwth-aachen.de",81,"81",64,6220800,5,10,0.7545,1.55245,1.66925,2.4725,6.07511,6.07345
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",82,"n23m0350.hpc.itc.rwth-aachen.de",82,"82",64,6220800,5,10,0.989,1.7537,1.675,3.477,6.7542,6.75003
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",83,"n23m0350.hpc.itc.rwth-aachen.de",83,"83",64,6220800,5,10,1.075,1.72005,1.54175,2.8085,6.05522,6.05463
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",84,"n23m0350.hpc.itc.rwth-aachen.de",84,"84",64,6220800,5,10,0.6705,1.65255,1.80675,2.547,6.79225,6.79651
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",85,"n23m0350.hpc.itc.rwth-aachen.de",85,"85",64,6220800,5,10,1.037,1.87785,1.96725,3.008,6.78705,6.78874
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",86,"n23m0350.hpc.itc.rwth-aachen.de",86,"86",64,6220800,5,10,0.786,2.10735,2.239,2.9275,6.10084,6.09663
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",87,"n23m0350.hpc.itc.rwth-aachen.de",87,"87",64,6220800,5,10,0.7145,1.70915,1.683,2.5575,6.69114,6.68744
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",88,"n23m0350.hpc.itc.rwth-aachen.de",88,"88",64,6220800,5,10,0.6885,1.7629,2.0875,2.488,6.77914,6.78391
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",89,"n23m0350.hpc.itc.rwth-aachen.de",89,"89",64,6220800,5,10,1.014,1.6614,1.648,2.3595,6.02388,6.02835
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",90,"n23m0350.hpc.itc.rwth-aachen.de",90,"90",64,6220800,5,10,1.436,1.9404,1.75025,2.8975,7.11049,7.17478
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",91,"n23m0350.hpc.itc.rwth-aachen.de",91,"91",64,6220800,5,10,0.774,1.5836,1.53775,2.353,7.45737,7.50161
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",92,"n23m0350.hpc.itc.rwth-aachen.de",92,"92",64,6220800,5,10,0.812,1.4399,1.36325,2.5305,7.41726,7.40812
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",93,"n23m0350.hpc.itc.rwth-aachen.de",93,"93",64,6220800,5,10,1.222,1.77935,1.80525,2.452,11.0265,11.0499
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",94,"n23m0350.hpc.itc.rwth-aachen.de",94,"94",64,6220800,5,10,0.535,0.80125,0.66225,1.4565,11.5193,11.4969
9,"n23m0350.hpc.itc.rwth-aachen.de",9,"9",95,"n23m0350.hpc.itc.rwth-aachen.de",95,"95",64,6220800,5,10,0.5585,1.0593,1.048,1.361,10.32,10.2288
10,"n23m0350.hpc.itc.rwth-aachen.de",10,"10",11,"n23m0350.hpc.itc.rwth-aachen.de",11,"11",64,6220800,5,10,0.23,0.39775,0.347,0.8255,8.34987,8.34268
10,"n23m0350.hpc.itc.rwth-aachen.de",10,"10",12,"n23m0350.hpc.itc.rwth-aachen.de",12,"12",64,6220800,5,10,0.2545,0.321,0.295,0.436,9.05723,9.04986
10,"n23m0350.hpc.itc.rwth-aachen.de",10,"10",13,"n23m0350.hpc.itc.rwth-aachen.de",13,"13",64,6220800,5,10,0.2465,0.36755,0.31375,0.782,9.43707,9.43999
10,"n23m0350.hpc.itc.rwth-aachen.de",10,"10",14,"n23m0350.hpc.itc.rwth-aachen.de",14,"14",64,6220800,5,10,0.254,0.2865,0.27,0.3825,8.43187,8.4239
10,"n23m0350.hpc.itc.rwth-aachen.de",10,"10",15,"n23m0350.hpc.itc.rwth-aachen.de",15,"15",64,6220800,5,10,0.256,0.39355,0.4115,0.5345,8.37826,8.38304
10,"n23m0350.hpc.itc.rwth-aachen.de",10,"10",16,"n23m0350.hpc.itc.rwth-aachen.de",16,"16",64,6220800,5,10,0.2525,0.29565,0.26525,0.4265,8.99515,8.98735
10,"n23m0350.hpc.itc.rwth-aachen.de",10,"10",17,"n23m0350.hpc.itc.rwth-aachen.de",17,"17",64,6220800,5,10,0.24,0.3467,0.34275,0.505,9.86952,9.87254
10,"n23m0350.hpc.itc.rwth-aachen.de",10,"10",18,"n23m0350.hpc.itc.rwth-aachen.de",18,"18",64,6220800,5,10,0.2475,0.3134,0.262,0.691,9.91704,9.9135
10,"n23m0350.hpc.itc.rwth-aachen.de",10,"10",19,"n23m0350.hpc.itc.rwth-aachen.de",19,"19",64,6220800,5,10,0.266,0.3608,0.3435,0.5905,8.5687,8.57144
10,"n23m0350.hpc.itc.rwth-aachen.de",10,"10",20,"n23m0350.hpc.itc.rwth-aachen.de",20,"20",64,6220800,5,10,0.247,0.2993,0.264,0.3885,8.925,8.94132
10,"n23m0350.hpc.itc.rwth-aachen.de",10,"10",21,"n23m0350.hpc.itc.rwth-aachen.de",21,"21",64,6220800,5,10,0.2345,0.2735,0.24125,0.3365,10.2626,10.2578
10,"n23m0350.hpc.itc.rwth-aachen.de",10,"10",22,"n23m0350.hpc.itc.rwth-aachen.de",22,"22",64,6220800,5,10,0.232,0.2739,0.24625,0.3955,10.2764,10.2713
10,"n23m0350.hpc.itc.rwth-aachen.de",10,"10",23,"n23m0350.hpc.itc.rwth-aachen.de",23,"23",64,6220800,5,10,0.2365,0.24965,0.2445,0.3065,9.48143,9.48045
10,"n23m0350.hpc.itc.rwth-aachen.de",10,"10",24,"n23m0350.hpc.itc.rwth-aachen.de",24,"24",64,6220800,5,10,0.2475,0.28425,0.2655,0.371,10.167,10.1578
10,"n23m0350.hpc.itc.rwth-aachen.de",10,"10",25,"n23m0350.hpc.itc.rwth-aachen.de",25,"25",64,6220800,5,10,0.249,0.2604,0.259,0.2735,10.1478,10.1394
10,"n23m0350.hpc.itc.rwth-aachen.de",10,"10",26,"n23m0350.hpc.itc.rwth-aachen.de",26,"26",64,6220800,5,10,0.2675,0.35625,0.27775,0.612,9.51181,9.50739
10,"n23m0350.hpc.itc.rwth-aachen.de",10,"10",27,"n23m0350.hpc.itc.rwth-aachen.de",27,"27",64,6220800,5,10,0.26,0.2991,0.267,0.435,9.79482,9.90895
10,"n23m0350.hpc.itc.rwth-aachen.de",10,"10",28,"n23m0350.hpc.itc.rwth-aachen.de",28,"28",64,6220800,5,10,0.2445,0.42205,0.39625,0.75,10.6139,10.6064
10,"n23m0350.hpc.itc.rwth-aachen.de",10,"10",29,"n23m0350.hpc.itc.rwth-aachen.de",29,"29",64,6220800,5,10,0.234,0.63735,0.302,3.527,10.5012,10.4954
10,"n23m0350.hpc.itc.rwth-aachen.de",10,"10",30,"n23m0350.hpc.itc.rwth-aachen.de",30,"30",64,6220800,5,10,0.247,0.3498,0.2575,0.7445,10.1743,10.1844
10,"n23m0350.hpc.itc.rwth-aachen.de",10,"10",31,"n23m0350.hpc.itc.rwth-aachen.de",31,"31",64,6220800,5,10,0.2415,0.2766,0.255,0.3875,10.5259,10.521
10,"n23m0350.hpc.itc.rwth-aachen.de",10,"10",32,"n23m0350.hpc.itc.rwth-aachen.de",32,"32",64,6220800,5,10,0.2515,0.3571,0.35075,0.646,10.1772,10.1839
10,"n23m0350.hpc.itc.rwth-aachen.de",10,"10",33,"n23m0350.hpc.itc.rwth-aachen.de",33,"33",64,6220800,5,10,0.244,0.3058,0.26875,0.559,10.4954,10.5008
